Time,Conductivity (mS),Conductivity @25*C (mS),Temperature_1,Temperature_2
17:20:12,0.96,0.88,29.75,29.25
17:20:14,0.95,0.88,29.25,29.25
17:20:16,0.96,0.88,29.75,29.25
17:20:18,0.96,0.89,29.25,29.25
17:20:20,0.96,0.87,30.50,29.00
17:20:22,0.96,0.88,29.25,28.75
17:20:24,0.97,0.88,30.25,29.00
17:20:26,0.96,0.88,29.25,29.00
17:20:28,0.95,0.88,29.25,29.25
17:20:30,0.95,0.88,29.25,29.00
17:20:32,0.96,0.88,29.75,29.25
17:20:34,0.95,0.88,29.50,29.00
17:20:36,0.96,0.87,30.00,28.75
17:20:38,0.97,0.90,29.25,28.75
17:20:40,0.95,0.87,30.00,29.00
17:20:42,0.96,0.88,29.25,29.25
17:20:44,0.95,0.87,29.50,29.25
17:20:46,0.95,0.87,29.75,29.25
17:20:48,0.96,0.89,28.75,28.75
17:20:50,0.95,0.86,30.50,29.25
17:20:52,0.91,0.86,28.50,28.75
17:20:54,0.97,0.88,30.25,29.25
17:20:56,0.96,0.88,29.25,29.25
17:20:58,0.96,0.88,29.75,29.00
17:21:00,0.96,0.88,29.75,29.50
17:21:02,0.97,0.89,29.50,28.75
17:21:04,0.97,0.88,30.50,29.25
17:21:06,0.96,0.89,29.00,29.00
17:21:08,0.96,0.88,30.00,29.00
17:21:10,0.95,0.88,29.00,29.25
17:21:12,0.97,0.88,30.25,28.75
17:21:14,0.96,0.88,29.50,29.25
17:21:16,0.96,0.89,29.50,29.00
17:21:18,0.97,0.89,29.75,29.25
17:21:20,0.97,0.91,28.50,29.00
17:21:22,0.97,0.88,30.50,29.25
17:21:24,0.96,0.90,28.50,29.00
17:21:26,0.97,0.89,29.75,29.25
17:21:28,0.96,0.89,29.50,29.00
17:21:30,0.97,0.90,29.25,29.00
17:21:32,0.96,0.86,30.75,29.00
17:21:34,0.91,0.84,29.00,29.00
17:21:36,0.96,0.88,30.00,29.25
17:21:38,0.97,0.90,29.25,29.25
17:21:40,0.97,0.90,29.00,29.00
17:21:42,0.96,0.88,30.00,29.25
17:21:44,0.96,0.89,29.25,28.75
17:21:46,0.97,0.90,29.50,29.25
17:21:48,0.97,0.90,29.00,29.00
17:21:50,0.97,0.88,30.00,28.25
17:21:52,0.96,0.90,28.50,28.75
17:21:54,0.97,0.88,30.50,28.75
17:21:56,0.97,0.91,28.75,29.00
17:21:58,0.97,0.89,29.50,29.00
17:22:00,0.96,0.89,29.50,29.00
17:22:02,0.97,0.91,28.75,28.75
17:22:04,0.97,0.88,30.50,29.00
17:22:06,0.98,0.92,28.50,29.25
17:22:08,0.96,0.88,30.00,28.50
17:22:10,0.97,0.89,29.75,29.25
17:22:12,0.97,0.90,29.25,29.00
17:22:14,0.97,0.88,30.50,29.00
17:22:16,0.97,0.91,28.75,28.50
17:22:18,0.97,0.88,30.25,29.00
17:22:21,0.98,0.91,29.25,29.00
17:22:22,0.98,0.90,29.75,28.75
17:22:24,0.97,0.90,29.25,29.00
17:22:26,0.97,0.92,28.00,28.25
17:22:28,0.97,0.88,30.25,28.50
17:22:30,0.97,0.90,29.00,28.75
17:22:32,0.96,0.89,29.50,28.50
17:22:34,0.98,0.91,29.25,28.75
17:22:36,0.97,0.92,28.25,28.75
17:22:38,0.97,0.90,29.50,28.75
17:22:40,0.97,0.90,28.75,29.00
17:22:42,0.98,0.91,28.75,28.50
17:22:44,0.97,0.88,30.25,29.25
17:22:46,0.96,0.91,28.25,28.50
17:22:48,0.97,0.88,30.25,28.75
17:22:50,0.97,0.90,29.25,28.75
17:22:52,0.97,0.90,29.25,29.00
17:22:54,0.98,0.89,30.00,29.00
17:22:56,0.98,0.92,28.50,29.00
17:22:58,0.98,0.90,29.50,28.75
17:23:00,0.98,0.90,29.50,28.75
17:23:02,0.97,0.91,28.50,29.00
17:23:04,0.97,0.88,30.25,28.75
17:23:06,0.98,0.91,28.75,28.75
17:23:08,0.99,0.92,29.00,28.75
17:23:10,0.97,0.90,29.25,28.75
17:23:12,0.98,0.92,28.25,28.75
17:23:14,0.98,0.89,30.25,28.50
17:23:16,0.98,0.91,28.75,28.50
17:23:18,0.97,0.89,29.75,28.75
17:23:20,0.97,0.90,29.50,29.00
17:23:22,0.98,0.92,28.25,28.75
17:23:24,0.97,0.89,29.75,29.00
17:23:26,0.98,0.91,29.00,29.00
17:23:28,0.98,0.91,29.00,28.50
17:23:30,0.97,0.89,30.00,28.75
17:23:32,0.97,0.91,28.75,28.50
17:23:34,0.98,0.91,28.75,28.75
17:23:36,0.98,0.90,29.75,28.75
17:23:38,0.98,0.93,28.00,28.50
17:23:40,0.98,0.90,29.75,29.00
17:23:42,0.97,0.91,28.50,29.00
17:23:44,0.98,0.91,29.25,28.50
17:23:46,0.97,0.90,29.25,29.00
17:23:48,0.97,0.90,29.00,28.75
17:23:50,0.97,0.89,29.75,28.50
17:23:52,0.97,0.92,27.75,28.50
17:23:54,0.98,0.90,29.75,28.50
17:23:56,0.97,0.90,28.75,28.50
17:23:58,0.99,0.93,28.50,28.50
17:24:00,0.98,0.91,29.25,29.00
17:24:02,0.98,0.91,29.00,28.75
17:24:04,0.98,0.90,29.75,28.75
17:24:06,0.99,0.93,28.25,28.25
17:24:08,0.97,0.90,29.50,28.75
17:24:10,0.98,0.91,28.75,28.50
17:24:12,0.97,0.91,28.75,28.25
17:24:14,0.97,0.88,30.00,28.00
17:24:16,0.99,0.93,28.50,28.75
17:24:18,0.98,0.91,29.00,28.50
17:24:20,0.98,0.91,29.25,28.25
17:24:22,0.98,0.92,28.50,28.25
17:24:24,0.97,0.89,29.75,28.50
17:24:26,0.98,0.94,27.75,28.75
17:24:28,0.98,0.91,29.25,28.75
17:24:30,0.99,0.92,29.00,28.00
17:24:32,0.98,0.91,28.75,28.25
17:24:34,0.97,0.90,29.50,28.75
17:24:36,0.98,0.92,28.25,28.50
17:24:38,0.98,0.89,30.00,28.75
17:24:40,0.97,0.91,28.25,28.50
17:24:42,0.98,0.90,29.50,28.25
17:24:44,0.97,0.91,28.75,28.75
17:24:46,0.98,0.91,29.00,28.00
17:24:48,0.98,0.91,29.25,28.50
17:24:50,0.98,0.93,27.75,28.25
17:24:52,0.97,0.90,29.50,28.50
17:24:54,0.98,0.92,28.25,28.50
17:24:56,0.97,0.90,29.50,28.50
17:24:58,0.98,0.92,28.25,28.75
17:25:00,0.98,0.91,29.00,28.50
17:25:02,0.98,0.92,28.25,28.50
17:25:04,0.98,0.91,29.00,28.75
17:25:06,0.97,0.91,28.50,28.25
17:25:08,0.97,0.90,29.00,28.50
17:25:10,0.98,0.91,28.75,28.50
17:25:12,0.99,0.92,29.25,28.50
17:25:14,0.98,0.92,28.50,28.50
17:25:16,0.97,0.91,28.75,28.50
17:25:19,0.98,0.91,29.00,28.50
17:25:20,0.97,0.91,28.50,27.75
17:25:22,0.98,0.91,29.25,28.75
17:25:24,0.97,0.92,28.00,28.00
17:25:26,0.98,0.90,29.75,28.50
17:25:28,0.98,0.94,27.50,28.25
17:25:31,0.98,0.90,29.75,28.25
17:25:33,0.98,0.92,28.50,28.25
17:25:35,0.97,0.90,29.25,28.25
17:25:37,0.98,0.91,28.75,27.75
17:25:38,0.98,0.92,28.25,28.25
17:25:41,0.97,0.90,29.25,28.50
17:25:43,0.96,0.91,28.00,28.25
17:25:45,0.98,0.91,29.25,28.75
17:25:47,0.97,0.92,27.75,27.75
17:25:49,0.98,0.91,29.50,28.50
17:25:51,0.98,0.94,27.50,28.25
17:25:53,0.98,0.91,29.25,28.75
17:25:55,0.98,0.92,28.50,27.50
17:25:57,0.97,0.92,28.25,28.50
17:25:59,0.99,0.93,28.50,28.25
17:26:01,0.98,0.91,28.75,28.50
17:26:03,0.99,0.92,29.00,28.25
17:26:05,0.98,0.91,28.75,28.25
17:26:07,0.97,0.90,29.00,28.00
17:26:09,0.97,0.92,28.25,28.00
17:26:11,0.98,0.91,29.00,28.00
17:26:13,0.98,0.93,28.25,28.00
17:26:15,0.98,0.91,29.00,28.25
17:26:17,0.97,0.91,28.50,28.25
17:26:19,0.97,0.91,28.75,28.00
17:26:21,0.97,0.92,28.00,28.00
17:26:23,0.97,0.91,28.75,27.75
17:26:25,0.98,0.92,28.50,28.25
17:26:27,0.98,0.92,28.25,27.50
17:26:29,0.98,0.91,29.00,27.75
17:26:31,0.99,0.94,28.00,27.75
17:26:33,0.97,0.90,29.25,28.25
17:26:35,0.98,0.94,27.50,28.00
17:26:37,0.97,0.90,29.50,28.00
17:26:39,0.97,0.92,27.75,28.00
17:26:41,0.98,0.90,29.50,28.25
17:26:43,0.98,0.93,28.00,28.00
17:26:45,0.98,0.91,29.00,28.25
17:26:47,0.96,0.92,27.50,28.00
17:26:49,0.98,0.91,29.00,28.00
17:26:51,0.97,0.93,27.50,28.00
17:26:53,0.97,0.90,29.25,28.00
17:26:55,0.98,0.93,28.00,27.75
17:26:57,0.97,0.91,28.75,28.25
17:26:59,0.99,0.93,28.25,28.00
17:27:01,0.99,0.92,28.75,27.75
17:27:03,0.97,0.90,28.75,27.50
17:27:05,0.99,0.94,27.75,27.50
17:27:07,0.99,0.92,29.00,28.25
17:27:09,0.98,0.93,28.00,28.00
17:27:11,0.97,0.90,29.00,27.75
17:27:13,0.98,0.93,27.50,28.00
17:27:15,0.99,0.92,29.00,28.00
17:27:17,0.98,0.93,27.75,27.50
17:27:19,0.98,0.91,29.25,28.00
17:27:21,0.98,0.94,27.25,27.75
17:27:23,0.97,0.90,29.00,27.75
17:27:25,0.98,0.93,27.50,27.50
17:27:27,0.98,0.91,28.75,28.50
17:27:29,0.98,0.93,27.75,27.75
17:27:31,0.98,0.92,28.50,27.50
17:27:33,0.97,0.91,28.50,27.75
17:27:35,0.97,0.91,28.50,28.00
17:27:37,0.97,0.91,28.50,27.75
17:27:39,0.97,0.92,28.00,27.50
17:27:41,0.98,0.91,29.00,27.75
17:27:43,0.96,0.91,28.00,28.00
17:27:45,0.99,0.92,29.00,28.00
17:27:47,0.97,0.93,27.50,27.75
17:27:49,0.98,0.91,29.25,27.50
17:27:51,0.98,0.94,27.25,27.50
17:27:53,0.98,0.91,28.75,28.00
17:27:55,0.97,0.93,27.25,27.75
17:27:57,0.98,0.91,29.25,28.00
17:27:59,0.98,0.94,27.25,27.75
17:28:01,0.97,0.90,29.00,27.75
17:28:03,0.97,0.94,26.75,27.25
17:28:05,0.97,0.90,29.25,28.00
17:28:07,0.98,0.94,27.50,27.50
17:28:09,0.98,0.92,28.50,27.75
17:28:11,0.98,0.93,27.75,27.50
17:28:13,0.98,0.91,28.75,27.75
17:28:15,0.97,0.94,27.00,27.25
17:28:17,0.97,0.90,29.50,27.25
17:28:19,0.97,0.93,27.25,27.75
17:28:21,0.98,0.91,28.75,27.25
17:28:23,0.97,0.93,27.25,27.75
17:28:25,0.98,0.91,29.00,28.00
17:28:27,0.98,0.93,27.75,27.75
17:28:29,0.98,0.92,28.50,27.50
17:28:31,0.97,0.94,27.00,27.50
17:28:33,0.98,0.92,28.50,27.25
17:28:35,0.97,0.93,27.50,27.50
17:28:37,0.98,0.91,29.00,27.50
17:28:39,0.98,0.94,27.00,27.50
17:28:41,0.97,0.90,28.75,27.50
17:28:43,0.98,0.93,27.50,27.50
17:28:45,0.98,0.92,28.25,27.50
17:28:47,0.98,0.93,27.75,27.50
17:28:49,0.97,0.92,28.25,27.50
17:28:51,0.97,0.91,28.75,27.75
17:28:53,0.98,0.94,27.00,27.25
17:28:55,0.97,0.91,28.75,27.25
17:28:57,0.98,0.94,27.00,27.50
17:28:59,0.98,0.92,28.25,27.50
17:29:01,0.97,0.92,27.75,27.75
17:29:03,0.97,0.92,28.00,27.50
17:29:05,0.97,0.92,28.25,27.25
17:29:07,0.97,0.93,27.50,26.75
17:29:09,0.97,0.91,28.75,27.00
17:29:11,0.98,0.95,27.00,27.00
17:29:13,0.97,0.91,28.50,27.25
17:29:15,0.97,0.94,27.00,27.50
17:29:17,0.98,0.93,27.75,26.75
17:29:19,0.97,0.92,28.25,27.25
17:29:21,0.97,0.92,27.75,27.00
17:29:23,0.97,0.91,28.50,27.25
17:29:25,0.97,0.94,26.75,27.00
17:29:27,0.97,0.91,28.75,27.50
17:29:29,0.98,0.94,27.25,27.00
17:29:31,0.97,0.92,28.25,27.00
17:29:33,0.98,0.94,27.25,27.25
17:29:35,0.97,0.91,28.25,27.25
17:29:37,0.97,0.92,27.75,27.00
17:29:39,0.98,0.93,27.75,27.25
17:29:41,0.97,0.92,28.00,27.50
17:29:43,0.98,0.93,28.00,27.25
17:29:45,0.98,0.93,27.75,27.25
17:29:47,0.97,0.92,28.00,27.00
17:29:49,0.97,0.92,28.00,27.50
17:29:51,0.97,0.92,28.00,27.25
17:29:53,0.98,0.92,28.25,27.00
17:29:55,0.97,0.93,27.25,27.25
17:29:57,0.97,0.90,29.00,27.25
17:29:59,0.98,0.94,27.00,27.25
17:30:01,0.97,0.91,28.75,27.25
17:30:03,0.98,0.95,27.00,27.25
17:30:05,0.98,0.92,28.50,27.25
17:30:07,0.98,0.94,27.25,27.00
17:30:09,0.97,0.91,28.75,27.00
17:30:11,0.97,0.93,27.25,27.00
17:30:13,0.98,0.92,28.50,27.25
17:30:15,0.97,0.93,27.25,27.25
17:30:17,0.97,0.91,28.25,27.50
17:30:19,0.97,0.93,27.25,27.25
17:30:21,0.98,0.93,28.00,27.25
17:30:23,0.96,0.93,27.00,27.25
17:30:25,0.97,0.92,28.00,26.75
17:30:27,0.97,0.93,27.25,27.00
17:30:29,0.97,0.93,27.25,26.75
17:30:31,0.97,0.92,27.75,26.75
17:30:33,0.97,0.92,27.75,26.75
17:30:35,0.97,0.92,27.75,26.75
17:30:37,0.97,0.92,27.50,26.75
17:30:39,0.97,0.91,28.25,27.25
17:30:41,0.97,0.93,27.25,26.25
17:30:43,0.98,0.92,28.25,27.25
17:30:45,0.98,0.95,27.00,27.00
17:30:47,0.97,0.92,28.25,27.25
17:30:49,0.97,0.93,27.00,27.25
17:30:51,0.97,0.91,28.50,27.00
17:30:53,0.97,0.94,26.75,27.00
17:30:55,0.97,0.91,28.25,26.50
17:30:57,0.98,0.95,26.75,26.50
17:30:59,0.97,0.91,28.50,27.00
17:31:01,0.97,0.94,27.00,27.00
17:31:03,0.96,0.90,28.50,26.50
17:31:05,0.97,0.94,26.75,27.00
17:31:07,0.97,0.92,28.00,26.75
17:31:09,0.97,0.93,27.50,27.00
17:31:11,0.97,0.92,27.75,26.75
17:31:13,0.97,0.92,27.75,26.75
17:31:15,0.97,0.92,27.75,26.50
17:31:17,0.97,0.92,27.75,26.25
17:31:19,0.98,0.94,27.00,27.00
17:31:21,0.98,0.92,28.50,27.25
17:31:23,0.98,0.96,26.25,26.75
17:31:25,0.97,0.91,28.50,26.25
17:31:27,0.98,0.95,27.00,27.00
17:31:29,0.96,0.91,28.00,26.75
17:31:31,0.97,0.93,27.25,26.50
17:31:33,0.98,0.94,27.25,26.25
17:31:35,0.97,0.92,27.50,27.00
17:31:37,0.98,0.94,27.25,27.00
17:31:39,0.97,0.92,27.75,26.75
17:31:41,0.98,0.96,26.50,27.00
17:31:43,0.98,0.92,28.25,27.00
17:31:45,0.97,0.94,26.75,26.75
17:31:47,0.97,0.92,27.75,26.50
17:31:49,0.97,0.93,27.00,26.75
17:31:51,0.97,0.92,28.25,27.00
17:31:53,0.97,0.94,26.75,26.50
17:31:55,0.97,0.92,27.75,26.75
17:31:57,0.97,0.95,26.50,26.75
17:31:59,0.97,0.92,28.25,26.75
17:32:01,0.97,0.94,27.00,27.00
17:32:03,0.97,0.93,27.25,26.75
17:32:05,0.98,0.93,27.75,26.75
17:32:07,0.97,0.95,26.50,26.75
17:32:09,0.97,0.92,27.75,26.75
17:32:11,0.97,0.93,27.00,26.75
17:32:13,0.97,0.93,27.25,26.50
17:32:15,0.97,0.94,26.75,26.75
17:32:17,0.97,0.93,27.25,26.25
17:32:19,0.97,0.95,26.00,26.00
17:32:21,0.96,0.91,28.00,27.00
17:32:23,0.97,0.93,27.00,26.50
17:32:25,0.96,0.92,27.50,26.25
17:32:27,0.97,0.93,27.25,26.25
17:32:29,0.97,0.93,27.25,27.00
17:32:31,0.97,0.93,27.25,26.75
17:32:33,0.97,0.94,26.50,26.75
17:32:35,0.97,0.91,28.25,26.50
17:32:37,0.97,0.94,26.75,26.00
17:32:39,0.96,0.92,27.25,26.50
17:32:41,0.97,0.94,27.00,26.50
17:32:43,0.97,0.93,27.25,26.75
17:32:45,0.97,0.93,27.25,26.50
17:32:47,0.97,0.94,26.75,26.25
17:32:49,0.97,0.92,27.50,26.75
17:32:51,0.97,0.95,26.25,26.50
17:32:53,0.97,0.93,27.25,26.25
17:32:55,0.97,0.95,26.00,26.50
17:32:57,0.97,0.92,27.50,26.50
17:32:59,0.96,0.94,26.00,26.25
17:33:01,0.97,0.92,28.25,26.25
17:33:03,0.97,0.95,26.00,26.25
17:33:05,0.97,0.93,27.25,26.50
17:33:07,0.97,0.94,26.75,25.75
17:33:09,0.96,0.93,27.00,26.50
17:33:11,0.97,0.93,27.50,26.50
17:33:13,0.97,0.95,26.25,26.75
17:33:15,0.97,0.92,27.75,26.50
17:33:17,0.96,0.95,25.75,26.25
17:33:19,0.97,0.92,27.50,26.50
17:33:21,0.97,0.95,26.00,26.25
17:33:23,0.96,0.91,27.75,26.50
17:33:25,0.97,0.95,26.00,26.50
17:33:27,0.97,0.93,27.25,26.50
17:33:29,0.97,0.95,26.25,26.25
17:33:31,0.97,0.92,28.00,26.75
17:33:33,0.97,0.95,26.25,26.50
17:33:35,0.97,0.92,28.00,26.75
17:33:37,0.98,0.96,26.25,26.50
17:33:39,0.97,0.93,27.50,26.25
17:33:41,0.98,0.95,26.75,26.25
17:33:43,0.97,0.92,27.50,26.50
17:33:45,0.96,0.93,26.75,26.25
17:33:47,0.96,0.93,26.75,26.25
17:33:49,0.97,0.94,27.00,26.25
17:33:51,0.97,0.94,26.75,26.25
17:33:53,0.96,0.93,26.50,26.25
17:33:55,0.97,0.94,26.75,26.25
17:33:57,0.96,0.93,27.00,26.25
17:33:59,0.96,0.93,26.75,26.00
17:34:02,0.96,0.93,27.00,26.00
17:34:03,0.97,0.94,26.75,26.25
17:34:05,0.97,0.94,27.00,26.50
17:34:07,0.97,0.94,26.75,26.25
17:34:09,0.97,0.93,27.50,26.25
17:34:11,0.96,0.94,26.00,26.25
17:34:13,0.96,0.91,27.75,26.50
17:34:15,0.97,0.95,26.00,26.25
17:34:17,0.97,0.93,27.25,26.50
17:34:19,0.97,0.94,26.50,26.00
17:34:21,0.96,0.94,26.50,26.25
17:34:23,0.97,0.94,26.75,26.00
17:34:25,0.97,0.95,26.50,26.25
17:34:27,0.97,0.93,27.25,26.25
17:34:29,0.97,0.95,26.00,26.25
17:34:31,0.97,0.92,27.75,26.00
17:34:33,0.97,0.95,26.00,26.25
17:34:35,0.96,0.91,27.50,26.00
17:34:37,0.97,0.94,26.25,26.00
17:34:39,0.97,0.93,27.00,26.50
17:34:41,0.97,0.93,27.00,26.00
17:34:43,0.97,0.94,26.75,25.75
17:34:45,0.96,0.93,26.75,26.00
17:34:47,0.97,0.94,26.50,26.25
17:34:49,0.96,0.92,27.00,26.50
17:34:51,0.97,0.96,25.25,26.00
17:34:53,0.96,0.92,27.50,26.00
17:34:55,0.96,0.94,26.00,26.25
17:34:57,0.97,0.93,27.00,26.50
17:34:59,0.96,0.94,26.50,26.25
17:35:01,0.96,0.94,26.25,26.25
17:35:03,0.97,0.93,27.00,26.25
17:35:05,0.96,0.94,26.00,26.25
17:35:07,0.96,0.93,27.00,26.00
17:35:09,0.96,0.96,25.25,26.00
17:35:11,0.97,0.93,27.25,26.25
17:35:13,0.96,0.93,26.50,26.25
17:35:15,0.96,0.93,27.00,26.25
17:35:17,0.97,0.94,26.75,26.00
17:35:19,0.96,0.93,26.75,26.00
17:35:21,0.97,0.94,26.75,25.75
17:35:23,0.97,0.94,26.75,26.00
17:35:25,0.96,0.93,26.75,26.00
17:35:27,0.96,0.94,26.25,26.00
17:35:29,0.96,0.93,27.00,25.50
17:35:31,0.95,0.93,26.25,26.00
17:35:33,0.95,0.91,27.25,25.75
17:35:35,0.96,0.95,25.50,26.25
17:35:37,0.97,0.93,27.25,26.00
17:35:39,0.96,0.94,26.25,26.25
17:35:41,0.96,0.93,26.75,26.00
17:35:43,0.97,0.94,26.25,25.75
17:35:45,0.97,0.93,27.00,25.75
17:35:47,0.97,0.96,25.25,26.00
17:35:49,0.96,0.92,27.25,26.25
17:35:51,0.96,0.94,26.00,26.00
17:35:53,0.96,0.92,27.25,26.25
17:35:55,0.97,0.94,26.25,25.75
17:35:57,0.96,0.93,26.75,26.25
17:35:59,0.96,0.93,26.75,25.25
17:36:01,0.97,0.96,25.75,26.00
17:36:03,0.97,0.93,27.25,25.50
17:36:05,0.97,0.96,25.25,25.50
17:36:07,0.97,0.93,27.25,25.75
17:36:09,0.97,0.94,26.25,25.75
17:36:11,0.95,0.93,26.00,26.00
17:36:13,0.96,0.93,26.50,25.50
17:36:15,0.96,0.94,26.25,26.00
17:36:17,0.97,0.93,27.00,26.00
17:36:19,0.96,0.94,26.00,25.50
17:36:21,0.96,0.91,27.50,26.00
17:36:23,0.96,0.95,25.75,26.00
17:36:25,0.97,0.94,26.75,26.00
17:36:27,0.96,0.94,26.50,25.50
17:36:29,0.96,0.93,26.50,25.50
17:36:31,0.95,0.92,26.75,25.50
17:36:33,0.96,0.94,26.00,25.25
17:36:35,0.97,0.93,27.25,26.00
17:36:37,0.97,0.95,25.75,26.00
17:36:39,0.96,0.93,26.75,26.00
17:36:41,0.96,0.94,26.25,25.25
17:36:43,0.96,0.95,25.25,25.75
17:36:45,0.97,0.93,27.00,25.75
17:36:47,0.96,0.93,26.50,25.75
17:36:49,0.96,0.94,26.25,25.50
17:36:51,0.96,0.93,27.00,25.50
17:36:53,0.96,0.93,26.25,25.25
17:36:55,0.96,0.94,26.50,26.00
17:36:57,0.96,0.94,26.50,25.75
17:36:59,0.96,0.94,25.75,25.75
17:37:01,0.96,0.93,26.50,25.75
17:37:03,0.96,0.97,24.75,25.75
17:37:05,0.96,0.93,27.00,26.00
17:37:07,0.96,0.94,26.50,25.50
17:37:09,0.96,0.94,25.75,26.00
17:37:11,0.96,0.93,27.00,26.00
17:37:13,0.96,0.96,25.25,25.50
17:37:15,0.96,0.92,27.25,25.50
17:37:17,0.95,0.94,25.75,25.50
17:37:19,0.96,0.94,26.50,26.00
17:37:21,0.96,0.94,26.25,25.75
17:37:23,0.95,0.94,25.50,25.50
17:37:25,0.96,0.93,26.75,25.50
17:37:28,0.96,0.96,25.00,25.25
17:37:29,0.96,0.93,27.00,25.75
17:37:31,0.95,0.94,25.75,25.50
17:37:34,0.96,0.95,25.75,25.75
17:37:35,0.95,0.92,26.50,25.50
17:37:38,0.96,0.95,25.75,25.75
17:37:39,0.96,0.93,26.50,25.75
17:37:42,0.96,0.96,24.75,25.00
17:37:44,0.97,0.93,27.25,25.75
17:37:46,0.95,0.94,25.75,25.25
17:37:48,0.96,0.93,26.50,25.75
17:37:50,0.95,0.93,26.00,25.25
17:37:52,0.96,0.95,25.75,25.75
17:37:54,0.96,0.92,27.25,25.50
17:37:56,0.96,0.96,25.00,25.50
17:37:58,0.96,0.93,27.00,25.50
17:38:00,0.96,0.95,25.50,25.25
17:38:02,0.96,0.93,26.25,25.50
17:38:04,0.97,0.95,26.00,25.25
17:38:06,0.95,0.93,26.00,25.25
17:38:08,0.95,0.92,26.75,25.75
17:38:10,0.96,0.96,25.25,25.25
17:38:12,0.96,0.92,27.00,25.50
17:38:14,0.96,0.94,26.00,25.50
17:38:16,0.96,0.94,26.00,25.75
17:38:18,0.96,0.93,26.75,25.75
17:38:20,0.96,0.95,25.50,25.25
17:38:22,0.96,0.92,27.00,25.75
17:38:24,0.97,0.96,25.25,25.50
17:38:26,0.96,0.93,26.25,25.50
17:38:28,0.96,0.94,25.75,25.50
17:38:30,0.96,0.95,25.75,25.00
17:38:32,0.96,0.93,26.50,25.00
17:38:34,0.95,0.95,25.25,25.25
17:38:36,0.96,0.93,26.25,25.25
17:38:38,0.96,0.94,26.00,25.00
17:38:40,0.96,0.94,25.75,25.50
17:38:42,0.96,0.93,27.00,25.50
17:38:44,0.96,0.96,25.00,25.25
17:38:46,0.96,0.94,26.50,25.25
17:38:48,0.96,0.94,26.00,25.00
17:38:50,0.96,0.95,25.75,25.50
17:38:52,0.96,0.94,26.25,25.50
17:38:54,0.96,0.95,25.25,24.50
17:38:56,0.96,0.94,25.75,25.50
17:38:58,0.96,0.94,26.00,25.50
17:39:00,0.96,0.96,25.25,25.25
17:39:02,0.96,0.92,27.00,25.25
