Time,"Conductivity, mS","Temperature, C"
12:50:08,1.056,29.4
0,0,0
0,0,0
12:50:10,1.056,29.3
0,0,0
0,0,0
12:50:12,1.057,29.3
0,0,0
0,0,0
12:50:14,1.057,29.3
0,0,0
0,0,0
12:50:16,1.057,29.3
0,0,0
0,0,0
12:50:18,1.058,29.3
0,0,0
0,0,0
12:50:20,1.057,29.3
0,0,0
0,0,0
12:50:22,1.057,29.3
0,0,0
0,0,0
12:50:24,1.057,29.3
0,0,0
0,0,0
12:50:26,1.057,29.3
0,0,0
0,0,0
12:50:28,1.057,29.3
0,0,0
0,0,0
12:50:30,1.058,29.3
0,0,0
0,0,0
12:50:32,1.058,29.3
0,0,0
0,0,0
12:50:34,1.057,29.2
0,0,0
0,0,0
12:50:36,1.057,29.2
0,0,0
0,0,0
12:50:38,1.058,29.2
0,0,0
0,0,0
12:50:40,1.058,29.2
0,0,0
0,0,0
12:50:42,1.059,29.2
0,0,0
0,0,0
12:50:44,1.059,29.2
0,0,0
0,0,0
12:50:46,1.059,29.2
0,0,0
0,0,0
12:50:48,1.058,29.2
0,0,0
0,0,0
12:50:50,1.059,29.2
0,0,0
0,0,0
12:50:52,1.058,29.2
0,0,0
0,0,0
12:50:54,1.058,29.2
0,0,0
0,0,0
12:50:56,1.058,29.2
0,0,0
0,0,0
12:50:58,1.058,29.2
0,0,0
0,0,0
12:51:00,1.057,29.1
0,0,0
0,0,0
12:51:02,1.058,29.1
0,0,0
0,0,0
12:51:04,1.058,29.1
0,0,0
0,0,0
12:51:06,1.058,29.1
0,0,0
0,0,0
12:51:08,1.059,29.1
0,0,0
0,0,0
12:51:10,1.059,29.1
0,0,0
0,0,0
12:51:12,1.059,29.1
0,0,0
0,0,0
12:51:14,1.059,29.1
0,0,0
0,0,0
12:51:16,1.059,29.1
0,0,0
0,0,0
12:51:18,1.058,29.1
0,0,0
0,0,0
12:51:20,1.058,29.1
0,0,0
0,0,0
12:51:22,1.058,29.1
0,0,0
0,0,0
12:51:24,1.058,29.1
0,0,0
0,0,0
12:51:26,1.058,29
0,0,0
0,0,0
12:51:28,1.059,29
0,0,0
0,0,0
12:51:30,1.06,29
0,0,0
0,0,0
12:51:32,1.06,29
0,0,0
0,0,0
12:51:34,1.061,29
0,0,0
0,0,0
12:51:36,1.06,29
0,0,0
0,0,0
12:51:38,1.06,29
0,0,0
0,0,0
12:51:40,1.06,29
0,0,0
0,0,0
12:51:42,1.059,29
0,0,0
0,0,0
12:51:44,1.059,29
0,0,0
0,0,0
12:51:46,1.059,29
0,0,0
0,0,0
12:51:48,1.059,29
0,0,0
0,0,0
12:51:50,1.059,29
0,0,0
0,0,0
12:51:52,1.059,29
0,0,0
0,0,0
12:51:54,1.059,29
0,0,0
0,0,0
12:51:56,1.059,29
0,0,0
0,0,0
12:51:58,1.059,28.9
0,0,0
0,0,0
12:52:00,1.06,28.9
0,0,0
0,0,0
12:52:02,1.06,28.9
0,0,0
0,0,0
12:52:04,1.06,28.9
0,0,0
0,0,0
12:52:06,1.061,28.9
0,0,0
0,0,0
12:52:08,1.061,28.9
0,0,0
0,0,0
12:52:10,1.06,28.9
0,0,0
0,0,0
12:52:12,1.06,28.9
0,0,0
0,0,0
12:52:14,1.06,28.9
0,0,0
0,0,0
12:52:16,1.06,28.9
0,0,0
0,0,0
12:52:18,1.06,28.9
0,0,0
0,0,0
12:52:20,1.06,28.8
0,0,0
0,0,0
12:52:22,1.061,28.8
0,0,0
0,0,0
12:52:24,1.061,28.8
0,0,0
0,0,0
12:52:26,1.061,28.8
0,0,0
0,0,0
12:52:28,1.062,28.8
0,0,0
0,0,0
12:52:30,1.062,28.8
0,0,0
0,0,0
12:52:32,1.061,28.8
0,0,0
0,0,0
12:52:34,1.062,28.8
0,0,0
0,0,0
12:52:36,1.062,28.8
0,0,0
0,0,0
12:52:38,1.061,28.8
0,0,0
0,0,0
12:52:40,1.061,28.8
0,0,0
0,0,0
12:52:42,1.06,28.8
0,0,0
0,0,0
12:52:44,1.061,28.8
0,0,0
0,0,0
12:52:46,1.06,28.8
0,0,0
0,0,0
12:52:48,1.06,28.7
0,0,0
0,0,0
12:52:50,1.061,28.8
0,0,0
0,0,0
12:52:52,1.061,28.7
0,0,0
0,0,0
12:52:54,1.061,28.7
0,0,0
0,0,0
