Time,"Conductivity, mS","Temperature, C"
17:34:11,1.061,29.2
0,0,0
0,0,0
17:34:13,1.061,29.2
0,0,0
0,0,0
17:34:15,1.061,29.2
0,0,0
0,0,0
17:34:17,1.061,29.1
0,0,0
0,0,0
17:34:19,1.061,29.1
0,0,0
0,0,0
17:34:21,1.061,29.1
0,0,0
0,0,0
17:34:23,1.061,29.1
0,0,0
0,0,0
17:34:25,1.062,29.1
0,0,0
0,0,0
17:34:27,1.062,29.1
0,0,0
0,0,0
17:34:29,1.062,29.1
0,0,0
0,0,0
17:34:31,1.062,29.1
0,0,0
0,0,0
17:34:33,1.062,29.1
0,0,0
0,0,0
17:34:35,1.062,29.1
0,0,0
0,0,0
17:34:37,1.061,29.1
0,0,0
0,0,0
17:34:39,1.061,29.1
0,0,0
0,0,0
17:34:41,1.061,29.1
0,0,0
0,0,0
17:34:43,1.061,29
0,0,0
0,0,0
17:34:45,1.062,29
0,0,0
0,0,0
17:34:47,1.062,29
0,0,0
0,0,0
17:34:49,1.062,29
0,0,0
0,0,0
17:34:51,1.063,29
0,0,0
0,0,0
17:34:53,1.063,29
0,0,0
0,0,0
17:34:55,1.062,29
0,0,0
0,0,0
17:34:57,1.062,29
0,0,0
0,0,0
17:34:59,1.062,29
0,0,0
0,0,0
17:35:01,1.062,29
0,0,0
0,0,0
17:35:03,1.062,29
0,0,0
0,0,0
17:35:05,1.062,29
0,0,0
0,0,0
17:35:07,1.062,29
0,0,0
0,0,0
17:35:09,1.062,29
0,0,0
0,0,0
17:35:11,1.061,29
0,0,0
0,0,0
17:35:13,1.061,28.9
0,0,0
0,0,0
17:35:15,1.062,28.9
0,0,0
0,0,0
17:35:17,1.062,28.9
0,0,0
0,0,0
17:35:19,1.062,28.9
0,0,0
0,0,0
17:35:21,1.063,28.9
0,0,0
0,0,0
17:35:23,1.063,28.9
0,0,0
0,0,0
17:35:25,1.063,28.9
0,0,0
0,0,0
17:35:27,1.063,28.9
0,0,0
0,0,0
17:35:29,1.063,28.9
0,0,0
0,0,0
17:35:31,1.063,28.9
0,0,0
0,0,0
17:35:33,1.062,28.9
0,0,0
0,0,0
17:35:35,1.062,28.8
0,0,0
0,0,0
17:35:37,1.062,28.8
0,0,0
0,0,0
17:35:39,1.063,28.8
0,0,0
0,0,0
17:35:41,1.063,28.8
0,0,0
0,0,0
17:35:43,1.064,28.8
0,0,0
0,0,0
17:35:45,1.064,28.8
0,0,0
0,0,0
17:35:47,1.063,28.8
0,0,0
0,0,0
17:35:49,1.063,28.8
0,0,0
0,0,0
17:35:51,1.063,28.8
0,0,0
0,0,0
17:35:53,1.063,28.8
0,0,0
0,0,0
17:35:55,1.063,28.8
0,0,0
0,0,0
17:35:57,1.063,28.8
0,0,0
0,0,0
17:35:59,1.063,28.8
0,0,0
0,0,0
17:36:01,1.063,28.8
0,0,0
0,0,0
17:36:03,1.063,28.7
0,0,0
0,0,0
17:36:05,1.063,28.7
0,0,0
0,0,0
17:36:07,1.064,28.7
0,0,0
0,0,0
17:36:09,1.064,28.7
0,0,0
0,0,0
17:36:11,1.064,28.7
0,0,0
0,0,0
17:36:13,1.064,28.7
0,0,0
0,0,0
17:36:15,1.064,28.7
0,0,0
0,0,0
17:36:17,1.064,28.7
0,0,0
0,0,0
17:36:19,1.064,28.7
0,0,0
0,0,0
17:36:21,1.064,28.7
0,0,0
0,0,0
17:36:23,1.063,28.7
0,0,0
0,0,0
17:36:25,1.063,28.6
0,0,0
0,0,0
17:36:27,1.064,28.6
0,0,0
0,0,0
17:36:29,1.064,28.6
0,0,0
0,0,0
17:36:31,1.064,28.6
0,0,0
0,0,0
17:36:33,1.065,28.6
0,0,0
0,0,0
17:36:35,1.065,28.6
0,0,0
0,0,0
17:36:37,1.065,28.6
0,0,0
0,0,0
17:36:39,1.065,28.6
0,0,0
0,0,0
17:36:41,1.065,28.6
0,0,0
0,0,0
17:36:43,1.064,28.6
0,0,0
0,0,0
17:36:45,1.064,28.6
0,0,0
0,0,0
17:36:47,1.064,28.6
0,0,0
0,0,0
17:36:49,1.064,28.6
0,0,0
0,0,0
17:36:51,1.064,28.6
0,0,0
0,0,0
17:36:53,1.064,28.5
0,0,0
0,0,0
17:36:55,1.064,28.5
0,0,0
0,0,0
17:36:57,1.065,28.5
0,0,0
0,0,0
17:36:59,1.065,28.5
0,0,0
0,0,0
17:37:01,1.065,28.5
0,0,0
0,0,0
17:37:03,1.065,28.5
0,0,0
0,0,0
17:37:05,1.065,28.5
0,0,0
0,0,0
17:37:07,1.065,28.5
0,0,0
0,0,0
17:37:09,1.065,28.5
0,0,0
0,0,0
17:37:11,1.065,28.5
0,0,0
0,0,0
17:37:13,1.065,28.5
0,0,0
0,0,0
17:37:15,1.065,28.4
0,0,0
0,0,0
17:37:17,1.065,28.4
0,0,0
0,0,0
17:37:19,1.065,28.4
0,0,0
0,0,0
17:37:21,1.066,28.4
0,0,0
0,0,0
17:37:23,1.066,28.4
0,0,0
0,0,0
17:37:25,1.066,28.4
0,0,0
0,0,0
17:37:27,1.066,28.4
0,0,0
0,0,0
17:37:29,1.066,28.4
0,0,0
0,0,0
17:37:31,1.066,28.4
0,0,0
0,0,0
17:37:33,1.066,28.4
0,0,0
0,0,0
17:37:35,1.065,28.4
0,0,0
0,0,0
17:37:37,1.065,28.4
0,0,0
0,0,0
17:37:39,1.065,28.4
0,0,0
0,0,0
17:37:41,1.065,28.3
0,0,0
0,0,0
17:37:43,1.066,28.3
0,0,0
0,0,0
17:37:45,1.066,28.3
0,0,0
0,0,0
17:37:47,1.066,28.3
0,0,0
0,0,0
17:37:49,1.067,28.3
0,0,0
0,0,0
17:37:51,1.067,28.3
0,0,0
0,0,0
17:37:53,1.066,28.3
0,0,0
0,0,0
