Time,Conductivity (mS),Conductivity @25*C (mS),Temperature_1,Temperature_2
13:43:34,0.02,0.02,22.75,22.25
13:43:37,0.02,0.02,22.75,22.25
13:43:40,0.02,0.02,23.25,22.25
13:43:43,0.02,0.02,23.75,22.25
13:43:46,0.02,0.02,24.00,21.50
13:43:49,0.02,0.02,24.00,21.75
13:43:52,0.02,0.02,23.25,22.00
13:43:55,0.02,0.02,22.50,21.75
13:43:58,0.02,0.02,22.50,22.00
13:44:01,0.02,0.02,22.75,22.25
13:44:04,0.02,0.02,22.50,22.00
13:44:07,0.02,0.02,22.50,22.00
13:44:10,0.02,0.02,22.75,22.00
13:44:13,0.02,0.02,23.00,22.00
13:44:16,0.02,0.02,23.50,22.00
13:44:19,0.02,0.02,23.75,22.00
13:44:22,0.02,0.02,24.00,22.00
13:44:25,0.02,0.02,23.50,21.75
13:44:28,0.02,0.02,23.00,21.75
13:44:31,0.02,0.02,23.00,22.50
13:44:34,0.02,0.02,23.00,22.25
13:44:37,0.02,0.02,22.75,22.25
13:44:40,0.02,0.02,22.00,22.25
13:44:43,0.02,0.02,21.75,22.50
13:44:46,0.02,0.02,22.25,21.75
13:44:49,0.02,0.02,22.00,22.00
13:44:52,0.02,0.02,22.75,22.25
13:44:55,0.02,0.02,23.00,22.25
13:44:58,0.02,0.02,23.50,22.00
13:45:01,0.02,0.02,23.75,22.25
13:45:09,0.02,0.02,23.75,22.00
13:45:10,0.02,0.02,23.75,21.75
13:45:10,0.02,0.02,23.50,22.00
13:45:13,0.02,0.02,23.50,22.25
13:45:16,0.02,0.02,23.00,22.75
13:45:19,0.02,0.02,23.25,22.25
13:45:22,0.02,0.02,23.00,22.00
13:45:25,0.02,0.02,22.75,22.25
13:45:30,0.02,0.02,22.25,22.25
13:45:31,0.02,0.02,21.25,22.25
13:45:34,0.02,0.02,21.50,22.25
13:45:37,0.02,0.02,22.00,22.25
13:45:40,0.02,0.02,21.75,22.00
13:45:43,0.02,0.02,22.00,22.25
13:45:46,0.02,0.02,22.75,22.25
13:45:49,0.02,0.02,23.75,22.00
13:45:52,0.02,0.02,23.75,22.25
13:45:55,0.02,0.02,22.50,22.00
13:45:58,0.02,0.02,22.75,22.25
13:46:01,0.02,0.02,21.75,22.25
13:46:04,0.02,0.02,22.00,22.25
13:46:07,0.02,0.02,23.25,22.00
13:46:10,0.02,0.02,24.00,22.25
13:46:13,0.02,0.02,23.50,22.25
13:46:16,0.02,0.02,23.75,22.50
13:46:19,0.02,0.02,23.50,22.00
13:46:22,0.02,0.02,23.25,22.50
13:46:25,0.02,0.02,23.00,22.25
13:46:28,0.02,0.02,22.25,22.50
13:46:31,0.02,0.02,22.25,22.25
13:46:34,0.02,0.02,22.00,22.25
13:46:37,0.02,0.02,22.25,22.75
13:46:40,0.03,0.03,22.25,22.25
13:46:43,0.07,0.07,22.75,21.75
13:46:46,0.12,0.13,23.25,22.25
13:46:49,0.17,0.18,23.75,22.00
13:46:52,0.20,0.21,23.75,22.00
13:46:55,0.22,0.23,24.00,21.75
13:46:58,0.23,0.24,23.25,22.25
13:47:01,0.25,0.25,24.25,22.00
13:47:04,0.25,0.26,24.25,22.25
13:47:07,0.26,0.27,24.00,22.75
13:47:10,0.27,0.27,24.25,22.25
13:47:13,0.28,0.29,23.00,22.50
13:47:16,0.28,0.30,22.50,22.75
13:47:19,0.29,0.31,22.00,22.50
13:47:22,0.29,0.31,22.00,22.50
13:47:25,0.30,0.31,23.00,22.50
13:47:28,0.30,0.31,23.25,21.75
13:47:31,0.31,0.31,24.25,22.25
13:47:34,0.31,0.32,23.75,22.50
13:47:37,0.32,0.33,23.25,22.50
13:47:40,0.32,0.33,23.00,22.75
13:47:43,0.32,0.34,22.00,22.75
13:47:46,0.33,0.35,22.00,22.50
13:47:49,0.33,0.35,22.50,22.75
13:47:52,0.34,0.35,22.75,22.25
13:47:55,0.34,0.35,23.75,22.25
13:47:58,0.34,0.35,24.25,22.25
13:48:01,0.35,0.36,23.50,22.75
13:48:04,0.35,0.36,23.50,22.25
13:48:07,0.35,0.37,23.00,22.75
13:48:10,0.34,0.35,22.50,22.75
13:48:13,0.35,0.37,22.25,22.25
13:48:16,0.33,0.36,21.75,22.50
13:48:19,0.32,0.35,21.75,22.50
13:48:22,0.29,0.31,22.25,22.25
13:48:25,0.34,0.35,23.00,21.75
13:48:28,0.34,0.35,23.00,22.50
13:48:31,0.34,0.35,23.75,22.25
13:48:34,0.18,0.18,23.75,22.00
13:48:37,0.31,0.32,23.25,22.00
13:48:40,0.32,0.34,22.50,22.50
13:48:43,0.33,0.35,22.00,22.75
13:48:46,0.33,0.35,22.25,22.50
13:48:49,0.33,0.35,22.50,22.50
13:48:52,0.33,0.34,23.75,22.50
13:48:55,0.27,0.28,23.50,22.50
13:48:58,0.33,0.35,22.50,22.50
13:49:01,0.34,0.36,22.00,22.50
13:49:04,0.33,0.35,22.25,21.75
13:49:07,0.33,0.34,23.00,21.75
13:49:10,0.34,0.35,23.50,22.00
13:49:13,0.32,0.33,23.50,22.25
13:49:16,0.34,0.35,23.75,22.50
13:49:19,0.35,0.37,22.25,22.75
13:49:22,0.34,0.36,22.00,22.50
13:49:25,0.35,0.36,23.00,22.50
13:49:28,0.35,0.36,23.50,22.25
13:49:31,0.35,0.36,23.50,22.50
13:49:34,0.33,0.34,23.00,22.25
13:49:37,0.33,0.34,22.25,22.50
13:49:40,0.36,0.39,21.50,22.00
13:49:43,0.36,0.38,22.25,22.50
13:49:46,0.36,0.38,22.50,21.75
13:49:49,0.36,0.37,23.50,22.50
13:49:52,0.35,0.36,23.75,22.50
13:49:55,0.24,0.25,22.75,22.00
13:49:58,0.35,0.37,22.00,22.50
13:50:01,0.36,0.38,22.50,22.25
13:50:04,0.37,0.39,22.50,22.00
13:50:07,0.37,0.38,23.50,22.50
13:50:10,0.35,0.35,24.25,22.25
13:50:13,0.35,0.36,24.00,22.25
13:50:16,0.36,0.37,23.50,22.25
13:50:19,0.36,0.38,22.25,22.75
13:50:22,0.26,0.28,22.00,22.50
13:50:25,0.35,0.37,22.00,22.75
13:50:28,0.32,0.34,22.25,22.50
13:50:31,0.35,0.37,22.75,22.50
13:50:34,0.29,0.30,23.25,22.50
13:50:37,0.37,0.39,23.25,22.25
13:50:40,0.38,0.39,23.50,22.50
13:50:43,0.39,0.40,24.00,22.50
13:50:46,0.41,0.42,23.75,22.50
13:50:50,0.41,0.43,23.50,22.00
13:50:53,0.42,0.45,22.00,22.00
13:50:55,0.42,0.45,22.00,22.25
13:50:58,0.42,0.45,22.00,22.75
13:51:02,0.41,0.44,21.75,22.25
13:51:05,0.39,0.41,22.00,22.25
13:51:08,0.42,0.43,22.75,22.25
13:51:11,0.42,0.43,23.50,22.00
13:51:14,0.42,0.43,23.25,22.00
13:51:17,0.42,0.43,24.25,22.00
13:51:20,0.42,0.43,24.00,22.25
13:51:23,0.42,0.44,23.50,22.50
13:51:26,0.43,0.44,23.75,22.25
13:51:29,0.43,0.44,23.50,22.50
13:51:32,0.43,0.45,23.00,22.25
13:51:35,0.43,0.45,23.25,22.25
13:51:38,0.43,0.45,23.25,22.25
13:51:41,0.43,0.46,22.50,22.75
13:51:44,0.43,0.45,22.25,22.50
13:51:47,0.43,0.46,22.00,22.50
13:51:50,0.43,0.46,21.50,22.50
13:51:53,0.44,0.46,22.00,22.50
13:51:56,0.44,0.46,22.50,22.50
13:51:59,0.44,0.46,22.25,22.50
13:52:02,0.44,0.46,22.50,22.25
13:52:05,0.44,0.46,23.00,22.25
13:52:08,0.44,0.46,22.75,22.50
13:52:11,0.44,0.45,23.75,21.75
13:52:14,0.43,0.45,23.75,22.25
13:52:17,0.44,0.45,23.25,22.50
13:52:20,0.44,0.46,22.75,22.50
13:52:23,0.44,0.46,22.25,22.50
13:52:26,0.44,0.47,22.25,22.50
13:52:29,0.44,0.47,22.00,22.50
13:52:32,0.44,0.47,21.75,22.25
13:52:35,0.44,0.46,22.25,22.75
13:52:38,0.44,0.46,22.50,22.00
13:52:41,0.44,0.46,23.00,22.50
13:52:44,0.44,0.46,23.50,22.00
13:52:47,0.44,0.45,23.75,22.50
13:52:50,0.45,0.46,23.75,22.25
13:52:53,0.45,0.47,23.00,22.00
13:52:56,0.45,0.47,22.50,22.25
13:52:59,0.45,0.48,22.25,22.50
13:53:02,0.45,0.48,21.75,22.50
13:53:05,0.46,0.48,22.25,22.25
13:53:08,0.46,0.48,22.50,22.50
13:53:11,0.46,0.48,22.75,22.00
13:53:14,0.46,0.48,23.00,22.25
13:53:17,0.47,0.49,23.00,22.25
13:53:20,0.47,0.48,23.25,22.25
13:53:23,0.47,0.48,23.50,22.25
13:53:26,0.47,0.48,23.50,22.25
13:53:29,0.45,0.46,23.00,22.00
13:53:32,0.46,0.47,23.75,22.25
13:53:35,0.46,0.47,23.50,22.50
13:53:38,0.46,0.47,23.50,22.50
13:53:41,0.46,0.48,23.25,22.25
13:53:44,0.47,0.48,23.75,21.50
13:53:47,0.47,0.48,24.00,22.00
13:53:50,0.47,0.48,24.25,22.50
13:53:53,0.47,0.47,24.50,22.25
13:53:56,0.47,0.48,24.00,22.25
13:53:59,0.47,0.48,23.75,22.00
13:54:02,0.47,0.48,23.75,22.00
13:54:05,0.47,0.48,24.25,22.50
13:54:08,0.47,0.48,23.50,22.00
13:54:11,0.47,0.48,24.00,22.25
13:54:14,0.47,0.49,23.25,22.25
13:54:17,0.47,0.49,22.75,22.50
13:54:20,0.47,0.49,22.75,22.50
13:54:23,0.48,0.51,21.75,22.25
13:54:26,0.47,0.50,22.00,22.25
13:54:29,0.47,0.50,22.25,22.25
13:54:32,0.57,0.60,22.00,22.50
13:54:35,0.56,0.59,22.25,22.50
13:54:38,0.56,0.59,22.75,22.25
13:54:41,0.56,0.58,23.25,22.50
13:54:44,0.57,0.58,23.75,21.75
13:54:47,0.56,0.58,23.25,22.00
13:54:50,0.57,0.58,23.50,22.00
13:54:53,0.56,0.59,22.75,22.25
13:54:56,0.57,0.61,22.00,22.25
13:54:59,0.57,0.60,22.50,22.50
13:55:02,0.57,0.59,23.00,22.50
13:55:05,0.57,0.59,23.50,22.00
13:55:08,0.57,0.58,24.25,22.25
13:55:11,0.57,0.59,23.75,22.25
13:55:14,0.57,0.59,23.00,22.25
13:55:17,0.57,0.60,22.75,22.50
13:55:20,0.57,0.60,22.50,22.25
13:55:23,0.58,0.61,22.25,22.50
13:55:26,0.58,0.61,22.00,22.50
13:55:29,0.58,0.62,21.75,22.50
13:55:32,0.58,0.61,22.75,22.00
13:55:35,0.58,0.60,22.75,21.75
13:55:38,0.59,0.60,23.75,22.25
13:55:41,0.59,0.60,24.00,22.50
13:55:44,0.59,0.60,23.75,22.00
13:55:47,0.59,0.61,23.50,22.50
13:55:50,0.59,0.62,22.50,22.25
13:55:53,0.59,0.63,21.75,22.50
13:55:56,0.59,0.63,21.75,22.50
13:55:59,0.59,0.62,22.25,22.50
13:56:02,0.60,0.63,22.00,22.25
13:56:05,0.60,0.62,22.75,22.50
13:56:08,0.60,0.62,23.00,22.25
13:56:11,0.60,0.61,23.50,22.50
13:56:14,0.60,0.62,23.00,22.50
13:56:17,0.59,0.61,23.75,22.00
13:56:20,0.59,0.60,24.00,22.25
13:56:23,0.59,0.60,23.75,22.50
13:56:26,0.58,0.60,23.25,22.25
13:56:29,0.58,0.61,22.50,22.50
13:56:32,0.58,0.62,22.00,22.50
13:56:35,0.58,0.62,21.75,22.50
13:56:38,0.59,0.62,22.50,22.75
13:56:41,0.58,0.61,22.75,22.25
13:56:44,0.58,0.60,23.25,22.25
13:56:47,0.60,0.61,23.75,22.00
13:56:50,0.60,0.61,24.00,22.25
13:56:53,0.59,0.60,24.00,22.25
13:56:56,0.60,0.61,23.50,22.25
13:56:59,0.60,0.62,23.00,22.25
13:57:02,0.60,0.62,23.25,22.00
13:57:05,0.60,0.62,23.00,22.50
13:57:08,0.60,0.62,22.75,22.75
13:57:11,0.60,0.64,21.50,22.00
13:57:14,0.60,0.64,22.00,22.50
13:57:17,0.60,0.64,22.00,22.25
13:57:20,0.60,0.63,22.25,22.50
13:57:23,0.59,0.62,22.50,22.50
13:57:26,0.59,0.61,23.00,22.25
13:57:29,0.59,0.61,23.25,22.25
13:57:32,0.60,0.62,23.00,22.25
13:57:35,0.60,0.61,24.00,21.75
13:57:38,0.60,0.61,24.00,22.50
13:57:41,0.60,0.62,23.50,22.25
13:57:44,0.60,0.63,22.50,22.50
13:57:47,0.65,0.68,22.75,22.25
13:57:50,0.65,0.69,22.25,22.50
13:57:53,0.66,0.70,22.00,22.50
13:57:56,0.67,0.71,22.00,22.25
13:57:59,0.66,0.70,22.25,22.50
13:58:02,0.66,0.69,22.75,22.50
13:58:05,0.67,0.70,22.75,22.50
13:58:08,0.67,0.69,23.50,22.50
13:58:11,0.67,0.68,24.00,22.50
13:58:14,0.67,0.68,24.25,22.25
13:58:17,0.68,0.69,24.25,22.25
13:58:20,0.67,0.69,24.00,22.75
13:58:23,0.68,0.70,23.50,22.25
13:58:26,0.68,0.71,22.75,22.50
13:58:29,0.68,0.72,22.25,22.50
13:58:32,0.68,0.73,21.75,22.75
13:58:35,0.68,0.71,22.50,22.75
13:58:38,0.68,0.72,22.50,22.50
13:58:41,0.69,0.72,22.75,22.50
13:58:44,0.69,0.72,22.75,22.50
13:58:47,0.68,0.71,23.00,22.50
13:58:50,0.69,0.71,23.25,22.25
13:58:53,0.69,0.71,24.00,22.00
13:58:56,0.69,0.70,24.00,22.25
13:58:59,0.69,0.71,23.50,22.50
13:59:02,0.69,0.72,22.75,22.50
13:59:05,0.69,0.71,23.00,22.25
13:59:08,0.69,0.72,22.75,22.25
13:59:11,0.69,0.72,22.25,22.00
13:59:14,0.70,0.74,22.00,22.25
13:59:17,0.70,0.74,21.75,23.00
13:59:20,0.70,0.74,22.25,22.75
13:59:23,0.70,0.72,23.25,22.25
13:59:26,0.69,0.71,23.50,22.50
13:59:29,0.70,0.71,24.25,22.00
13:59:32,0.70,0.72,23.50,22.50
13:59:35,0.70,0.72,23.25,22.00
13:59:38,0.69,0.72,22.75,22.75
13:59:41,0.70,0.73,22.25,22.75
13:59:44,0.70,0.74,22.00,22.25
13:59:47,0.70,0.73,22.75,22.50
13:59:50,0.70,0.72,23.25,22.50
13:59:53,0.70,0.72,23.75,22.50
13:59:56,0.70,0.72,23.50,22.50
13:59:59,0.70,0.73,23.00,21.75
14:00:02,0.71,0.75,22.25,22.50
14:00:05,0.71,0.75,21.75,22.75
14:00:08,0.71,0.75,22.50,21.75
14:00:11,0.70,0.73,22.75,22.50
14:00:14,0.71,0.72,23.75,22.50
14:00:17,0.71,0.72,24.00,22.50
14:00:20,0.71,0.73,23.50,22.75
14:00:23,0.71,0.75,22.00,22.75
14:00:26,0.71,0.75,22.00,22.25
14:00:29,0.71,0.75,22.75,22.25
14:00:32,0.71,0.75,22.50,22.50
14:00:35,0.71,0.74,23.00,22.50
14:00:38,0.72,0.74,23.50,21.75
14:00:41,0.71,0.72,24.00,22.00
14:00:44,0.71,0.72,23.75,22.00
14:00:47,0.71,0.73,23.00,22.75
14:00:50,0.71,0.75,22.50,22.75
14:00:53,0.71,0.76,22.00,22.25
14:00:56,0.72,0.75,22.50,22.75
14:00:59,0.72,0.75,23.00,22.75
14:01:02,0.76,0.77,24.25,21.75
14:01:05,0.76,0.78,23.75,22.00
14:01:08,0.76,0.78,23.50,22.75
14:01:11,0.76,0.79,23.25,23.00
14:01:14,0.76,0.80,22.25,22.50
14:01:17,0.77,0.82,21.50,22.50
14:01:20,0.77,0.81,22.50,22.50
14:01:23,0.77,0.80,23.00,22.25
14:01:26,0.77,0.78,24.00,22.75
14:01:29,0.77,0.78,23.75,22.75
14:01:32,0.77,0.80,23.00,22.50
14:01:35,0.77,0.80,23.00,22.25
14:01:39,0.78,0.81,22.75,23.00
14:01:41,0.77,0.82,22.25,23.00
14:01:44,0.77,0.81,22.50,22.75
14:01:47,0.78,0.81,23.00,22.75
14:01:50,0.78,0.80,23.75,22.25
14:01:53,0.77,0.79,23.75,22.50
14:01:56,0.78,0.80,23.75,22.50
14:01:59,0.77,0.80,23.25,22.75
14:02:02,0.77,0.80,23.25,22.50
14:02:05,0.78,0.81,23.00,22.00
14:02:08,0.75,0.79,22.25,22.50
14:02:11,0.75,0.78,22.75,22.00
14:02:14,0.74,0.78,22.50,22.50
14:02:17,0.75,0.80,22.25,22.75
14:02:20,0.76,0.80,22.00,22.00
14:02:23,0.75,0.80,22.00,22.75
14:02:26,0.75,0.80,21.75,22.75
14:02:29,0.75,0.81,21.50,22.75
14:02:32,0.76,0.81,22.00,22.75
14:02:35,0.75,0.81,21.50,22.75
14:02:38,0.76,0.81,21.50,22.50
14:02:41,0.76,0.80,22.00,22.75
14:02:44,0.75,0.79,22.50,22.50
14:02:47,0.75,0.78,22.75,22.75
14:02:50,0.75,0.78,23.00,22.00
14:02:53,0.75,0.76,24.75,22.25
14:02:56,0.65,0.67,23.50,22.50
14:02:59,0.64,0.66,23.25,22.25
14:03:02,0.63,0.66,22.25,22.50
14:03:05,0.63,0.68,21.50,22.50
14:03:08,0.63,0.67,22.00,22.75
14:03:11,0.63,0.67,22.25,22.50
14:03:14,0.63,0.65,23.00,22.25
14:03:17,0.63,0.65,23.25,22.50
14:03:20,0.63,0.64,24.00,22.25
14:03:23,0.63,0.64,23.75,22.50
14:03:26,0.81,0.84,23.00,22.25
14:03:29,0.81,0.85,22.75,23.00
14:03:32,0.81,0.86,22.00,22.25
14:03:35,0.81,0.85,22.25,22.25
14:03:38,0.81,0.86,22.25,22.50
14:03:41,0.81,0.85,22.50,22.75
14:03:44,0.81,0.83,23.50,22.25
14:03:47,0.81,0.83,24.25,22.50
14:03:50,0.81,0.83,24.25,22.50
14:03:53,0.82,0.83,24.00,22.50
14:03:56,0.81,0.83,23.50,22.25
14:03:59,0.81,0.85,22.75,22.50
14:04:02,0.81,0.86,22.00,22.50
14:04:05,0.81,0.86,22.50,22.75
14:04:08,0.82,0.85,23.25,22.50
14:04:11,0.81,0.83,23.50,22.75
14:04:14,0.81,0.84,23.25,22.50
14:04:17,0.81,0.84,23.25,22.50
14:04:20,0.81,0.86,22.25,22.50
14:04:23,0.81,0.87,21.50,22.50
14:04:26,0.82,0.86,22.25,22.50
14:04:29,0.81,0.87,21.75,22.50
14:04:32,0.81,0.85,22.75,22.00
14:04:35,0.81,0.86,22.50,22.50
14:04:38,0.82,0.84,23.50,22.50
14:04:41,0.82,0.85,23.25,22.50
14:04:44,0.82,0.83,24.25,22.00
14:04:47,0.81,0.83,23.75,22.50
14:04:50,0.81,0.84,23.50,22.75
14:04:53,0.82,0.86,22.75,22.50
14:04:56,0.82,0.85,23.25,22.50
14:04:59,0.82,0.85,23.00,22.50
14:05:02,0.83,0.87,22.25,22.50
14:05:05,0.82,0.86,22.50,22.50
14:05:08,0.81,0.86,22.00,22.75
14:05:11,0.82,0.88,21.50,22.50
14:05:14,0.82,0.87,22.00,22.25
14:05:17,0.82,0.86,22.25,22.75
14:05:20,0.82,0.86,22.50,22.25
14:05:23,0.82,0.87,22.00,22.50
14:05:26,0.82,0.86,22.25,22.25
14:05:29,0.83,0.87,22.50,22.50
14:05:32,0.81,0.85,23.00,22.00
14:05:35,0.83,0.86,23.25,22.00
14:05:38,0.82,0.86,23.00,22.50
14:05:41,0.82,0.84,24.00,21.75
14:05:45,0.82,0.84,24.25,22.25
14:05:47,0.82,0.84,23.50,22.50
14:05:51,0.83,0.86,23.00,22.75
14:05:54,0.82,0.86,22.50,22.50
14:05:57,0.83,0.87,22.25,22.75
14:06:00,0.83,0.87,22.50,22.50
14:06:03,0.83,0.86,23.00,22.25
14:06:06,0.82,0.85,23.25,22.25
14:06:09,0.83,0.86,22.75,22.00
14:06:12,0.82,0.86,22.75,22.50
14:06:15,0.82,0.86,22.50,22.50
14:06:18,0.83,0.88,22.25,22.50
14:06:21,0.83,0.89,21.75,22.50
14:06:24,0.83,0.88,22.00,22.50
14:06:27,0.83,0.87,22.50,22.50
14:06:30,0.82,0.86,22.75,22.50
14:06:33,0.83,0.87,22.50,22.50
14:06:36,0.82,0.85,23.25,22.25
14:06:39,0.83,0.86,23.50,22.25
14:06:42,0.84,0.87,23.25,22.75
14:06:45,0.83,0.86,23.50,22.50
14:06:48,0.83,0.85,23.75,22.00
14:06:51,0.84,0.85,24.00,22.50
14:06:54,0.84,0.85,24.00,22.75
14:06:57,0.83,0.84,24.25,22.00
14:07:00,0.84,0.86,23.50,22.50
14:07:03,0.83,0.84,24.25,22.25
14:07:06,0.83,0.85,23.50,22.50
14:07:09,0.83,0.86,23.25,22.25
14:07:12,0.83,0.86,22.75,22.25
14:07:15,0.83,0.88,22.25,22.00
14:07:18,0.83,0.88,22.00,22.25
14:07:21,0.83,0.88,21.75,22.75
14:07:24,0.83,0.89,21.75,22.50
14:07:27,0.83,0.87,22.25,22.25
14:07:30,0.82,0.87,22.25,22.50
14:07:33,0.83,0.87,22.50,22.50
14:07:36,0.83,0.87,22.50,22.25
14:07:39,0.83,0.86,22.75,22.50
14:07:42,0.82,0.84,23.75,22.25
14:07:45,0.83,0.84,24.00,22.00
14:07:48,0.82,0.85,23.50,22.50
14:07:51,0.83,0.87,22.50,22.50
14:07:54,0.84,0.89,21.75,22.75
14:07:57,0.83,0.87,22.50,22.50
14:08:00,0.83,0.86,23.00,22.25
14:08:03,0.83,0.85,24.00,21.75
14:08:06,0.83,0.86,23.50,22.25
14:08:09,0.84,0.87,23.00,22.50
14:08:12,0.84,0.87,22.75,22.25
14:08:15,0.83,0.88,22.00,22.50
14:08:18,0.84,0.89,22.00,22.00
14:08:21,0.84,0.88,22.25,22.25
14:08:24,0.83,0.85,24.00,22.25
14:08:27,0.83,0.84,24.00,22.50
14:08:30,0.84,0.88,22.50,22.50
14:08:33,0.82,0.88,21.75,22.50
14:08:36,0.84,0.88,22.25,22.50
14:08:39,0.83,0.86,22.75,22.25
14:08:42,0.83,0.86,23.25,22.25
14:08:45,0.84,0.87,23.00,22.25
14:08:48,0.82,0.84,24.00,22.25
14:08:51,0.83,0.84,24.25,22.25
14:08:54,0.82,0.85,23.25,22.50
14:08:57,0.84,0.87,23.25,22.00
14:09:00,0.84,0.86,23.75,22.50
14:09:03,0.83,0.85,23.75,22.50
14:09:06,0.83,0.86,23.25,22.00
14:09:09,0.84,0.87,23.25,22.50
14:09:12,0.83,0.85,23.50,22.50
14:09:15,0.83,0.85,23.75,22.25
14:09:18,0.82,0.86,23.00,22.50
14:09:21,0.83,0.86,23.25,22.00
14:09:24,0.83,0.86,23.25,22.50
14:09:27,0.83,0.86,23.00,22.25
14:09:30,0.83,0.88,22.25,22.50
14:09:33,0.83,0.88,21.75,22.75
14:09:36,0.84,0.88,22.25,22.00
14:09:39,0.83,0.87,23.00,22.25
14:09:42,0.83,0.84,24.25,22.25
14:09:45,0.83,0.84,24.00,22.25
14:09:48,0.83,0.86,23.50,22.50
14:09:51,0.82,0.86,23.00,22.50
14:09:54,0.83,0.87,22.50,22.50
14:09:57,0.83,0.89,21.50,22.75
14:10:00,0.83,0.87,22.25,23.00
14:10:03,0.83,0.88,22.00,22.25
14:10:06,0.83,0.88,22.25,22.00
14:10:09,0.84,0.88,22.50,22.25
14:10:12,0.83,0.87,22.75,22.50
14:10:15,0.83,0.87,22.25,22.00
14:10:18,0.83,0.87,22.50,23.00
14:10:21,0.82,0.86,22.50,22.50
14:10:24,0.83,0.87,22.50,22.25
14:10:27,0.83,0.87,23.00,22.25
14:10:30,0.84,0.87,22.75,22.50
14:10:33,0.83,0.87,22.50,22.75
14:10:36,0.84,0.87,23.00,22.75
14:10:39,0.82,0.86,22.75,22.25
14:10:42,0.82,0.85,23.50,22.50
14:10:45,0.83,0.84,24.25,22.00
14:10:48,0.83,0.85,23.75,22.50
14:10:51,0.83,0.84,24.25,22.25
14:10:54,0.83,0.84,24.25,22.50
14:10:57,0.82,0.84,24.00,22.25
14:11:00,0.82,0.85,23.50,22.75
14:11:03,0.82,0.85,23.25,22.50
14:11:06,0.83,0.86,23.00,22.75
14:11:09,0.82,0.85,23.25,22.50
14:11:12,0.83,0.86,23.25,22.75
14:11:15,0.82,0.86,23.00,22.75
14:11:18,0.84,0.88,22.25,22.75
14:11:21,0.83,0.87,22.25,22.75
14:11:24,0.83,0.88,22.25,22.75
14:11:27,0.83,0.87,22.25,23.00
14:11:30,0.83,0.88,22.00,22.50
14:11:33,0.82,0.86,22.50,22.75
14:11:36,0.82,0.85,23.25,22.75
14:11:39,0.83,0.86,23.25,22.50
14:11:42,0.82,0.85,23.00,22.75
14:11:45,0.83,0.86,23.00,22.50
14:11:48,0.82,0.84,24.00,22.50
14:11:51,0.83,0.86,23.50,22.75
14:11:54,0.82,0.85,23.50,22.75
14:11:57,0.83,0.85,23.75,22.75
14:12:00,0.82,0.84,24.00,22.50
14:12:03,0.82,0.83,24.25,22.25
14:12:06,0.83,0.84,24.25,22.25
14:12:09,0.83,0.84,24.25,22.50
14:12:12,0.83,0.84,24.00,22.75
14:12:15,0.82,0.83,24.25,22.25
14:12:18,0.82,0.83,24.00,22.00
14:12:21,0.82,0.84,24.00,22.50
