Time,Conductivity (mS),Conductivity @25*C (mS),Temperature_1,Temperature_2
14:02:46,1112.00,1197.31,21.25,24.00
14:02:47,1113.00,1223.41,20.25,24.25
14:02:48,1115.00,1200.54,21.25,24.25
14:02:49,1115.00,1212.95,20.75,24.25
14:02:50,1115.00,1219.25,20.50,24.00
14:02:52,1116.00,1214.03,20.75,24.00
14:02:52,1117.00,1208.87,21.00,24.25
14:02:53,1118.00,1235.36,20.00,24.25
14:02:54,1117.00,1202.69,21.25,24.50
14:02:55,1117.00,1208.87,21.00,24.25
14:02:56,1120.00,1231.11,20.25,23.75
14:02:58,1120.00,1205.92,21.25,23.75
14:02:58,1120.00,1218.38,20.75,23.50
14:02:59,1120.00,1231.11,20.25,24.00
14:03:00,1122.00,1214.29,21.00,24.00
14:03:01,1123.00,1240.88,20.00,24.00
14:03:02,1124.00,1229.09,20.50,24.00
14:03:03,1123.00,1203.00,21.50,23.75
14:03:04,1124.00,1222.74,20.75,24.25
14:03:05,1126.00,1200.11,21.75,24.25
14:03:06,1124.00,1222.74,20.75,24.25
14:03:07,1125.00,1230.18,20.50,24.00
14:03:08,1127.00,1213.46,21.25,23.25
14:03:09,1127.00,1226.00,20.75,24.00
14:03:10,1126.00,1231.27,20.50,24.00
14:03:11,1127.00,1226.00,20.75,23.50
14:03:12,1129.00,1234.55,20.50,24.00
14:03:13,1129.00,1241.00,20.25,24.25
14:03:14,1129.00,1209.43,21.50,24.00
14:03:15,1129.00,1234.55,20.50,24.00
14:03:16,1130.00,1216.69,21.25,24.50
14:03:17,1131.00,1217.77,21.25,24.25
14:03:18,1131.00,1230.35,20.75,24.25
14:03:19,1130.00,1229.26,20.75,23.75
14:03:19,1132.00,1212.64,21.50,24.25
14:03:20,1134.00,1227.27,21.00,24.50
14:03:21,1133.00,1251.93,20.00,24.00
14:03:22,1133.00,1219.92,21.25,24.25
14:03:23,1134.00,1227.27,21.00,24.25
14:03:24,1136.00,1235.79,20.75,24.25
14:03:25,1135.00,1234.70,20.75,24.25
14:03:26,1134.00,1227.27,21.00,24.00
14:03:27,1136.00,1255.25,20.00,23.50
14:03:28,1137.00,1230.52,21.00,24.00
14:03:29,1138.00,1212.90,21.75,24.00
14:03:30,1137.00,1243.30,20.50,24.25
14:03:31,1138.00,1244.40,20.50,24.00
14:03:32,1138.00,1231.60,21.00,24.00
14:03:33,1139.00,1226.38,21.25,23.75
14:03:34,1139.00,1251.99,20.25,24.00
14:03:35,1140.00,1246.58,20.50,24.00
14:03:36,1141.00,1222.28,21.50,23.75
14:03:37,1141.00,1234.85,21.00,23.75
14:03:38,1141.00,1247.68,20.50,24.00
14:03:39,1141.00,1228.53,21.25,24.25
14:03:40,1143.00,1230.69,21.25,24.00
14:03:41,1143.00,1243.40,20.75,24.25
14:03:42,1143.00,1237.01,21.00,23.75
14:03:43,1144.00,1238.10,21.00,24.25
14:03:44,1145.00,1245.58,20.75,24.25
14:03:45,1145.00,1239.18,21.00,24.25
14:03:46,1144.00,1219.29,21.75,24.25
14:03:47,1146.00,1253.14,20.50,24.00
14:03:48,1146.00,1246.67,20.75,23.50
14:03:49,1147.00,1234.99,21.25,23.75
14:03:50,1146.00,1253.14,20.50,24.25
14:03:51,1148.00,1236.07,21.25,23.50
14:03:52,1148.00,1242.42,21.00,24.00
14:03:53,1148.00,1255.33,20.50,23.50
14:03:54,1149.00,1256.42,20.50,24.00
14:03:55,1148.00,1242.42,21.00,24.00
14:03:56,1150.00,1257.52,20.50,24.00
14:03:57,1150.00,1244.59,21.00,24.00
14:03:58,1150.00,1244.59,21.00,23.75
14:03:59,1150.00,1251.02,20.75,24.00
14:04:00,1151.00,1252.11,20.75,24.25
14:04:01,1151.00,1245.67,21.00,23.75
14:04:02,1151.00,1232.99,21.50,24.00
14:04:02,1151.00,1245.67,21.00,24.25
14:04:03,1153.00,1260.80,20.50,24.25
14:04:04,1152.00,1259.70,20.50,24.25
14:04:05,1153.00,1235.14,21.50,24.00
14:04:06,1153.00,1247.84,21.00,24.25
14:04:07,1153.00,1247.84,21.00,24.00
14:04:08,1154.00,1255.37,20.75,23.75
14:04:09,1155.00,1250.00,21.00,24.00
14:04:10,1154.00,1268.48,20.25,24.25
14:04:11,1155.00,1262.99,20.50,24.00
14:04:12,1156.00,1238.35,21.50,24.25
14:04:13,1154.00,1248.92,21.00,23.75
14:04:14,1156.00,1270.68,20.25,23.75
14:04:15,1156.00,1238.35,21.50,24.00
14:04:16,1157.00,1239.42,21.50,24.00
14:04:17,1156.00,1264.08,20.50,23.50
14:04:18,1156.00,1251.08,21.00,23.50
14:04:19,1158.00,1234.21,21.75,24.00
14:04:20,1159.00,1254.33,21.00,24.25
14:04:21,1159.00,1260.81,20.75,24.25
14:04:22,1159.00,1241.56,21.50,24.00
14:04:23,1159.00,1254.33,21.00,23.75
14:04:24,1161.00,1282.87,20.00,23.50
14:04:25,1160.00,1248.99,21.25,23.75
14:04:26,1160.00,1248.99,21.25,24.00
14:04:27,1161.00,1276.17,20.25,24.00
14:04:28,1161.00,1250.07,21.25,24.25
14:04:29,1161.00,1262.99,20.75,23.50
14:04:30,1160.00,1281.77,20.00,24.00
14:04:31,1161.00,1256.49,21.00,24.00
14:04:32,1161.00,1256.49,21.00,24.25
14:04:33,1163.00,1271.73,20.50,24.00
14:04:34,1162.00,1257.58,21.00,23.75
14:04:35,1163.00,1245.85,21.50,24.25
14:04:36,1163.00,1265.16,20.75,24.00
14:04:37,1163.00,1265.16,20.75,24.25
14:04:38,1163.00,1239.54,21.75,23.75
14:04:39,1163.00,1258.66,21.00,24.25
14:04:40,1164.00,1266.25,20.75,23.75
14:04:41,1164.00,1266.25,20.75,24.25
14:04:42,1164.00,1253.30,21.25,23.50
14:04:43,1164.00,1279.47,20.25,24.00
14:04:44,1165.00,1260.82,21.00,24.00
14:04:45,1165.00,1247.99,21.50,23.75
14:04:46,1166.00,1268.43,20.75,24.00
14:04:46,1165.00,1254.37,21.25,23.75
14:04:47,1166.00,1249.06,21.50,23.75
14:04:48,1166.00,1255.45,21.25,24.00
14:04:49,1166.00,1281.67,20.25,24.00
14:04:50,1166.00,1236.48,22.00,24.00
14:04:51,1167.00,1256.53,21.25,24.25
14:04:52,1168.00,1270.60,20.75,23.75
14:04:53,1167.00,1269.51,20.75,24.25
14:04:54,1167.00,1250.13,21.50,24.25
14:04:55,1169.00,1271.69,20.75,24.00
14:04:56,1169.00,1265.15,21.00,23.50
14:04:57,1168.00,1244.87,21.75,24.00
14:04:58,1169.00,1252.28,21.50,24.00
14:04:59,1169.00,1271.69,20.75,24.25
14:05:00,1170.00,1266.23,21.00,23.75
14:05:01,1169.00,1252.28,21.50,24.25
14:05:02,1169.00,1271.69,20.75,24.00
14:05:03,1170.00,1272.78,20.75,24.25
14:05:04,1171.00,1267.32,21.00,24.25
14:05:05,1170.00,1253.35,21.50,24.00
14:05:06,1170.00,1266.23,21.00,24.25
14:05:07,1171.00,1273.86,20.75,24.00
14:05:08,1171.00,1248.07,21.75,24.25
14:05:09,1171.00,1260.83,21.25,24.50
14:05:10,1171.00,1280.48,20.50,23.75
14:05:11,1172.00,1268.40,21.00,23.75
14:05:12,1172.00,1255.49,21.50,23.75
14:05:13,1172.00,1261.91,21.25,24.25
14:05:14,1171.00,1273.86,20.75,24.50
14:05:15,1173.00,1269.48,21.00,23.75
14:05:16,1173.00,1256.56,21.50,24.00
14:05:17,1173.00,1269.48,21.00,23.75
14:05:18,1172.00,1281.57,20.50,23.75
14:05:19,1174.00,1270.56,21.00,24.00
14:05:20,1174.00,1257.63,21.50,24.25
14:05:21,1174.00,1277.13,20.75,24.00
14:05:22,1173.00,1276.04,20.75,23.50
14:05:23,1174.00,1257.63,21.50,23.75
14:05:24,1175.00,1265.14,21.25,24.00
14:05:25,1174.00,1290.46,20.25,24.00
14:05:26,1175.00,1271.65,21.00,23.75
14:05:27,1176.00,1253.40,21.75,24.00
14:05:28,1176.00,1266.22,21.25,24.00
14:05:29,1175.00,1278.22,20.75,23.50
14:05:29,1176.00,1272.73,21.00,24.25
14:05:30,1176.00,1259.78,21.50,24.00
14:05:31,1177.00,1267.29,21.25,24.25
14:05:32,1176.00,1272.73,21.00,24.25
14:05:33,1176.00,1272.73,21.00,23.75
14:05:34,1177.00,1260.85,21.50,23.75
14:05:35,1177.00,1280.39,20.75,24.25
14:05:36,1177.00,1280.39,20.75,24.25
14:05:37,1176.00,1259.78,21.50,24.50
14:05:38,1178.00,1261.92,21.50,24.25
14:05:39,1178.00,1281.48,20.75,24.00
14:05:40,1178.00,1274.89,21.00,24.00
14:05:41,1177.00,1254.46,21.75,23.50
14:05:42,1178.00,1268.37,21.25,24.25
14:05:43,1179.00,1282.57,20.75,24.25
14:05:44,1179.00,1256.59,21.75,23.50
14:05:45,1178.00,1268.37,21.25,24.25
14:05:46,1178.00,1288.14,20.50,24.25
14:05:47,1179.00,1275.97,21.00,24.00
14:05:48,1178.00,1261.92,21.50,23.75
14:05:49,1179.00,1269.45,21.25,24.25
14:05:50,1177.00,1287.04,20.50,24.00
14:05:51,1179.00,1269.45,21.25,23.75
14:05:52,1178.00,1261.92,21.50,23.75
14:05:53,1180.00,1277.06,21.00,23.75
14:05:54,1178.00,1274.89,21.00,24.25
14:05:55,1180.00,1270.52,21.25,24.00
14:05:56,1180.00,1270.52,21.25,24.00
14:05:57,1179.00,1289.23,20.50,24.00
14:05:58,1179.00,1269.45,21.25,23.75
14:05:59,1181.00,1265.13,21.50,24.00
14:06:00,1179.00,1275.97,21.00,24.00
14:06:01,1179.00,1275.97,21.00,24.00
14:06:02,1178.00,1261.92,21.50,24.25
14:06:03,1179.00,1275.97,21.00,24.25
14:06:04,1180.00,1283.66,20.75,24.00
14:06:05,1179.00,1295.96,20.25,23.25
14:06:06,1180.00,1270.52,21.25,24.25
14:06:07,1180.00,1277.06,21.00,24.00
14:06:08,1180.00,1297.06,20.25,23.75
14:06:09,1179.00,1262.99,21.50,23.75
14:06:10,1180.00,1264.06,21.50,24.00
14:06:11,1180.00,1277.06,21.00,24.25
14:06:12,1180.00,1277.06,21.00,24.00
14:06:12,1180.00,1264.06,21.50,24.25
14:06:13,1180.00,1264.06,21.50,24.25
14:06:14,1181.00,1284.74,20.75,24.00
14:06:15,1180.00,1270.52,21.25,24.25
14:06:16,1180.00,1277.06,21.00,23.75
14:06:17,1180.00,1270.52,21.25,23.75
14:06:18,1181.00,1271.60,21.25,24.00
14:06:19,1180.00,1257.66,21.75,24.00
14:06:20,1181.00,1278.14,21.00,24.25
14:06:21,1162.00,1264.07,20.75,24.25
14:06:22,1181.00,1291.42,20.50,24.25
14:06:23,1180.00,1251.33,22.00,23.75
14:06:24,1181.00,1265.13,21.50,24.25
14:06:25,1180.00,1277.06,21.00,24.00
14:06:26,1182.00,1272.68,21.25,24.25
14:06:27,1181.00,1258.73,21.75,24.25
14:06:28,1182.00,1266.20,21.50,24.25
14:06:29,1180.00,1277.06,21.00,23.75
14:06:30,1182.00,1272.68,21.25,24.00
14:06:31,1182.00,1266.20,21.50,24.00
14:06:32,1181.00,1271.60,21.25,23.75
14:06:33,1182.00,1285.83,20.75,24.00
14:06:34,1183.00,1273.76,21.25,24.25
14:06:35,1182.00,1266.20,21.50,23.75
14:06:36,1182.00,1285.83,20.75,24.25
14:06:37,1183.00,1273.76,21.25,24.00
14:06:38,1183.00,1260.86,21.75,24.25
14:06:39,1183.00,1267.27,21.50,23.75
14:06:40,1182.00,1285.83,20.75,23.50
14:06:41,1182.00,1259.79,21.75,24.00
14:06:42,1183.00,1260.86,21.75,23.50
14:06:43,1183.00,1286.92,20.75,24.25
14:06:44,1183.00,1273.76,21.25,24.00
14:06:45,1182.00,1247.16,22.25,24.25
14:06:46,1183.00,1267.27,21.50,24.00
14:06:47,1184.00,1281.39,21.00,24.25
14:06:48,1183.00,1273.76,21.25,23.50
14:06:49,1181.00,1258.73,21.75,23.75
14:06:50,1183.00,1280.30,21.00,23.50
14:06:51,1184.00,1281.39,21.00,24.25
14:06:52,1184.00,1255.57,22.00,24.00
14:06:53,1182.00,1259.79,21.75,24.00
14:06:54,1183.00,1293.60,20.50,23.75
14:06:55,1183.00,1280.30,21.00,23.75
14:06:55,1183.00,1254.51,22.00,23.75
14:06:56,1187.00,1271.56,21.50,24.00
14:06:57,1188.00,1292.36,20.75,23.75
14:06:58,1188.00,1279.14,21.25,24.25
14:06:59,1186.00,1264.06,21.75,24.25
14:07:00,1187.00,1284.63,21.00,24.00
14:07:01,1185.00,1295.79,20.50,24.50
14:07:02,1245.00,1326.94,21.75,24.25
14:07:03,1244.00,1319.19,22.00,24.00
14:07:04,1245.00,1361.40,20.50,23.75
14:07:05,1243.00,1352.19,20.75,23.50
14:07:06,1246.00,1334.76,21.50,24.00
14:07:07,1245.00,1340.51,21.25,24.00
14:07:08,1246.00,1355.45,20.75,24.25
14:07:09,1245.00,1340.51,21.25,24.00
14:07:10,1247.00,1329.07,21.75,24.25
14:07:11,1247.00,1335.83,21.50,24.00
14:07:12,1246.00,1348.48,21.00,24.25
14:07:13,1247.00,1322.38,22.00,23.75
14:07:14,1247.00,1335.83,21.50,24.25
14:07:15,1248.00,1357.63,20.75,23.75
14:07:16,1246.00,1334.76,21.50,24.25
14:07:17,1247.00,1322.38,22.00,24.00
14:07:18,1249.00,1344.82,21.25,24.25
14:07:19,1248.00,1343.74,21.25,24.25
14:07:20,1247.00,1329.07,21.75,24.00
14:07:21,1249.00,1344.82,21.25,24.00
14:07:22,1249.00,1365.77,20.50,24.25
14:07:23,1249.00,1358.72,20.75,24.25
14:07:24,1250.00,1339.05,21.50,24.00
14:07:25,1248.00,1350.65,21.00,24.25
14:07:26,1249.00,1351.73,21.00,24.25
14:07:27,1250.00,1332.27,21.75,23.75
14:07:28,1250.00,1339.05,21.50,24.25
14:07:29,1249.00,1365.77,20.50,24.25
14:07:30,1252.00,1341.19,21.50,24.00
14:07:31,1251.00,1326.62,22.00,24.25
14:07:32,1250.00,1345.90,21.25,24.00
14:07:33,1250.00,1366.87,20.50,24.25
14:07:34,1252.00,1348.05,21.25,24.25
14:07:35,1253.00,1335.46,21.75,24.25
14:07:36,1251.00,1360.89,20.75,24.25
14:07:37,1252.00,1361.98,20.75,24.25
14:07:38,1253.00,1349.13,21.25,23.75
14:07:39,1253.00,1342.26,21.50,24.25
14:07:39,1252.00,1361.98,20.75,23.75
14:07:40,1252.00,1341.19,21.50,23.25
14:07:41,1253.00,1335.46,21.75,23.75
14:07:42,1254.00,1350.20,21.25,24.25
14:07:43,1253.00,1363.07,20.75,24.25
14:07:44,1254.00,1336.53,21.75,24.00
14:07:45,1254.00,1336.53,21.75,24.25
14:07:46,1255.00,1358.23,21.00,23.75
14:07:47,1255.00,1351.28,21.25,24.00
14:07:48,1255.00,1344.40,21.50,24.00
14:07:49,1255.00,1330.86,22.00,24.25
14:07:50,1256.00,1366.33,20.75,24.25
14:07:51,1256.00,1359.31,21.00,23.75
14:07:52,1255.00,1344.40,21.50,24.25
14:07:53,1256.00,1352.36,21.25,23.75
14:07:54,1257.00,1367.42,20.75,24.00
14:07:55,1257.00,1346.55,21.50,24.00
14:07:56,1256.00,1338.66,21.75,24.25
14:07:57,1257.00,1353.43,21.25,24.25
14:07:58,1258.00,1382.80,20.25,24.25
14:07:59,1258.00,1361.47,21.00,23.75
14:08:00,1257.00,1346.55,21.50,24.00
14:08:01,1258.00,1361.47,21.00,24.00
14:08:02,1259.00,1369.59,20.75,24.00
14:08:03,1259.00,1362.55,21.00,24.25
14:08:04,1258.00,1347.62,21.50,23.75
14:08:05,1259.00,1362.55,21.00,24.25
14:08:06,1259.00,1383.90,20.25,24.25
14:08:07,1259.00,1355.59,21.25,24.25
14:08:08,1259.00,1321.78,22.50,24.00
14:08:09,1258.00,1354.51,21.25,24.25
14:08:10,1259.00,1376.71,20.50,24.25
14:08:11,1259.00,1355.59,21.25,24.00
14:08:12,1260.00,1356.66,21.25,23.75
14:08:13,1259.00,1355.59,21.25,24.00
14:08:14,1261.00,1364.72,21.00,24.25
14:08:15,1260.00,1342.93,21.75,24.25
14:08:16,1260.00,1349.76,21.50,23.50
14:08:17,1259.00,1376.71,20.50,23.75
14:08:18,1262.00,1358.82,21.25,24.00
14:08:19,1262.00,1345.06,21.75,24.00
14:08:20,1261.00,1357.74,21.25,24.25
14:08:21,1262.00,1365.80,21.00,24.00
14:08:22,1262.00,1351.90,21.50,24.00
14:08:23,1263.00,1352.97,21.50,24.25
14:08:23,1262.00,1358.82,21.25,24.00
14:08:24,1262.00,1358.82,21.25,24.25
14:08:25,1263.00,1359.89,21.25,24.25
14:08:26,1263.00,1346.12,21.75,24.25
14:08:27,1262.00,1358.82,21.25,24.00
14:08:28,1263.00,1366.88,21.00,23.50
14:08:29,1264.00,1354.04,21.50,23.50
14:08:30,1264.00,1354.04,21.50,24.00
14:08:31,1262.00,1365.80,21.00,23.75
14:08:32,1263.00,1352.97,21.50,23.75
14:08:33,1263.00,1346.12,21.75,24.00
14:08:34,1263.00,1352.97,21.50,24.25
14:08:35,1263.00,1373.95,20.75,24.25
14:08:36,1262.00,1358.82,21.25,24.25
14:08:37,1264.00,1354.04,21.50,23.50
14:08:38,1265.00,1362.05,21.25,24.00
14:08:39,1264.00,1375.03,20.75,24.00
14:08:40,1262.00,1365.80,21.00,24.00
14:08:41,1264.00,1340.40,22.00,24.00
14:08:42,1265.00,1369.05,21.00,24.25
14:08:43,1265.00,1369.05,21.00,23.75
14:08:44,1264.00,1360.97,21.25,24.00
14:08:45,1265.00,1341.46,22.00,24.25
14:08:46,1266.00,1356.19,21.50,23.50
14:08:47,1264.00,1382.18,20.50,23.50
14:08:48,1265.00,1355.12,21.50,24.00
14:08:49,1266.00,1349.32,21.75,23.75
14:08:50,1266.00,1370.13,21.00,24.00
14:08:51,1265.00,1369.05,21.00,23.75
14:08:52,1265.00,1341.46,22.00,24.25
14:08:53,1265.00,1369.05,21.00,23.75
14:08:54,1266.00,1377.21,20.75,24.00
14:08:55,1265.00,1369.05,21.00,23.75
14:08:56,1266.00,1342.52,22.00,24.25
14:08:57,1265.00,1355.12,21.50,24.25
14:08:58,1267.00,1378.30,20.75,24.25
14:08:59,1266.00,1363.12,21.25,23.75
14:09:00,1265.00,1348.25,21.75,24.00
14:09:01,1267.00,1371.21,21.00,24.25
14:09:02,1267.00,1378.30,20.75,23.50
14:09:03,1267.00,1343.58,22.00,24.25
14:09:04,1265.00,1355.12,21.50,24.00
14:09:05,1267.00,1371.21,21.00,24.00
14:09:06,1267.00,1364.20,21.25,23.50
14:09:06,1268.00,1344.64,22.00,23.75
14:09:07,1266.00,1349.32,21.75,24.00
14:09:08,1266.00,1377.21,20.75,24.25
14:09:09,1268.00,1365.28,21.25,23.50
14:09:10,1269.00,1352.52,21.75,24.25
14:09:12,1268.00,1365.28,21.25,23.75
14:09:12,1267.00,1378.30,20.75,24.00
14:09:13,1269.00,1352.52,21.75,24.00
14:09:14,1269.00,1366.35,21.25,24.00
14:09:15,1268.00,1379.39,20.75,24.25
14:09:16,1267.00,1364.20,21.25,23.75
14:09:17,1270.00,1367.43,21.25,23.50
14:09:18,1270.00,1367.43,21.25,24.25
14:09:19,1268.00,1379.39,20.75,24.00
14:09:20,1267.00,1343.58,22.00,23.75
14:09:21,1270.00,1367.43,21.25,23.75
14:09:22,1271.00,1389.83,20.50,23.75
14:09:23,1269.00,1359.40,21.50,24.00
14:09:24,1268.00,1351.45,21.75,24.00
14:09:25,1270.00,1374.46,21.00,24.00
14:09:26,1271.00,1368.51,21.25,23.75
14:09:27,1269.00,1345.71,22.00,24.00
14:09:28,1268.00,1365.28,21.25,23.50
14:09:29,1271.00,1368.51,21.25,24.25
14:09:30,1272.00,1355.72,21.75,23.75
14:09:31,1271.00,1361.54,21.50,23.50
14:09:32,1271.00,1368.51,21.25,24.00
14:09:33,1272.00,1376.62,21.00,24.00
14:09:34,1272.00,1355.72,21.75,23.50
14:09:35,1272.00,1362.61,21.50,23.75
14:09:36,1272.00,1376.62,21.00,24.00
14:09:37,1272.00,1369.58,21.25,24.00
14:09:38,1273.00,1363.69,21.50,24.00
14:09:39,1272.00,1383.74,20.75,24.00
14:09:40,1270.00,1367.43,21.25,23.75
14:09:41,1273.00,1349.95,22.00,24.25
14:09:42,1272.00,1369.58,21.25,23.75
14:09:43,1272.00,1369.58,21.25,24.25
14:09:44,1272.00,1348.89,22.00,24.25
14:09:45,1273.00,1370.66,21.25,24.25
14:09:46,1273.00,1370.66,21.25,24.00
14:09:47,1273.00,1363.69,21.50,23.75
14:09:48,1272.00,1348.89,22.00,24.00
14:09:49,1273.00,1384.82,20.75,24.00
14:09:49,1274.00,1371.74,21.25,24.25
14:09:50,1272.00,1342.13,22.25,24.25
14:09:51,1272.00,1369.58,21.25,24.25
14:09:52,1273.00,1392.02,20.50,24.00
14:09:53,1273.00,1356.78,21.75,24.25
14:09:54,1272.00,1355.72,21.75,24.25
14:09:55,1272.00,1369.58,21.25,23.75
14:09:56,1272.00,1362.61,21.50,23.75
14:09:57,1274.00,1351.01,22.00,24.00
14:09:58,1273.00,1363.69,21.50,24.00
14:09:59,1272.00,1376.62,21.00,24.25
14:10:00,1273.00,1363.69,21.50,24.25
14:10:01,1274.00,1351.01,22.00,24.25
14:10:02,1273.00,1370.66,21.25,24.25
14:10:03,1272.00,1369.58,21.25,24.25
14:10:04,1273.00,1356.78,21.75,24.00
14:10:05,1274.00,1357.85,21.75,24.25
14:10:06,1274.00,1357.85,21.75,23.75
14:10:07,1271.00,1375.54,21.00,23.75
14:10:08,1273.00,1370.66,21.25,23.75
14:10:09,1274.00,1357.85,21.75,23.75
14:10:10,1274.00,1371.74,21.25,24.00
14:10:11,1272.00,1383.74,20.75,24.25
14:10:12,1272.00,1362.61,21.50,24.00
14:10:13,1274.00,1364.76,21.50,23.75
14:10:14,1274.00,1385.91,20.75,24.00
14:10:15,1272.00,1376.62,21.00,24.00
14:10:16,1272.00,1342.13,22.25,24.00
14:10:17,1274.00,1357.85,21.75,23.75
14:10:18,1273.00,1370.66,21.25,24.25
14:10:19,1273.00,1370.66,21.25,24.25
14:10:20,1272.00,1348.89,22.00,24.25
14:10:21,1274.00,1357.85,21.75,24.00
14:10:22,1273.00,1377.71,21.00,24.25
14:10:23,1273.00,1370.66,21.25,24.25
14:10:24,1272.00,1348.89,22.00,23.25
14:10:25,1274.00,1371.74,21.25,24.00
14:10:26,1273.00,1377.71,21.00,24.25
14:10:27,1273.00,1377.71,21.00,23.75
14:10:28,1272.00,1355.72,21.75,24.25
14:10:29,1274.00,1351.01,22.00,24.00
14:10:30,1273.00,1377.71,21.00,24.25
14:10:31,1272.00,1376.62,21.00,24.25
14:10:32,1272.00,1355.72,21.75,23.50
14:10:32,1274.00,1351.01,22.00,23.50
14:10:33,1273.00,1363.69,21.50,24.25
14:10:34,1272.00,1376.62,21.00,23.75
14:10:35,1272.00,1355.72,21.75,23.75
14:10:36,1273.00,1349.95,22.00,24.25
14:10:38,1274.00,1378.79,21.00,23.75
14:10:38,1271.00,1368.51,21.25,23.50
14:10:39,1272.00,1362.61,21.50,23.75
14:10:40,1272.00,1348.89,22.00,24.00
14:10:41,1273.00,1356.78,21.75,24.00
14:10:42,1272.00,1390.92,20.50,23.75
14:10:43,1271.00,1368.51,21.25,24.00
14:10:44,1272.00,1348.89,22.00,24.00
14:10:45,1272.00,1362.61,21.50,24.00
14:10:46,1272.00,1376.62,21.00,24.00
14:10:47,1271.00,1375.54,21.00,24.00
14:10:48,1272.00,1348.89,22.00,24.00
14:10:49,1272.00,1362.61,21.50,24.25
14:10:50,1272.00,1376.62,21.00,24.25
14:10:51,1270.00,1367.43,21.25,23.75
14:10:52,1272.00,1369.58,21.25,23.50
14:10:53,1272.00,1355.72,21.75,24.00
14:10:54,1272.00,1376.62,21.00,23.50
14:10:55,1270.00,1367.43,21.25,24.25
14:10:56,1272.00,1348.89,22.00,24.00
14:10:57,1272.00,1355.72,21.75,23.75
14:10:58,1271.00,1368.51,21.25,24.25
14:10:59,1270.00,1360.47,21.50,24.00
14:11:00,1271.00,1368.51,21.25,23.75
14:11:01,1272.00,1348.89,22.00,24.00
14:11:02,1270.00,1374.46,21.00,24.00
14:11:03,1270.00,1367.43,21.25,24.25
14:11:04,1270.00,1346.77,22.00,24.25
14:11:05,1271.00,1354.65,21.75,24.25
14:11:06,1270.00,1388.74,20.50,24.00
14:11:07,1270.00,1367.43,21.25,24.00
14:11:08,1270.00,1346.77,22.00,23.75
14:11:09,1272.00,1376.62,21.00,23.50
14:11:10,1271.00,1368.51,21.25,23.50
14:11:11,1268.00,1365.28,21.25,23.50
14:11:12,1269.00,1359.40,21.50,23.50
14:11:13,1270.00,1374.46,21.00,24.25
14:11:14,1271.00,1368.51,21.25,24.00
14:11:15,1269.00,1338.96,22.25,24.00
14:11:16,1269.00,1352.52,21.75,24.25
14:11:16,1271.00,1375.54,21.00,24.00
14:11:17,1271.00,1361.54,21.50,24.00
14:11:18,1269.00,1352.52,21.75,24.00
14:11:19,1269.00,1366.35,21.25,24.00
14:11:20,1270.00,1367.43,21.25,24.00
14:11:21,1269.00,1345.71,22.00,24.00
14:11:22,1268.00,1344.64,22.00,23.75
14:11:23,1268.00,1372.29,21.00,24.00
14:11:24,1269.00,1373.38,21.00,24.00
14:11:25,1268.00,1351.45,21.75,24.00
14:11:26,1268.00,1351.45,21.75,24.00
14:11:27,1267.00,1371.21,21.00,23.75
14:11:28,1269.00,1359.40,21.50,24.00
14:11:29,1268.00,1344.64,22.00,24.25
14:11:30,1267.00,1364.20,21.25,23.75
14:11:31,1267.00,1371.21,21.00,24.00
14:11:32,1269.00,1359.40,21.50,24.00
14:11:33,1269.00,1359.40,21.50,23.75
14:11:34,1266.00,1349.32,21.75,23.75
14:11:36,1265.00,1369.05,21.00,24.00
14:11:36,1267.00,1357.26,21.50,24.25
14:11:37,1268.00,1358.33,21.50,24.00
14:11:38,1266.00,1363.12,21.25,24.50
14:11:39,1266.00,1363.12,21.25,24.00
14:11:40,1268.00,1344.64,22.00,23.75
14:11:41,1267.00,1357.26,21.50,24.00
14:11:42,1265.00,1369.05,21.00,23.75
14:11:43,1265.00,1355.12,21.50,24.25
14:11:44,1267.00,1343.58,22.00,24.00
14:11:45,1267.00,1385.46,20.50,24.00
14:11:46,1265.00,1355.12,21.50,24.00
14:11:47,1266.00,1349.32,21.75,23.50
14:11:48,1266.00,1363.12,21.25,23.75
14:11:49,1266.00,1363.12,21.25,24.25
14:11:50,1265.00,1348.25,21.75,24.00
14:11:51,1264.00,1354.04,21.50,23.75
14:11:52,1266.00,1370.13,21.00,24.25
14:11:53,1266.00,1370.13,21.00,24.00
14:11:54,1265.00,1355.12,21.50,24.00
14:11:55,1263.00,1388.29,20.25,23.75
14:11:56,1264.00,1360.97,21.25,23.75
14:11:57,1264.00,1340.40,22.00,24.00
14:11:58,1264.00,1354.04,21.50,24.25
14:11:59,1262.00,1365.80,21.00,24.00
14:11:59,1263.00,1359.89,21.25,24.25
14:12:00,1262.00,1338.28,22.00,24.25
14:12:01,1261.00,1343.99,21.75,24.50
14:12:02,1258.00,1361.47,21.00,24.00
14:12:04,1259.00,1348.69,21.50,24.00
14:12:04,1242.00,1323.74,21.75,24.00
14:12:05,1290.00,1374.90,21.75,24.00
14:12:06,1290.00,1396.10,21.00,24.25
14:12:07,1290.00,1381.90,21.50,24.00
14:12:08,1292.00,1377.03,21.75,23.25
14:12:09,1290.00,1396.10,21.00,24.25
14:12:10,1290.00,1388.96,21.25,23.25
14:12:11,1289.00,1373.83,21.75,24.00
14:12:12,1292.00,1384.04,21.50,24.00
14:12:13,1291.00,1404.41,20.75,23.50
