Time,Conductivity_out (microS),Conductivity_out @25*C (microS),Temperature_out,Conductivity_in (microS),Conductivity_in @25*C (microS),Temperature_in
15:23:27,0.00,0.00,23.75,7.80,7.84,24.75
15:23:28,0.00,0.00,23.50,7.41,7.41,25.00
15:23:29,0.00,0.00,23.75,6.97,7.04,24.50
15:23:30,0.00,0.00,24.00,6.96,6.99,24.75
15:23:31,0.00,0.00,24.00,6.96,7.06,24.25
15:23:32,0.00,0.00,23.75,6.52,6.58,24.50
15:23:33,0.00,0.00,23.75,6.96,7.03,24.50
15:23:34,0.00,0.00,24.00,6.07,6.13,24.50
15:23:35,0.00,0.00,23.75,6.96,6.99,24.75
15:23:36,0.00,0.00,24.00,6.51,6.54,24.75
15:23:37,0.00,0.00,24.00,6.96,7.03,24.50
15:23:38,0.00,0.00,23.75,6.51,6.60,24.25
15:23:39,0.00,0.00,23.75,6.52,6.55,24.75
15:23:40,0.00,0.00,23.75,6.07,6.13,24.50
15:23:41,0.00,0.00,24.00,6.07,6.13,24.50
15:23:42,0.00,0.00,23.50,6.07,6.10,24.75
15:23:43,0.00,0.00,24.00,5.24,5.27,24.75
15:23:44,0.00,0.00,24.00,6.51,6.54,24.75
15:23:45,0.00,0.00,23.25,5.62,5.67,24.50
15:23:46,0.00,0.00,23.75,5.62,5.67,24.50
15:23:47,0.00,0.00,23.75,5.62,5.65,24.75
15:23:48,0.00,0.00,23.75,5.63,5.66,24.75
15:23:49,0.00,0.00,23.75,5.24,5.27,24.75
15:23:50,0.00,0.00,23.50,5.62,5.67,24.50
15:23:51,0.00,0.00,23.75,6.07,6.13,24.50
15:23:52,0.00,0.00,23.75,5.62,5.67,24.50
15:23:53,0.00,0.00,23.25,5.62,5.65,24.75
15:23:54,0.00,0.00,23.50,5.62,5.70,24.25
15:23:55,0.00,0.00,23.25,5.23,5.28,24.50
15:23:56,0.00,0.00,23.50,6.96,7.03,24.50
15:23:57,0.00,0.00,23.75,7.41,7.48,24.50
15:23:58,0.00,0.00,24.00,6.96,7.06,24.25
15:23:59,0.00,0.00,23.75,6.96,6.99,24.75
15:24:00,0.00,0.00,23.75,6.07,6.16,24.25
15:24:01,0.00,0.00,23.50,6.51,6.57,24.50
15:24:02,0.00,0.00,24.00,6.07,6.10,24.75
15:24:03,0.00,0.00,23.75,6.07,6.13,24.50
15:24:03,0.00,0.00,23.75,5.23,5.28,24.50
15:24:04,0.00,0.00,23.25,6.51,6.54,24.75
15:24:06,0.00,0.00,24.00,6.07,6.10,24.75
15:24:06,0.00,0.00,23.50,6.07,6.10,24.75
15:24:07,0.00,0.00,23.75,6.07,6.10,24.75
15:24:09,0.00,0.00,23.75,6.07,6.13,24.50
15:24:09,0.00,0.00,23.75,5.62,5.70,24.25
15:24:10,0.00,0.00,23.75,5.62,5.67,24.50
15:24:11,0.00,0.00,23.75,5.62,5.67,24.50
15:24:12,0.00,0.00,23.50,6.07,6.13,24.50
15:24:13,0.00,0.00,23.75,5.23,5.31,24.25
15:24:14,0.00,0.00,23.75,5.23,5.28,24.50
15:24:15,0.00,0.00,24.25,6.07,6.10,24.75
15:24:16,0.00,0.00,23.75,5.23,5.28,24.50
15:24:17,0.00,0.00,23.75,5.23,5.28,24.50
15:24:18,0.00,0.00,24.00,4.79,4.84,24.50
15:24:19,0.00,0.00,23.75,4.34,4.36,24.75
15:24:20,0.00,0.00,24.00,5.62,5.65,24.75
15:24:21,0.00,0.00,24.00,3.90,3.94,24.50
15:24:22,0.00,0.00,24.00,5.23,5.31,24.25
15:24:23,0.00,0.00,23.75,5.23,5.25,24.75
15:24:24,0.00,0.00,23.75,5.62,5.67,24.50
15:24:25,0.00,0.00,24.00,4.79,4.81,24.75
15:24:26,0.00,0.00,23.75,5.23,5.28,24.50
15:24:27,0.00,0.00,24.00,5.23,5.28,24.50
15:24:28,0.00,0.00,23.75,4.34,4.40,24.25
15:24:29,0.00,0.00,23.75,4.34,4.38,24.50
15:24:30,0.00,0.00,23.50,4.79,4.84,24.50
15:24:31,0.00,0.00,24.25,5.23,5.28,24.50
15:24:32,0.00,0.00,24.00,5.23,5.31,24.25
15:24:33,0.00,0.00,24.00,4.79,4.84,24.50
15:24:34,0.00,0.00,23.50,5.23,5.28,24.50
15:24:35,0.00,0.00,23.75,5.23,5.31,24.25
15:24:36,0.00,0.00,24.00,5.23,5.25,24.75
15:24:37,0.00,0.00,23.75,4.79,4.86,24.25
15:24:38,0.00,0.00,23.75,5.23,5.31,24.25
15:24:39,0.00,0.00,23.75,3.90,3.92,24.75
15:24:40,0.00,0.00,23.75,5.23,5.25,24.75
15:24:41,0.00,0.00,24.00,4.34,4.38,24.50
15:24:42,0.00,0.00,23.50,4.34,4.38,24.50
15:24:43,0.00,0.00,24.00,5.23,5.36,23.75
15:24:44,0.74,0.76,23.75,4.34,4.38,24.50
15:24:45,2.22,2.29,23.50,4.34,4.42,24.00
15:24:46,4.35,4.43,24.00,4.79,4.91,23.75
15:24:47,5.83,5.97,23.75,5.62,5.70,24.25
15:24:47,4.35,4.43,24.00,4.79,4.84,24.50
15:24:48,8.69,8.94,23.50,5.23,5.31,24.25
15:24:49,10.08,10.33,23.75,3.90,3.92,24.75
15:24:50,11.57,11.79,24.00,5.23,5.28,24.50
15:24:51,13.79,14.06,24.00,4.78,4.80,24.75
15:24:52,12.31,12.55,24.00,4.79,4.79,25.00
15:24:53,16.65,17.06,23.75,4.34,4.38,24.50
15:24:54,18.78,19.33,23.50,3.90,3.92,24.75
15:24:55,18.05,18.31,24.25,4.34,4.38,24.50
15:24:56,20.26,20.85,23.50,4.34,4.36,24.75
15:24:57,22.39,22.93,23.75,4.79,4.79,25.00
15:24:58,25.35,26.09,23.50,4.79,4.81,24.75
15:24:59,26.00,26.50,24.00,3.90,3.94,24.50
15:25:00,26.75,27.53,23.50,3.45,3.52,24.00
15:25:01,28.97,29.39,24.25,3.45,3.50,24.25
15:25:02,28.22,28.63,24.25,4.34,4.38,24.50
15:25:03,31.10,31.55,24.25,3.90,3.94,24.50
15:25:04,33.23,34.20,23.50,3.01,3.02,24.75
15:25:05,33.22,33.86,24.00,4.78,4.85,24.25
15:25:06,32.59,33.06,24.25,3.45,3.47,24.75
15:25:07,35.45,36.31,23.75,3.45,3.47,24.75
15:25:08,38.31,39.43,23.50,4.78,4.80,24.75
15:25:09,36.21,37.09,23.75,5.23,5.28,24.50
15:25:10,37.59,38.50,23.75,4.34,4.40,24.25
15:25:11,38.33,39.07,24.00,4.34,4.40,24.25
15:25:12,41.92,42.94,23.75,5.62,5.67,24.50
15:25:13,42.67,43.50,24.00,4.79,4.81,24.75
15:25:14,41.19,41.99,24.00,4.78,4.78,25.00
15:25:15,43.42,44.26,24.00,4.79,4.81,24.75
15:25:16,42.68,43.30,24.25,4.34,4.38,24.50
15:25:17,45.54,46.65,23.75,3.45,3.47,24.75
15:25:18,45.53,46.41,24.00,4.34,4.36,24.75
15:25:19,43.43,44.27,24.00,4.34,4.36,24.75
15:25:20,44.17,44.81,24.25,4.78,4.85,24.25
15:25:21,45.55,46.66,23.75,3.90,3.94,24.50
15:25:22,47.02,47.93,24.00,3.45,3.45,25.00
15:25:23,45.56,46.44,24.00,4.78,4.80,24.75
15:25:24,45.56,46.67,23.75,3.90,4.01,23.50
15:25:25,48.50,49.68,23.75,5.62,5.65,24.75
15:25:26,47.04,47.95,24.00,3.01,3.02,24.75
15:25:27,47.77,48.93,23.75,5.61,5.69,24.25
15:25:28,47.03,48.65,23.25,3.01,3.02,24.75
15:25:29,49.16,50.11,24.00,3.90,3.94,24.50
15:25:30,46.30,47.66,23.50,4.78,4.83,24.50
15:25:31,45.57,46.45,24.00,3.90,3.94,24.50
15:25:31,49.89,50.86,24.00,3.90,3.96,24.25
15:25:32,49.88,51.60,23.25,3.01,3.04,24.50
15:25:33,50.62,52.10,23.50,2.62,2.65,24.50
15:25:34,48.51,49.45,24.00,4.78,4.83,24.50
15:25:35,47.04,48.66,23.25,4.34,4.40,24.25
15:25:36,46.30,46.97,24.25,3.45,3.50,24.25
15:25:37,49.90,50.87,24.00,3.45,3.47,24.75
15:25:38,49.15,50.35,23.75,4.78,4.83,24.50
15:25:39,45.56,46.67,23.75,3.01,3.07,24.00
15:25:40,49.15,50.35,23.75,3.89,3.89,25.00
15:25:41,47.04,47.95,24.00,3.01,3.04,24.50
15:25:42,50.63,51.36,24.25,2.62,2.63,24.75
15:25:43,49.89,50.61,24.25,2.62,2.65,24.50
15:25:44,50.62,52.10,23.50,3.45,3.47,24.75
15:25:45,47.04,47.72,24.25,4.34,4.38,24.50
15:25:46,47.04,48.18,23.75,3.01,3.05,24.25
15:25:47,48.52,49.46,24.00,3.45,3.48,24.50
15:25:48,50.63,51.36,24.25,4.34,4.38,24.50
15:25:49,48.52,49.46,24.00,3.45,3.48,24.50
15:25:50,49.16,50.11,24.00,4.34,4.40,24.25
15:25:51,49.16,50.11,24.00,3.45,3.47,24.75
15:25:52,50.63,51.61,24.00,4.35,4.33,25.25
15:25:53,47.77,49.17,23.50,3.90,3.94,24.50
15:25:54,48.52,49.22,24.25,3.45,3.48,24.50
15:25:55,47.04,47.95,24.00,4.78,4.83,24.50
15:25:56,47.77,48.93,23.75,3.90,3.98,24.00
15:25:57,47.77,48.93,23.75,3.90,3.94,24.50
15:25:58,49.15,50.10,24.00,3.01,3.07,24.00
15:25:59,49.89,51.10,23.75,3.90,3.92,24.75
15:26:00,47.77,48.46,24.25,3.89,3.93,24.50
15:26:01,48.51,49.69,23.75,3.45,3.48,24.50
15:26:02,49.88,50.85,24.00,4.34,4.36,24.75
15:26:03,47.76,48.69,24.00,4.78,4.85,24.25
15:26:04,47.03,47.94,24.00,4.34,4.38,24.50
15:26:05,47.03,48.41,23.50,4.79,4.86,24.25
15:26:06,47.77,48.70,24.00,3.90,3.92,24.75
15:26:07,47.77,48.70,24.00,4.34,4.40,24.25
15:26:08,48.50,49.44,24.00,3.90,3.94,24.50
15:26:09,49.16,50.36,23.75,3.90,3.94,24.50
15:26:10,47.02,47.93,24.00,4.78,4.87,24.00
15:26:11,47.02,47.70,24.25,4.34,4.40,24.25
15:26:12,48.50,49.20,24.25,3.45,3.48,24.50
15:26:13,49.16,50.60,23.50,3.90,3.92,24.75
15:26:14,48.50,49.68,23.75,4.34,4.40,24.25
15:26:15,47.77,48.23,24.50,3.90,3.92,24.75
15:26:16,47.77,48.70,24.00,3.90,3.94,24.50
15:26:16,47.03,47.94,24.00,3.90,3.96,24.25
15:26:17,48.51,49.21,24.25,3.90,3.92,24.75
15:26:18,47.76,48.92,23.75,3.45,3.48,24.50
15:26:19,49.15,50.10,24.00,5.23,5.28,24.50
15:26:20,47.04,48.42,23.50,3.45,3.47,24.75
15:26:21,49.14,50.09,24.00,5.62,5.67,24.50
15:26:22,47.03,47.94,24.00,3.01,3.05,24.25
15:26:23,47.76,48.45,24.25,4.34,4.38,24.50
15:26:24,47.77,49.17,23.50,5.22,5.22,25.00
15:26:25,47.77,48.70,24.00,4.78,4.85,24.25
15:26:26,46.29,47.42,23.75,4.34,4.36,24.75
15:26:27,44.81,45.46,24.25,4.78,4.80,24.75
15:26:28,46.29,47.42,23.75,3.45,3.48,24.50
15:26:29,47.02,48.16,23.75,4.34,4.38,24.50
15:26:30,44.82,45.91,23.75,3.45,3.48,24.50
15:26:31,48.49,49.67,23.75,3.01,3.04,24.50
15:26:32,47.01,48.39,23.50,3.45,3.52,24.00
15:26:33,47.01,47.92,24.00,3.01,3.04,24.50
15:26:34,45.55,46.89,23.50,4.34,4.38,24.50
15:26:35,44.81,45.90,23.75,3.89,3.93,24.50
15:26:36,45.54,46.20,24.25,4.78,4.85,24.25
15:26:37,44.82,45.69,24.00,3.01,3.07,24.00
15:26:38,45.55,46.21,24.25,3.90,3.94,24.50
15:26:39,46.27,47.63,23.50,3.90,3.94,24.50
15:26:40,45.53,46.41,24.00,3.45,3.48,24.50
15:26:41,44.80,46.34,23.25,3.01,3.04,24.50
15:26:42,44.16,45.46,23.50,2.62,2.65,24.50
15:26:43,44.16,45.02,24.00,4.34,4.38,24.50
15:26:44,41.95,42.56,24.25,3.01,3.01,25.00
15:26:45,43.42,44.26,24.00,3.45,3.48,24.50
15:26:46,45.54,46.42,24.00,3.90,3.94,24.50
15:26:47,42.68,43.30,24.25,3.45,3.48,24.50
15:26:48,44.15,45.67,23.25,4.78,4.85,24.25
15:26:49,43.41,44.25,24.00,3.01,3.04,24.50
15:26:50,43.41,44.47,23.75,3.90,3.92,24.75
15:26:51,43.41,44.47,23.75,4.34,4.38,24.50
15:26:52,42.68,43.72,23.75,3.90,3.90,25.00
15:26:53,44.16,45.02,24.00,3.90,3.94,24.50
15:26:54,42.67,43.92,23.50,3.45,3.52,24.00
15:26:55,41.92,42.94,23.75,3.90,3.94,24.50
15:26:56,41.19,41.79,24.25,4.34,4.38,24.50
15:26:57,41.19,41.99,24.00,3.89,3.91,24.75
15:26:58,41.93,42.74,24.00,3.01,3.04,24.50
15:26:59,41.20,42.00,24.00,4.34,4.36,24.75
15:26:59,39.81,40.58,24.00,3.45,3.50,24.25
15:27:00,39.81,40.98,23.50,3.89,3.91,24.75
15:27:01,39.07,40.22,23.50,3.01,3.02,24.75
15:27:02,41.19,41.79,24.25,4.34,4.38,24.50
15:27:03,39.80,40.77,23.75,3.89,3.93,24.50
15:27:04,40.55,41.54,23.75,2.62,2.65,24.50
15:27:05,39.81,40.98,23.50,3.45,3.48,24.50
15:27:06,39.80,40.57,24.00,3.00,3.04,24.25
15:27:07,39.05,40.20,23.50,2.17,2.18,24.75
15:27:08,40.53,41.52,23.75,3.00,3.04,24.25
15:27:09,38.32,38.87,24.25,3.01,3.05,24.25
15:27:10,39.79,40.76,23.75,3.45,3.48,24.50
15:27:11,38.32,39.06,24.00,3.45,3.48,24.50
15:27:12,37.58,38.49,23.75,3.89,3.93,24.50
15:27:13,38.31,39.05,24.00,3.45,3.50,24.25
15:27:14,36.93,37.65,24.00,3.89,3.91,24.75
15:27:15,36.20,36.72,24.25,2.62,2.66,24.25
15:27:16,38.31,39.24,23.75,3.45,3.48,24.50
15:27:17,36.93,37.65,24.00,3.89,3.93,24.50
15:27:18,36.93,37.83,23.75,3.45,3.48,24.50
15:27:19,36.18,37.06,23.75,3.90,3.98,24.00
15:27:20,37.58,38.49,23.75,3.89,3.93,24.50
15:27:21,36.93,37.83,23.75,3.00,3.03,24.50
15:27:22,36.18,36.70,24.25,3.00,3.06,24.00
15:27:23,35.45,35.96,24.25,3.00,3.03,24.50
15:27:24,36.19,37.07,23.75,3.45,3.48,24.50
15:27:25,35.45,36.14,24.00,3.45,3.48,24.50
15:27:26,36.19,36.71,24.25,3.89,3.93,24.50
15:27:27,33.97,34.46,24.25,3.89,3.93,24.50
15:27:28,33.97,34.63,24.00,4.34,4.36,24.75
15:27:29,34.71,35.55,23.75,3.45,3.50,24.25
15:27:30,35.44,36.30,23.75,3.89,3.91,24.75
15:27:31,34.70,35.54,23.75,3.45,3.47,24.75
15:27:32,33.97,34.63,24.00,4.34,4.36,24.75
15:27:33,33.97,34.46,24.25,3.45,3.48,24.50
15:27:34,33.23,33.87,24.00,4.34,4.40,24.25
15:27:35,32.58,33.21,24.00,3.45,3.48,24.50
15:27:36,33.22,34.19,23.50,3.45,3.47,24.75
15:27:37,33.22,34.03,23.75,3.89,3.95,24.25
15:27:38,33.97,34.63,24.00,3.00,3.04,24.25
15:27:39,32.57,33.20,24.00,3.45,3.48,24.50
15:27:40,32.58,33.21,24.00,3.45,3.48,24.50
15:27:41,32.58,33.21,24.00,3.45,3.47,24.75
15:27:42,31.84,32.94,23.25,3.00,3.04,24.25
15:27:42,31.84,32.30,24.25,3.89,3.93,24.50
15:27:43,31.10,31.86,23.75,3.45,3.48,24.50
15:27:44,31.10,31.86,23.75,3.89,3.93,24.50
15:27:45,31.10,31.70,24.00,4.34,4.38,24.50
15:27:46,31.10,31.86,23.75,3.89,3.93,24.50
15:27:47,30.36,30.95,24.00,3.45,3.50,24.25
15:27:48,30.35,31.09,23.75,3.45,3.50,24.25
15:27:49,31.10,32.01,23.50,3.45,3.48,24.50
15:27:50,30.36,30.80,24.25,4.78,4.83,24.50
15:27:51,30.35,30.79,24.25,4.34,4.38,24.50
15:27:52,29.61,30.18,24.00,3.89,3.91,24.75
15:27:53,31.10,32.01,23.50,3.89,3.93,24.50
15:27:54,31.09,31.85,23.75,4.34,4.38,24.50
15:27:55,30.35,30.94,24.00,3.89,3.93,24.50
15:27:56,29.62,30.19,24.00,4.34,4.40,24.25
15:27:57,29.62,30.34,23.75,4.34,4.40,24.25
15:27:58,29.61,30.18,24.00,4.34,4.40,24.25
15:27:59,29.61,30.33,23.75,3.89,3.91,24.75
15:28:00,28.22,28.91,23.75,3.89,3.95,24.25
15:28:01,28.96,29.38,24.25,3.89,3.93,24.50
15:28:02,29.61,30.18,24.00,3.89,3.93,24.50
15:28:03,28.22,28.77,24.00,3.89,3.95,24.25
15:28:04,28.96,29.81,23.50,3.89,3.93,24.50
15:28:05,28.96,29.81,23.50,4.34,4.38,24.50
15:28:06,28.22,28.63,24.25,3.45,3.45,25.00
15:28:07,28.96,29.52,24.00,4.78,4.83,24.50
15:28:08,29.61,30.04,24.25,3.89,3.93,24.50
15:28:09,28.22,28.91,23.75,3.89,3.93,24.50
15:28:10,28.22,28.63,24.25,3.89,3.93,24.50
15:28:11,28.96,29.66,23.75,4.34,4.36,24.75
15:28:12,28.22,28.91,23.75,3.45,3.50,24.25
15:28:13,28.22,28.63,24.25,4.34,4.36,24.75
15:28:14,27.48,28.01,24.00,3.45,3.47,24.75
15:28:15,27.48,28.43,23.25,3.89,3.91,24.75
15:28:16,28.22,28.77,24.00,4.78,4.83,24.50
15:28:17,26.74,27.52,23.50,3.89,3.91,24.75
15:28:18,28.22,28.63,24.25,4.34,4.40,24.25
15:28:19,26.74,27.26,24.00,3.89,3.93,24.50
15:28:20,27.48,28.15,23.75,4.34,4.38,24.50
15:28:21,27.48,28.01,24.00,4.34,4.38,24.50
15:28:22,27.48,28.01,24.00,4.34,4.38,24.50
15:28:23,27.48,28.15,23.75,3.89,3.93,24.50
15:28:24,27.48,28.01,24.00,4.78,4.90,23.75
15:28:25,26.74,27.13,24.25,3.89,3.91,24.75
15:28:26,27.48,28.01,24.00,4.34,4.38,24.50
15:28:26,26.00,26.50,24.00,4.78,4.80,24.75
15:28:27,26.74,27.26,24.00,3.89,3.95,24.25
15:28:28,26.74,27.13,24.25,4.34,4.38,24.50
15:28:29,26.00,26.38,24.25,3.90,3.92,24.75
15:28:30,26.00,26.63,23.75,4.34,4.38,24.50
15:28:31,26.74,27.39,23.75,4.78,4.83,24.50
15:28:32,25.35,25.72,24.25,4.34,4.45,23.75
15:28:33,26.74,27.13,24.25,4.78,4.83,24.50
15:28:34,26.74,27.66,23.25,4.34,4.36,24.75
15:28:35,26.00,26.50,24.00,4.34,4.38,24.50
15:28:36,26.00,26.50,24.00,4.78,4.80,24.75
15:28:37,25.35,25.97,23.75,3.89,3.93,24.50
15:28:38,26.00,26.63,23.75,4.78,4.87,24.00
15:28:39,26.74,27.39,23.75,4.34,4.38,24.50
15:28:40,26.00,26.38,24.25,3.45,3.48,24.50
15:28:41,26.00,26.63,23.75,3.45,3.48,24.50
15:28:42,26.74,27.13,24.25,4.34,4.40,24.25
15:28:43,25.35,25.72,24.25,3.89,3.93,24.50
15:28:44,25.36,25.98,23.75,4.78,4.80,24.75
15:28:45,24.61,25.09,24.00,4.34,4.40,24.25
15:28:46,24.61,25.21,23.75,4.34,4.38,24.50
15:28:47,25.99,26.49,24.00,5.23,5.28,24.50
15:28:48,26.00,26.76,23.50,4.34,4.36,24.75
15:28:49,25.35,25.97,23.75,4.78,4.85,24.25
15:28:50,25.35,25.84,24.00,4.78,4.83,24.50
15:28:51,24.61,24.97,24.25,4.34,4.38,24.50
15:28:52,24.61,25.21,23.75,4.78,4.83,24.50
15:28:53,23.13,23.69,23.75,4.34,4.38,24.50
15:28:54,24.61,25.09,24.00,3.89,3.93,24.50
15:28:55,23.14,23.59,24.00,4.34,4.38,24.50
15:28:56,23.13,23.69,23.75,3.89,3.97,24.00
15:28:57,24.61,25.21,23.75,4.78,4.83,24.50
15:28:58,24.61,24.97,24.25,3.89,3.97,24.00
15:28:59,24.61,25.46,23.25,3.89,3.95,24.25
15:29:00,23.87,24.57,23.50,3.45,3.50,24.25
15:29:01,23.87,24.57,23.50,3.89,3.93,24.50
15:29:02,23.13,23.69,23.75,3.00,3.03,24.50
15:29:03,24.61,25.21,23.75,3.89,3.93,24.50
15:29:04,23.87,24.81,23.00,4.78,4.83,24.50
15:29:05,24.61,25.09,24.00,3.89,3.93,24.50
15:29:06,23.13,23.81,23.50,3.90,3.98,24.00
15:29:07,24.61,25.21,23.75,3.89,3.93,24.50
15:29:08,23.13,23.58,24.00,3.45,3.47,24.75
15:29:09,23.13,23.81,23.50,3.89,3.93,24.50
15:29:09,23.13,23.69,23.75,3.89,3.93,24.50
15:29:10,23.87,24.57,23.50,3.45,3.48,24.50
15:29:11,23.87,24.69,23.25,3.89,3.93,24.50
15:29:12,25.35,25.97,23.75,3.45,3.50,24.25
15:29:13,23.87,24.33,24.00,3.89,3.91,24.75
15:29:14,23.87,24.45,23.75,3.45,3.48,24.50
15:29:15,23.13,23.58,24.00,3.89,3.91,24.75
15:29:16,24.61,25.33,23.50,3.89,3.95,24.25
15:29:17,22.39,22.82,24.00,3.01,3.05,24.25
15:29:18,23.87,24.45,23.75,3.45,3.50,24.25
15:29:19,23.13,23.58,24.00,3.89,3.93,24.50
15:29:20,22.39,22.82,24.00,2.61,2.64,24.50
15:29:21,24.60,25.08,24.00,4.34,4.42,24.00
15:29:22,23.87,24.33,24.00,4.34,4.40,24.25
15:29:23,23.87,24.45,23.75,3.89,3.95,24.25
15:29:24,23.13,23.58,24.00,3.45,3.48,24.50
15:29:25,24.60,25.08,24.00,3.89,3.93,24.50
15:29:26,21.00,21.51,23.75,3.89,3.91,24.75
15:29:27,21.65,22.07,24.00,4.34,4.40,24.25
15:29:28,23.13,23.58,24.00,4.33,4.37,24.50
15:29:29,23.13,23.69,23.75,4.34,4.42,24.00
15:29:30,21.00,21.51,23.75,3.89,3.97,24.00
15:29:31,22.39,22.82,24.00,4.33,4.37,24.50
15:29:32,22.39,22.93,23.75,4.78,4.90,23.75
15:29:33,21.65,22.07,24.00,4.33,4.37,24.50
15:29:34,22.39,22.71,24.25,4.34,4.38,24.50
15:29:35,22.39,22.93,23.75,4.34,4.45,23.75
15:29:36,22.39,23.05,23.50,3.89,3.93,24.50
15:29:37,22.39,22.71,24.25,3.89,3.89,25.00
15:29:38,23.13,23.93,23.25,3.89,3.97,24.00
15:29:39,23.13,23.69,23.75,4.34,4.38,24.50
15:29:40,22.39,22.93,23.75,4.34,4.36,24.75
15:29:41,22.39,22.71,24.25,4.34,4.36,24.75
15:29:42,22.39,22.82,24.00,4.34,4.38,24.50
15:29:43,21.65,22.07,24.00,4.78,4.83,24.50
15:29:44,21.65,22.07,24.00,4.34,4.40,24.25
15:29:45,21.65,22.07,24.00,3.89,3.91,24.75
15:29:46,22.39,22.82,24.00,4.34,4.40,24.25
15:29:47,21.64,22.17,23.75,4.34,4.38,24.50
15:29:48,22.39,22.71,24.25,3.89,3.95,24.25
15:29:49,21.00,21.41,24.00,4.34,4.38,24.50
15:29:50,22.39,22.82,24.00,3.89,3.93,24.50
15:29:51,21.00,21.51,23.75,4.78,4.80,24.75
15:29:52,22.39,22.93,23.75,4.78,4.83,24.50
15:29:53,22.39,22.82,24.00,4.33,4.35,24.75
15:29:54,21.00,21.41,24.00,4.34,4.36,24.75
15:29:54,21.00,21.51,23.75,3.89,3.91,24.75
15:29:55,21.64,21.95,24.25,5.22,5.24,24.75
15:29:56,21.00,21.51,23.75,4.34,4.36,24.75
15:29:57,22.39,22.82,24.00,4.78,4.85,24.25
15:29:58,21.00,21.51,23.75,4.78,4.83,24.50
15:29:59,21.00,21.41,24.00,4.33,4.37,24.50
15:30:00,21.00,21.30,24.25,4.78,4.80,24.75
15:30:01,21.64,22.27,23.50,4.78,4.83,24.50
15:30:02,20.26,20.65,24.00,3.89,3.93,24.50
15:30:03,21.64,22.06,24.00,5.23,5.28,24.50
15:30:04,21.65,22.07,24.00,4.78,4.80,24.75
15:30:05,21.00,21.41,24.00,4.34,4.36,24.75
15:30:06,20.26,20.85,23.50,4.34,4.36,24.75
15:30:07,20.26,20.75,23.75,4.33,4.37,24.50
15:30:08,20.25,20.64,24.00,5.22,5.24,24.75
15:30:09,19.52,19.90,24.00,4.34,4.38,24.50
15:30:10,21.00,21.41,24.00,5.22,5.30,24.25
15:30:11,20.26,20.75,23.75,4.33,4.33,25.00
15:30:12,19.52,19.90,24.00,4.78,4.80,24.75
15:30:13,20.25,20.74,23.75,4.34,4.36,24.75
15:30:14,20.99,21.40,24.00,4.78,4.83,24.50
15:30:15,19.52,19.80,24.25,4.78,4.80,24.75
15:30:16,20.99,21.71,23.25,4.78,4.78,25.00
15:30:17,20.26,20.75,23.75,4.34,4.36,24.75
15:30:18,20.26,20.75,23.75,4.34,4.36,24.75
15:30:19,19.52,20.09,23.50,3.89,3.91,24.75
15:30:20,18.78,19.05,24.25,5.22,5.27,24.50
15:30:21,18.78,19.24,23.75,4.78,4.80,24.75
15:30:22,18.78,18.96,24.50,3.89,3.91,24.75
15:30:23,20.26,20.65,24.00,5.22,5.27,24.50
15:30:24,20.26,20.65,24.00,5.22,5.24,24.75
15:30:25,18.04,18.30,24.25,4.78,4.80,24.75
15:30:26,18.78,19.14,24.00,4.34,4.40,24.25
15:30:27,18.78,19.05,24.25,4.33,4.35,24.75
15:30:28,20.25,20.64,24.00,4.34,4.38,24.50
15:30:29,20.25,20.54,24.25,4.34,4.36,24.75
15:30:30,18.78,19.05,24.25,4.78,4.78,25.00
15:30:31,19.51,19.89,24.00,4.34,4.38,24.50
15:30:32,19.52,19.99,23.75,4.78,4.78,25.00
15:30:33,18.78,19.05,24.25,3.89,3.93,24.50
15:30:34,19.52,19.80,24.25,4.34,4.40,24.25
15:30:35,20.25,20.64,24.00,3.89,3.91,24.75
15:30:36,19.52,19.99,23.75,4.34,4.34,25.00
15:30:36,18.04,18.48,23.75,4.78,4.80,24.75
15:30:37,19.51,19.98,23.75,4.34,4.34,25.00
15:30:38,19.52,19.90,24.00,4.33,4.35,24.75
15:30:39,18.04,18.39,24.00,4.78,4.83,24.50
15:30:40,18.77,19.13,24.00,4.33,4.37,24.50
15:30:41,18.03,18.38,24.00,4.34,4.38,24.50
15:30:42,18.04,18.57,23.50,3.89,3.91,24.75
15:30:43,17.39,17.73,24.00,4.78,4.78,25.00
15:30:44,18.04,18.48,23.75,4.78,4.78,25.00
15:30:45,17.39,17.81,23.75,4.78,4.83,24.50
15:30:46,17.39,17.64,24.25,5.22,5.22,25.00
15:30:47,18.03,18.47,23.75,4.78,4.80,24.75
15:30:48,18.77,19.23,23.75,4.34,4.40,24.25
15:30:49,18.77,19.04,24.25,4.34,4.38,24.50
15:30:50,18.04,18.30,24.25,4.78,4.83,24.50
15:30:51,17.39,17.64,24.25,4.78,4.80,24.75
15:30:52,18.77,19.04,24.25,5.22,5.27,24.50
15:30:53,17.39,17.64,24.25,4.78,4.85,24.25
15:30:54,17.39,17.73,24.00,4.34,4.36,24.75
15:30:55,18.77,19.32,23.50,5.22,5.24,24.75
15:30:56,18.03,18.38,24.00,4.78,4.80,24.75
15:30:57,18.77,19.13,24.00,4.78,4.80,24.75
15:30:58,18.04,18.48,23.75,4.78,4.85,24.25
15:30:59,18.77,19.13,24.00,3.89,3.91,24.75
15:31:00,18.77,19.13,24.00,4.78,4.80,24.75
