Time,Conductivity_out (microS),Conductivity_out @25*C (microS),Temperature_out,Conductivity_in (microS),Conductivity_in @25*C (microS),Temperature_in
12:49:02,5.09,5.04,25.50,1.28,1.30,24.25
12:49:03,5.09,5.11,24.75,0.84,0.85,24.50
12:49:04,5.83,5.78,25.50,1.28,1.30,24.00
12:49:05,2.22,2.20,25.50,2.62,2.67,24.00
12:49:06,3.61,3.58,25.50,1.28,1.29,24.50
12:49:07,5.83,5.80,25.25,1.28,1.29,24.50
12:49:08,3.61,3.63,24.75,3.00,3.04,24.25
12:49:09,3.61,3.61,25.00,2.61,2.64,24.50
12:49:10,5.09,5.07,25.25,2.62,2.67,24.00
12:49:11,1.48,1.47,25.25,1.28,1.31,23.75
12:49:12,3.61,3.58,25.50,2.62,2.66,24.25
12:49:13,2.87,2.84,25.50,1.28,1.29,24.50
12:49:14,3.61,3.59,25.25,1.73,1.75,24.50
12:49:15,2.87,2.86,25.25,2.17,2.19,24.50
12:49:16,3.61,3.58,25.50,1.28,1.29,24.75
12:49:16,3.61,3.58,25.50,1.73,1.77,23.75
12:49:17,4.35,4.35,25.00,1.28,1.30,24.00
12:49:18,0.00,0.00,25.00,2.62,2.66,24.25
12:49:19,2.87,2.86,25.25,2.17,2.19,24.50
12:49:20,2.87,2.87,25.00,1.28,1.30,24.25
12:49:21,6.47,6.44,25.25,1.28,1.29,24.50
12:49:22,3.61,3.59,25.25,2.17,2.22,23.75
12:49:23,1.48,1.47,25.25,2.17,2.21,24.00
12:49:24,4.35,4.31,25.50,0.84,0.86,24.00
12:49:25,0.74,0.74,25.00,2.17,2.21,24.00
12:49:26,5.09,5.07,25.25,0.84,0.85,24.25
12:49:27,2.22,2.22,25.00,2.17,2.20,24.25
12:49:28,5.83,5.80,25.25,2.17,2.20,24.25
12:49:29,4.35,4.33,25.25,0.84,0.85,24.50
12:49:30,2.87,2.86,25.25,2.17,2.20,24.25
12:49:31,3.61,3.58,25.50,1.28,1.29,24.50
12:49:32,3.61,3.59,25.25,2.61,2.64,24.50
12:49:33,2.22,2.23,24.75,1.28,1.30,24.00
12:49:34,5.09,5.07,25.25,1.28,1.29,24.50
12:49:35,2.22,2.20,25.50,1.73,1.76,24.25
12:49:36,3.61,3.59,25.25,1.73,1.76,24.25
12:49:37,3.61,3.58,25.50,2.17,2.20,24.25
12:49:38,2.87,2.86,25.25,1.28,1.30,24.25
12:49:39,2.87,2.86,25.25,1.28,1.30,24.25
12:49:40,0.74,0.74,24.75,2.17,2.20,24.25
12:49:41,3.61,3.58,25.50,2.17,2.19,24.50
12:49:42,5.09,5.09,25.00,1.28,1.29,24.50
12:49:43,4.35,4.37,24.75,0.84,0.85,24.25
12:49:44,5.83,5.80,25.25,1.28,1.29,24.50
12:49:45,2.87,2.84,25.50,2.17,2.21,24.00
12:49:46,0.74,0.73,25.50,2.17,2.21,24.00
12:49:47,5.09,5.11,24.75,0.45,0.46,24.25
12:49:48,2.22,2.23,24.75,1.73,1.75,24.50
12:49:49,5.09,5.07,25.25,1.28,1.31,23.75
12:49:50,5.09,5.07,25.25,1.28,1.30,24.25
12:49:51,3.61,3.59,25.25,2.17,2.20,24.25
12:49:52,3.61,3.61,25.00,1.72,1.75,24.00
12:49:53,2.87,2.86,25.25,0.84,0.85,24.25
12:49:54,0.74,0.74,25.25,1.73,1.75,24.50
12:49:55,2.22,2.21,25.25,1.73,1.76,24.25
12:49:56,1.48,1.47,25.25,2.17,2.22,23.75
12:49:57,2.22,2.21,25.25,1.28,1.30,24.00
12:49:58,4.35,4.31,25.50,2.61,2.64,24.50
12:49:59,5.09,5.11,24.75,0.84,0.85,24.25
12:50:00,5.83,5.78,25.50,1.28,1.30,24.00
12:50:00,2.22,2.20,25.50,2.17,2.20,24.25
12:50:01,5.09,5.07,25.25,1.73,1.76,24.00
12:50:02,5.83,5.78,25.50,1.28,1.30,24.00
12:50:03,4.35,4.33,25.25,2.61,2.65,24.25
12:50:04,0.74,0.73,25.50,2.62,2.65,24.50
12:50:05,1.48,1.47,25.25,1.28,1.30,24.25
12:50:06,5.83,5.80,25.25,0.84,0.85,24.50
12:50:07,0.74,0.74,25.25,1.73,1.75,24.50
12:50:08,3.61,3.59,25.25,3.00,3.09,23.50
12:50:09,5.83,5.80,25.25,0.84,0.85,24.50
12:50:10,5.83,5.80,25.25,1.28,1.30,24.25
12:50:11,1.48,1.47,25.50,2.62,2.65,24.50
12:50:12,2.22,2.21,25.25,2.17,2.20,24.25
12:50:13,0.74,0.74,25.25,2.17,2.19,24.50
12:50:14,4.35,4.37,24.75,0.84,0.85,24.50
12:50:15,1.48,1.47,25.50,1.73,1.76,24.00
12:50:16,3.61,3.63,24.75,0.84,0.85,24.50
12:50:17,3.61,3.59,25.25,0.84,0.86,24.00
12:50:18,4.35,4.31,25.50,0.84,0.85,24.50
12:50:19,1.48,1.49,24.50,1.28,1.29,24.50
12:50:20,1.48,1.47,25.50,2.17,2.20,24.25
12:50:21,0.74,0.74,25.00,2.17,2.21,24.00
12:50:22,5.09,5.09,25.00,0.84,0.86,24.00
12:50:23,0.00,0.00,25.75,2.17,2.20,24.25
12:50:24,2.87,2.86,25.25,3.00,3.06,24.00
12:50:25,5.09,5.09,25.00,0.84,0.85,24.25
12:50:26,2.87,2.86,25.25,1.28,1.29,24.50
12:50:27,2.22,2.20,25.50,2.17,2.20,24.25
12:50:28,2.22,2.21,25.25,2.17,2.20,24.25
12:50:29,5.09,5.07,25.25,1.73,1.75,24.50
12:50:30,5.09,5.04,25.50,0.84,0.86,23.75
12:50:31,3.61,3.58,25.50,2.17,2.21,24.00
12:50:32,4.35,4.31,25.50,0.45,0.46,24.00
12:50:33,5.09,5.07,25.25,1.28,1.30,24.00
12:50:34,2.87,2.84,25.50,2.62,2.66,24.25
12:50:35,2.22,2.21,25.25,2.61,2.64,24.50
12:50:36,3.61,3.59,25.25,0.84,0.85,24.25
12:50:37,0.74,0.73,25.50,2.17,2.20,24.25
12:50:38,0.00,0.00,25.25,1.28,1.29,24.50
12:50:39,1.48,1.49,24.75,3.01,3.04,24.50
12:50:40,2.22,2.23,24.75,2.62,2.66,24.25
12:50:41,3.61,3.59,25.25,3.00,3.04,24.25
12:50:42,2.87,2.87,25.00,3.00,3.06,24.00
12:50:43,5.83,5.83,25.00,1.73,1.76,24.25
12:50:44,6.47,6.44,25.25,1.73,1.76,24.25
12:50:44,3.61,3.58,25.50,2.17,2.21,24.00
12:50:45,6.47,6.44,25.25,1.73,1.77,23.75
12:50:46,4.35,4.33,25.25,3.45,3.52,24.00
12:50:47,2.22,2.21,25.25,3.45,3.52,24.00
12:50:48,4.35,4.33,25.25,1.73,1.75,24.50
12:50:49,2.87,2.86,25.25,3.00,3.06,24.00
12:50:50,2.22,2.21,25.25,3.01,3.02,24.75
12:50:51,6.47,6.44,25.25,1.73,1.76,24.00
12:50:52,7.21,7.18,25.25,2.17,2.21,24.00
12:50:53,2.87,2.87,25.00,3.45,3.52,24.00
12:50:54,5.09,5.04,25.50,2.17,2.19,24.50
12:50:55,5.83,5.78,25.50,1.73,1.76,24.25
12:50:56,6.47,6.47,25.00,1.73,1.76,24.00
12:50:57,4.35,4.31,25.50,3.45,3.52,24.00
12:50:58,6.47,6.41,25.50,2.17,2.20,24.25
12:50:59,3.61,3.61,25.00,1.73,1.76,24.25
12:51:00,6.47,6.44,25.25,2.17,2.19,24.50
12:51:01,5.83,5.78,25.50,2.62,2.67,24.00
12:51:02,2.87,2.87,25.00,3.45,3.53,23.75
12:51:03,1.48,1.49,24.75,2.62,2.66,24.25
12:51:04,5.83,5.80,25.25,3.01,3.05,24.25
12:51:05,2.22,2.21,25.25,3.01,3.02,24.75
12:51:06,5.09,5.09,25.00,1.28,1.29,24.50
12:51:07,3.61,3.61,25.00,3.45,3.50,24.25
12:51:08,5.09,5.04,25.50,3.45,3.50,24.25
12:51:09,3.61,3.59,25.25,3.01,3.05,24.25
12:51:10,3.61,3.59,25.25,3.01,3.07,24.00
12:51:11,6.47,6.44,25.25,1.73,1.75,24.50
12:51:12,4.35,4.33,25.25,2.17,2.21,24.00
12:51:13,6.47,6.41,25.50,2.17,2.22,23.75
12:51:14,7.95,7.88,25.50,1.28,1.30,24.00
12:51:15,8.69,8.61,25.50,1.28,1.30,24.25
12:51:16,6.48,6.42,25.50,3.00,3.03,24.50
12:51:17,8.70,8.62,25.50,3.01,3.04,24.50
12:51:18,5.09,5.07,25.25,1.73,1.76,24.00
12:51:19,8.69,8.73,24.75,1.73,1.76,24.25
12:51:20,5.83,5.78,25.50,3.45,3.50,24.25
12:51:21,6.48,6.45,25.25,2.61,2.65,24.25
12:51:22,6.48,6.45,25.25,1.73,1.76,24.00
12:51:23,5.09,5.07,25.25,2.17,2.21,24.00
12:51:24,7.22,7.15,25.50,1.28,1.30,24.25
12:51:25,10.82,10.72,25.50,2.17,2.22,23.75
12:51:26,10.82,10.82,25.00,1.28,1.29,24.50
12:51:27,7.96,7.92,25.25,2.62,2.65,24.50
12:51:28,9.43,9.34,25.50,1.28,1.29,24.50
12:51:28,10.08,9.99,25.50,1.73,1.76,24.00
12:51:29,6.48,6.45,25.25,2.62,2.67,24.00
12:51:30,6.48,6.45,25.25,2.62,2.65,24.50
12:51:31,7.21,7.21,25.00,1.28,1.31,23.75
12:51:32,9.44,9.40,25.25,2.17,2.20,24.25
12:51:33,8.69,8.73,24.75,1.73,1.76,24.00
12:51:34,9.43,9.43,25.00,1.73,1.76,24.25
12:51:35,9.43,9.39,25.25,1.73,1.78,23.50
12:51:36,7.95,7.99,24.75,1.73,1.76,24.00
12:51:37,5.09,5.09,25.00,2.62,2.66,24.25
12:51:38,3.61,3.59,25.25,2.62,2.66,24.25
12:51:39,4.35,4.31,25.50,3.45,3.48,24.50
12:51:40,3.61,3.61,25.00,3.01,3.07,24.00
12:51:41,6.48,6.48,25.00,2.62,2.66,24.25
12:51:42,3.61,3.59,25.25,2.62,2.65,24.50
12:51:43,5.09,5.09,25.00,3.00,3.03,24.50
12:51:44,3.61,3.59,25.25,2.62,2.70,23.50
12:51:45,6.47,6.50,24.75,1.28,1.30,24.25
12:51:46,5.09,5.11,24.75,1.28,1.30,24.25
12:51:47,5.09,5.11,24.75,1.28,1.30,24.25
12:51:48,3.61,3.59,25.25,2.62,2.66,24.25
12:51:49,4.35,4.35,25.00,2.61,2.65,24.25
12:51:50,2.87,2.86,25.25,2.62,2.65,24.50
12:51:51,2.22,2.21,25.25,1.73,1.76,24.25
12:51:52,5.83,5.83,25.00,2.62,2.66,24.25
12:51:53,4.35,4.33,25.25,2.17,2.20,24.25
12:51:54,2.87,2.86,25.25,1.73,1.76,24.25
12:51:55,3.61,3.59,25.25,2.17,2.19,24.50
12:51:56,3.61,3.63,24.75,3.00,3.04,24.25
12:51:57,6.47,6.44,25.25,1.28,1.30,24.00
12:51:58,5.09,5.04,25.50,1.28,1.30,24.25
12:51:59,6.47,6.47,25.00,1.73,1.75,24.50
12:52:00,2.22,2.23,24.75,3.01,3.05,24.25
12:52:01,2.22,2.21,25.25,2.62,2.66,24.25
12:52:02,4.35,4.33,25.25,3.00,3.04,24.25
12:52:03,3.61,3.59,25.25,1.28,1.30,24.00
12:52:04,5.83,5.80,25.25,1.28,1.29,24.50
12:52:05,5.09,5.07,25.25,0.84,0.86,24.00
12:52:06,5.83,5.83,25.00,1.28,1.30,24.25
12:52:07,5.09,5.09,25.00,2.17,2.19,24.50
12:52:08,3.61,3.58,25.50,3.00,3.04,24.25
12:52:09,5.83,5.78,25.50,1.28,1.32,23.25
12:52:10,5.83,5.83,25.00,1.28,1.30,24.25
12:52:11,5.83,5.80,25.25,1.73,1.76,24.00
12:52:11,1.48,1.47,25.25,3.01,3.07,24.00
12:52:12,2.87,2.87,25.00,2.62,2.66,24.25
12:52:13,5.83,5.80,25.25,1.28,1.30,24.00
12:52:14,4.35,4.33,25.25,3.00,3.06,24.00
12:52:15,2.87,2.87,25.00,3.00,3.06,24.00
12:52:16,3.61,3.63,24.75,1.73,1.76,24.00
12:52:17,3.61,3.59,25.25,2.62,2.65,24.50
12:52:18,2.87,2.86,25.25,2.17,2.20,24.25
12:52:19,6.47,6.44,25.25,1.73,1.76,24.00
12:52:20,3.61,3.59,25.25,2.62,2.67,24.00
12:52:21,2.22,2.19,25.75,2.62,2.67,24.00
12:52:22,3.61,3.63,24.75,3.00,3.03,24.50
12:52:23,2.87,2.86,25.25,2.62,2.66,24.25
12:52:24,4.35,4.33,25.25,1.73,1.76,24.25
12:52:25,6.47,6.44,25.25,0.84,0.85,24.25
12:52:26,2.22,2.21,25.25,1.73,1.76,24.00
12:52:27,7.21,7.18,25.25,1.73,1.76,24.25
12:52:28,7.21,7.18,25.25,1.28,1.30,24.25
12:52:29,5.09,5.04,25.50,3.00,3.03,24.50
12:52:30,7.95,7.91,25.25,1.73,1.76,24.25
12:52:31,5.83,5.83,25.00,0.84,0.85,24.50
12:52:32,7.21,7.21,25.00,1.73,1.75,24.50
12:52:33,3.61,3.59,25.25,0.84,0.86,24.00
12:52:34,6.47,6.47,25.00,1.28,1.30,24.25
12:52:35,5.83,5.78,25.50,0.84,0.85,24.50
12:52:36,5.83,5.83,25.00,1.28,1.31,23.75
12:52:37,3.61,3.59,25.25,1.73,1.75,24.50
12:52:38,4.35,4.31,25.50,2.17,2.19,24.50
12:52:39,7.95,7.91,25.25,0.45,0.45,24.50
12:52:40,7.21,7.24,24.75,0.84,0.86,24.00
12:52:41,6.47,6.47,25.00,2.17,2.21,24.00
12:52:42,3.61,3.59,25.25,0.45,0.45,24.50
12:52:43,3.61,3.59,25.25,2.62,2.65,24.50
12:52:44,2.87,2.88,24.75,2.17,2.21,24.00
12:52:45,7.95,7.91,25.25,1.73,1.76,24.25
12:52:46,4.35,4.33,25.25,2.62,2.66,24.25
12:52:47,7.95,7.95,25.00,1.73,1.75,24.50
12:52:48,5.83,5.86,24.75,1.28,1.30,24.25
12:52:49,1.48,1.47,25.25,2.17,2.21,24.00
12:52:50,5.09,5.07,25.25,0.84,0.85,24.50
12:52:51,6.47,6.47,25.00,1.28,1.30,24.25
12:52:52,2.87,2.84,25.50,1.73,1.76,24.25
12:52:53,2.87,2.86,25.25,1.73,1.76,24.25
12:52:54,5.83,5.78,25.50,1.28,1.30,24.25
12:52:55,6.47,6.44,25.25,1.28,1.30,24.25
12:52:55,7.21,7.24,24.75,0.84,0.86,24.00
12:52:56,6.47,6.44,25.25,1.28,1.29,24.50
12:52:57,2.87,2.87,25.00,2.61,2.64,24.50
12:52:58,5.83,5.80,25.25,2.17,2.21,24.00
12:52:59,6.47,6.44,25.25,0.84,0.85,24.50
12:53:00,2.87,2.86,25.25,2.17,2.21,24.00
12:53:01,1.48,1.47,25.25,1.73,1.75,24.50
12:53:02,2.87,2.86,25.25,2.61,2.64,24.50
12:53:03,5.83,5.86,24.75,1.28,1.31,23.75
12:53:04,6.47,6.41,25.50,1.28,1.30,24.00
12:53:05,2.87,2.87,25.00,2.61,2.66,24.00
12:53:06,3.61,3.61,25.00,2.61,2.64,24.50
12:53:07,1.48,1.47,25.25,2.17,2.21,24.00
12:53:08,2.87,2.87,25.00,0.84,0.86,24.00
12:53:09,7.21,7.24,24.75,1.73,1.77,23.75
12:53:10,3.61,3.63,24.75,0.84,0.85,24.50
12:53:11,2.22,2.21,25.25,3.00,3.03,24.50
12:53:12,2.22,2.20,25.50,1.73,1.76,24.00
12:53:13,2.22,2.20,25.50,1.73,1.76,24.25
12:53:14,1.48,1.47,25.25,3.00,3.04,24.25
12:53:15,1.48,1.49,24.75,3.01,3.08,23.75
12:53:16,5.09,5.11,24.75,1.28,1.30,24.00
12:53:17,4.35,4.33,25.25,1.28,1.30,24.25
12:53:18,6.47,6.41,25.50,1.28,1.29,24.50
12:53:19,5.09,5.04,25.50,3.00,3.04,24.25
12:53:20,5.83,5.80,25.25,1.28,1.29,24.50
12:53:21,3.61,3.59,25.25,1.28,1.30,24.25
12:53:22,2.22,2.21,25.25,2.62,2.67,24.00
12:53:23,4.35,4.35,25.00,1.28,1.30,24.25
12:53:24,2.87,2.87,25.00,2.62,2.67,24.00
12:53:25,5.09,5.04,25.50,1.28,1.30,24.25
12:53:26,5.09,5.07,25.25,2.17,2.19,24.50
12:53:27,5.09,5.07,25.25,1.28,1.30,24.25
12:53:28,3.61,3.61,25.00,2.17,2.20,24.25
12:53:29,3.61,3.59,25.25,0.84,0.86,24.00
12:53:30,1.48,1.47,25.25,1.73,1.74,24.75
12:53:31,1.48,1.47,25.25,0.84,0.86,24.00
12:53:32,0.74,0.74,25.25,1.28,1.29,24.75
12:53:33,5.09,5.07,25.25,2.17,2.21,24.00
12:53:34,4.35,4.33,25.25,3.01,3.04,24.50
12:53:35,2.22,2.21,25.25,3.00,3.04,24.25
12:53:36,1.48,1.47,25.25,1.73,1.76,24.25
12:53:37,1.48,1.48,25.00,1.73,1.76,24.00
12:53:38,4.35,4.39,24.50,1.73,1.77,23.75
12:53:38,4.35,4.37,24.75,2.17,2.21,24.00
12:53:39,1.48,1.47,25.50,1.73,1.77,23.75
12:53:40,3.61,3.59,25.25,1.28,1.31,23.75
12:53:41,4.35,4.39,24.50,2.17,2.20,24.25
12:53:42,2.87,2.88,24.75,2.61,2.65,24.25
12:53:43,2.87,2.88,24.75,1.73,1.76,24.00
12:53:44,5.09,5.11,24.75,2.17,2.20,24.25
12:53:45,2.22,2.23,24.75,2.62,2.66,24.25
12:53:46,4.35,4.33,25.25,1.28,1.30,24.00
12:53:47,5.09,5.04,25.50,1.73,1.76,24.00
12:53:48,2.87,2.88,24.75,3.01,3.07,24.00
12:53:49,2.22,2.22,25.00,2.17,2.22,23.75
12:53:50,3.61,3.61,25.00,1.28,1.29,24.50
12:53:51,5.09,5.07,25.25,6.07,6.13,24.50
12:53:52,5.09,5.07,25.25,15.68,15.91,24.25
12:53:53,6.47,6.44,25.25,20.93,21.34,24.00
12:53:54,2.22,2.22,25.00,20.90,21.20,24.25
12:53:55,6.47,6.44,25.25,13.49,13.82,23.75
12:53:56,1.48,1.49,24.75,9.58,9.67,24.50
12:53:57,5.83,5.80,25.25,8.70,8.78,24.50
12:53:58,4.35,4.33,25.25,9.14,9.27,24.25
12:53:59,4.35,4.33,25.25,9.14,9.23,24.50
12:54:00,5.09,5.11,24.75,9.96,10.15,24.00
12:54:01,5.83,5.86,24.75,7.81,7.88,24.50
12:54:02,5.09,5.11,24.75,7.81,7.88,24.50
12:54:03,3.61,3.58,25.50,8.25,8.33,24.50
12:54:04,6.47,6.47,25.00,9.14,9.23,24.50
12:54:05,6.47,6.47,25.00,9.58,9.67,24.50
12:54:06,4.35,4.37,24.75,8.25,8.37,24.25
12:54:07,0.74,0.74,25.25,8.69,8.77,24.50
12:54:08,1.48,1.48,25.00,8.69,8.77,24.50
12:54:09,5.09,5.09,25.00,7.81,7.85,24.75
12:54:10,2.22,2.22,25.00,8.25,8.29,24.75
12:54:11,3.61,3.59,25.25,8.69,8.82,24.25
12:54:12,4.35,4.35,25.00,15.67,15.67,25.00
12:54:13,3.61,3.63,24.75,29.63,29.63,25.00
12:54:14,5.09,5.11,24.75,33.58,33.74,24.75
12:54:15,5.09,5.09,25.00,37.13,37.13,25.00
12:54:16,0.74,0.74,25.00,39.75,39.75,25.00
12:54:17,5.09,5.07,25.25,41.49,41.49,25.00
12:54:18,1.48,1.47,25.25,42.34,42.34,25.00
12:54:19,2.87,2.87,25.00,42.72,42.52,25.25
12:54:20,0.00,0.00,24.75,42.39,42.80,24.50
12:54:21,2.87,2.86,25.25,41.95,42.15,24.75
12:54:22,2.22,2.21,25.25,43.20,43.61,24.50
12:54:22,5.09,5.07,25.25,42.39,42.80,24.50
12:54:23,1.48,1.49,24.50,43.17,43.58,24.50
12:54:24,3.61,3.58,25.50,41.95,42.15,24.75
12:54:25,5.09,5.07,25.25,41.93,42.33,24.50
12:54:26,3.61,3.61,25.00,41.51,41.51,25.00
12:54:27,4.35,4.35,25.00,42.35,42.35,25.00
12:54:28,5.09,5.07,25.25,41.04,41.04,25.00
12:54:29,2.87,2.87,25.00,42.34,42.54,24.75
12:54:30,0.00,0.00,25.25,41.90,42.30,24.50
12:54:31,3.61,3.61,25.00,41.06,41.45,24.50
12:54:32,4.35,4.33,25.25,41.46,42.26,24.00
12:54:33,2.87,2.86,25.25,40.20,40.59,24.50
12:54:34,3.61,3.58,25.50,41.01,41.01,25.00
12:54:35,2.22,2.21,25.25,41.01,41.40,24.50
12:54:36,4.35,4.35,25.00,40.19,40.38,24.75
12:54:37,4.35,4.35,25.00,39.73,39.92,24.75
12:54:38,0.00,0.00,25.50,40.18,40.37,24.75
12:54:39,5.09,5.04,25.50,40.16,40.16,25.00
12:54:40,3.61,3.63,24.75,39.74,40.31,24.25
12:54:41,4.35,4.33,25.25,38.86,39.23,24.50
12:54:42,5.09,5.09,25.00,39.29,39.29,25.00
12:54:43,2.87,2.86,25.25,39.28,39.66,24.50
12:54:44,3.61,3.61,25.00,38.84,39.03,24.75
12:54:45,4.35,4.35,25.00,37.94,37.94,25.00
12:54:46,4.35,4.35,25.00,37.57,37.75,24.75
12:54:47,5.09,5.09,25.00,37.12,37.66,24.25
12:54:48,5.83,5.83,25.00,38.37,38.19,25.25
12:54:49,5.09,5.07,25.25,37.93,38.11,24.75
12:54:50,3.61,3.58,25.50,37.51,37.69,24.75
12:54:51,3.61,3.61,25.00,36.63,36.98,24.50
12:54:52,2.87,2.87,25.00,37.07,37.25,24.75
12:54:53,6.48,6.48,25.00,36.20,36.37,24.75
12:54:54,3.61,3.61,25.00,35.76,35.93,24.75
12:54:55,2.87,2.87,25.00,35.74,35.74,25.00
12:54:56,5.09,5.09,25.00,36.62,36.97,24.50
12:54:57,2.22,2.22,25.00,36.63,37.34,24.00
12:54:58,6.47,6.44,25.25,35.77,36.11,24.50
12:54:59,4.35,4.35,25.00,37.49,37.67,24.75
12:55:00,3.61,3.61,25.00,37.06,37.24,24.75
12:55:01,6.47,6.44,25.25,35.39,35.73,24.50
12:55:02,5.83,5.80,25.25,36.20,36.37,24.75
12:55:03,3.61,3.59,25.25,36.63,36.80,24.75
12:55:04,5.83,5.83,25.00,35.77,35.94,24.75
12:55:05,3.61,3.64,24.50,35.73,35.90,24.75
12:55:06,3.61,3.61,25.00,35.76,35.93,24.75
12:55:07,4.35,4.35,25.00,35.36,35.53,24.75
12:55:07,3.61,3.59,25.25,35.74,36.26,24.25
12:55:08,4.35,4.37,24.75,34.91,35.08,24.75
12:55:09,3.61,3.61,25.00,34.05,34.05,25.00
12:55:10,3.61,3.63,24.75,34.89,35.22,24.50
12:55:11,3.61,3.61,25.00,34.90,35.23,24.50
12:55:12,2.87,2.87,25.00,34.01,34.34,24.50
12:55:13,3.61,3.63,24.75,33.56,34.05,24.25
12:55:14,2.87,2.86,25.25,32.72,33.19,24.25
12:55:15,3.61,3.59,25.25,33.16,33.48,24.50
12:55:16,3.61,3.59,25.25,32.28,32.59,24.50
12:55:17,4.35,4.35,25.00,32.27,32.27,25.00
12:55:18,3.61,3.61,25.00,31.82,32.13,24.50
12:55:19,4.35,4.33,25.25,30.93,31.08,24.75
12:55:20,3.61,3.61,25.00,30.56,31.00,24.25
12:55:21,4.35,4.35,25.00,30.55,30.70,24.75
12:55:22,3.61,3.61,25.00,30.10,30.24,24.75
12:55:23,3.61,3.58,25.50,30.10,30.24,24.75
12:55:24,3.61,3.63,24.75,30.10,30.39,24.50
12:55:25,4.35,4.33,25.25,29.65,29.93,24.50
12:55:26,3.61,3.63,24.75,29.20,29.48,24.50
12:55:27,4.35,4.33,25.25,29.19,29.47,24.50
12:55:28,4.35,4.39,24.50,28.37,29.06,23.75
12:55:29,3.61,3.61,25.00,28.36,28.50,24.75
12:55:30,3.61,3.59,25.25,28.35,28.49,24.75
12:55:31,4.35,4.33,25.25,28.36,28.77,24.25
12:55:32,4.35,4.35,25.00,28.36,28.63,24.50
12:55:33,5.09,5.09,25.00,28.36,28.63,24.50
12:55:34,4.35,4.35,25.00,28.75,29.17,24.25
12:55:35,3.61,3.59,25.25,28.37,28.78,24.25
12:55:36,5.83,5.83,25.00,28.39,28.66,24.50
12:55:37,4.35,4.33,25.25,28.75,28.89,24.75
12:55:38,3.61,3.61,25.00,30.09,30.23,24.75
12:55:39,3.61,3.59,25.25,30.92,31.22,24.50
12:55:40,4.35,4.33,25.25,31.83,31.98,24.75
12:55:41,5.09,5.09,25.00,32.30,32.61,24.50
12:55:42,4.35,4.35,25.00,34.03,34.36,24.50
12:55:43,3.61,3.61,25.00,34.03,34.19,24.75
12:55:44,3.61,3.61,25.00,35.76,35.93,24.75
12:55:45,3.61,3.59,25.25,36.21,36.38,24.75
12:55:46,3.61,3.61,25.00,37.10,37.64,24.25
12:55:47,5.83,5.80,25.25,37.12,37.66,24.25
12:55:48,4.35,4.33,25.25,37.55,38.09,24.25
12:55:49,3.61,3.63,24.75,38.38,38.56,24.75
12:55:49,4.35,4.33,25.25,38.83,39.20,24.50
12:55:50,4.35,4.35,25.00,38.85,39.22,24.50
12:55:51,3.61,3.63,24.75,38.40,38.96,24.25
12:55:52,2.87,2.87,25.00,38.84,39.21,24.50
12:55:53,2.22,2.25,24.25,39.28,39.47,24.75
12:55:54,4.35,4.37,24.75,39.29,40.25,23.75
12:55:55,3.61,3.61,25.00,39.74,39.93,24.75
12:55:56,3.61,3.63,24.75,40.19,40.77,24.25
12:55:57,3.61,3.63,24.75,39.75,40.13,24.50
12:55:58,4.35,4.37,24.75,39.74,40.12,24.50
12:55:59,5.83,5.80,25.25,39.75,40.13,24.50
12:56:00,8.70,8.66,25.25,40.18,40.57,24.50
12:56:01,10.82,10.82,25.00,40.21,41.19,23.75
12:56:02,13.05,12.99,25.25,39.75,40.32,24.25
12:56:03,17.39,17.31,25.25,39.33,39.71,24.50
12:56:04,18.79,18.79,25.00,40.21,40.60,24.50
12:56:05,21.01,21.01,25.00,39.30,39.87,24.25
12:56:06,23.88,23.99,24.75,39.30,39.68,24.50
12:56:07,26.75,26.50,25.50,39.30,39.87,24.25
12:56:08,29.62,29.62,25.00,38.41,38.97,24.25
12:56:09,32.59,32.59,25.00,38.83,39.20,24.50
12:56:10,36.94,37.12,24.75,37.96,38.51,24.25
12:56:11,41.20,41.20,25.00,38.40,39.33,23.75
12:56:12,44.81,44.39,25.50,37.56,37.92,24.50
12:56:13,47.05,46.83,25.25,36.24,36.76,24.25
12:56:14,50.65,50.65,25.00,37.11,37.65,24.25
12:56:15,49.94,49.94,25.00,37.53,37.89,24.50
12:56:16,53.54,53.29,25.25,35.77,36.29,24.25
12:56:17,57.14,56.87,25.25,35.78,36.12,24.50
12:56:18,57.88,57.34,25.50,35.40,35.91,24.25
12:56:19,58.64,58.64,25.00,36.20,36.55,24.50
12:56:20,57.90,57.63,25.25,35.37,35.88,24.25
12:56:21,57.16,57.43,24.75,35.36,35.87,24.25
12:56:22,58.63,58.08,25.50,34.48,34.64,24.75
12:56:23,57.89,57.62,25.25,34.04,34.37,24.50
12:56:24,55.03,54.77,25.25,34.90,35.75,23.75
12:56:25,57.87,57.33,25.50,34.50,35.00,24.25
12:56:26,54.29,53.78,25.50,34.89,35.22,24.50
12:56:27,52.80,52.80,25.00,34.01,34.67,24.00
12:56:28,54.26,54.00,25.25,32.77,33.08,24.50
12:56:29,52.13,52.38,24.75,32.75,33.06,24.50
12:56:30,51.39,51.39,25.00,32.31,32.62,24.50
12:56:31,47.81,47.81,25.00,33.17,33.33,24.75
12:56:32,50.65,51.14,24.50,32.74,33.21,24.25
12:56:33,49.92,49.68,25.25,32.29,32.76,24.25
12:56:33,49.17,48.94,25.25,32.28,32.75,24.25
12:56:35,47.04,46.82,25.25,31.83,32.29,24.25
