Time,Conductivity (mS),Conductivity @25*C (mS),Temperature_1
12:15:21,233.9,244.35,22.75
12:15:22,239.4,252.6,22.25
12:15:23,244.3,259.07,22
12:15:24,252.4,266.31,22.25
12:15:25,258.8,270.36,22.75
12:15:26,264.7,276.52,22.75
12:15:27,272.3,287.31,22.25
12:15:28,279.7,299.63,21.5
12:15:29,287.3,300.13,22.75
12:15:30,293.7,306.82,22.75
12:15:31,298.3,313.18,22.5
12:15:32,305.4,325.5,21.75
12:15:33,311.9,329.1,22.25
12:15:34,317.4,333.23,22.5
12:15:35,321,337.01,22.5
12:15:36,327,345.03,22.25
12:15:37,332.9,353.02,22
12:15:38,338.3,351.66,23
12:15:39,342,359.06,22.5
12:15:40,346.1,363.36,22.5
12:15:41,353,370.6,22.5
12:15:42,357.1,376.79,22.25
12:15:43,362.1,380.16,22.5
12:15:44,365.9,380.35,23
12:15:45,372.5,389.14,22.75
12:15:45,377.4,398.21,22.25
12:15:46,381.6,404.67,22
12:15:47,386.6,405.88,22.5
12:15:48,391.8,407.28,23
12:15:50,397.2,412.89,23
12:15:50,400,424.18,22
12:15:51,406.4,428.81,22.25
12:15:52,410.5,433.13,22.25
12:15:53,415.6,438.51,22.25
12:15:54,417.9,436.56,22.75
12:15:55,423,439.71,23
12:15:56,428.6,449.97,22.5
12:15:57,432.7,458.85,22
12:15:58,435.6,461.93,22
12:15:59,439.8,457.17,23
12:16:00,445,462.58,23
12:16:01,449.1,473.86,22.25
12:16:02,453.3,483.13,21.75
12:16:03,456.2,481.35,22.25
12:16:04,461.7,484.72,22.5
12:16:05,466.2,484.62,23
12:16:06,470,495.91,22.25
12:16:07,472.9,498.97,22.25
12:16:08,477.5,503.82,22.25
12:16:09,482.7,504.26,22.75
12:16:10,485,504.16,23
12:16:11,489.7,506.54,23.25
12:16:12,492.5,517.06,22.5
12:16:13,498.6,526.09,22.25
12:16:14,500.9,528.51,22.25
12:16:15,505,522.37,23.25
12:16:16,509.7,527.23,23.25
12:16:17,514,534.3,23
12:16:18,516,541.73,22.5
12:16:19,520.1,546.04,22.5
12:16:20,523.8,541.82,23.25
12:16:21,528.2,551.79,22.75
12:16:22,531,554.71,22.75
12:16:23,533.3,565.54,22
12:16:24,537.4,561.4,22.75
12:16:25,540.3,561.64,23
12:16:26,542.6,566.83,22.75
12:16:27,544.2,565.7,23
12:16:28,548.2,575.54,22.5
12:16:28,552.8,577.49,22.75
12:16:29,555.2,577.13,23
12:16:30,557,584.78,22.5
12:16:31,560.6,585.64,22.75
12:16:32,565.2,596.36,22.25
12:16:33,568,602.33,22
12:16:34,570.4,592.93,23
12:16:35,572.8,595.43,23
12:16:36,578,609.87,22.25
12:16:37,581,606.95,22.75
12:16:38,582.7,611.76,22.5
12:16:39,584.7,604.81,23.25
12:16:40,589.4,615.72,22.75
12:16:41,593.6,620.11,22.75
12:16:42,594.2,620.74,22.75
12:16:43,597.4,630.34,22.25
12:16:44,601.2,624.95,23
12:16:45,605,628.9,23
12:16:46,605.5,629.42,23
12:16:47,608.8,635.99,22.75
12:16:48,612.5,636.69,23
12:16:49,616.4,637.6,23.25
12:16:50,617,635.1,23.5
12:16:51,619.3,646.96,22.75
12:16:52,623.5,657.87,22.25
12:16:53,626.4,647.94,23.25
12:16:54,629.1,650.74,23.25
12:16:55,630.5,652.19,23.25
12:16:56,634.4,666.04,22.5
12:16:57,637.9,666.39,22.75
12:16:58,639.6,661.6,23.25
12:16:59,640.7,662.74,23.25
12:17:00,645.1,670.58,23
12:17:01,648.4,680.73,22.5
12:17:02,649.3,674.95,23
12:17:03,651.7,677.44,23
12:17:04,655.4,681.29,23
12:17:05,658.7,688.12,22.75
12:17:06,658.7,684.72,23
12:17:07,661.6,684.35,23.25
12:17:08,664.9,691.16,23
12:17:09,668.7,695.11,23
12:17:09,669.8,696.26,23
12:17:10,670.2,700.13,22.75
12:17:11,674.1,693.88,23.5
12:17:12,677.8,704.57,23
12:17:13,680.2,710.58,22.75
12:17:14,679.3,702.66,23.25
12:17:15,684.5,704.58,23.5
12:17:16,688.4,719.14,22.75
12:17:17,690.3,724.72,22.5
12:17:18,689.9,720.71,22.75
12:17:19,693.3,720.69,23
12:17:20,697.3,724.84,23
12:17:21,699.7,727.34,23
12:17:22,699.8,723.87,23.25
12:17:23,701.3,732.62,22.75
12:17:24,706.7,734.62,23
12:17:25,708.2,732.56,23.25
12:17:26,709.5,726.76,23.75
12:17:27,710.8,738.88,23
12:17:28,715.7,751.39,22.5
12:17:29,717.9,753.7,22.5
12:17:30,718.7,739.78,23.5
12:17:31,719.9,741.02,23.5
12:17:32,724.3,752.91,23
12:17:33,728.3,757.07,23
12:17:34,727.6,748.95,23.5
12:17:35,730.1,751.52,23.5
12:17:36,733.1,762.06,23
12:17:37,736.7,777.31,22.25
12:17:38,735.9,761.21,23.25
12:17:39,738.1,759.75,23.5
12:17:40,741.3,774.41,22.75
12:17:41,745.5,771.14,23.25
12:17:42,745,770.62,23.25
12:17:43,746.3,771.97,23.25
12:17:44,750.8,780.46,23
12:17:45,752.9,786.52,22.75
12:17:46,754.5,784.3,23
12:17:47,754.6,769.22,24
12:17:48,758.4,788.36,23
12:17:49,761.4,791.48,23
12:17:50,763,785.38,23.5
12:17:51,763.4,781.97,23.75
12:17:51,766.8,793.17,23.25
12:17:52,770.2,800.62,23
12:17:53,771.1,793.72,23.5
12:17:54,772.2,790.99,23.75
12:17:55,775,797.74,23.5
12:17:56,778.8,809.56,23
12:17:57,777.7,804.45,23.25
12:17:58,779.5,806.31,23.25
12:17:59,782.2,801.23,23.75
12:18:00,785.9,816.94,23
12:18:01,786.2,813.24,23.25
12:18:02,786.3,813.34,23.25
12:18:03,790.4,813.59,23.5
12:18:04,793.1,816.37,23.5
12:18:05,793.9,829.35,22.75
12:18:06,793.2,828.62,22.75
12:18:07,796.5,819.87,23.5
12:18:08,799.9,823.37,23.5
12:18:09,802.2,817.74,24
12:18:10,801,836.77,22.75
12:18:11,803.9,831.55,23.25
12:18:12,808.2,827.86,23.75
12:18:13,809.4,829.09,23.75
12:18:14,808.3,840.23,23
12:18:15,810.9,847.11,22.75
12:18:16,815.2,843.24,23.25
12:18:17,816.2,836.06,23.75
12:18:18,816.5,844.58,23.25
12:18:19,817.4,849.69,23
12:18:20,822.7,846.83,23.5
12:18:21,822.2,838.12,24
12:18:22,822.5,838.43,24
12:18:23,823.8,852.13,23.25
12:18:24,828,860.71,23
12:18:25,830.5,846.59,24
12:18:26,831,855.38,23.5
12:18:27,831.2,864.03,23
12:18:28,835,876.64,22.5
12:18:29,838.5,867.34,23.25
12:18:30,836.2,860.73,23.5
12:18:31,837.9,862.48,23.5
12:18:32,841.9,858.21,24
12:18:32,844.9,882.63,22.75
12:18:33,844.2,881.9,22.75
12:18:34,845,874.06,23.25
12:18:35,848.6,873.49,23.5
12:18:36,850.5,879.75,23.25
12:18:37,851.6,880.89,23.25
12:18:38,851.6,880.89,23.25
12:18:39,854.6,879.67,23.5
12:18:40,857,873.6,24
12:18:41,858.2,874.82,24
12:18:42,857.7,887.2,23.25
12:18:43,860.9,890.51,23.25
12:18:44,864.3,885.33,23.75
12:18:45,864,885.02,23.75
12:18:46,864.3,881.04,24
12:18:47,867.1,883.89,24
12:18:48,871.5,905.93,23
12:18:49,869.9,899.82,23.25
12:18:50,870.4,891.57,23.75
12:18:51,873.3,907.8,23
12:18:52,876.8,902.52,23.5
12:18:53,876.1,910.71,23
12:18:54,875.5,896.8,23.75
12:18:55,877.9,894.9,24
12:18:56,881.5,902.94,23.75
12:18:57,881.5,907.36,23.5
12:18:58,880.6,915.38,23
12:18:59,883.6,905.1,23.75
12:19:00,887.5,904.69,24
12:19:01,889.8,907.03,24
12:19:02,887.2,917.71,23.25
12:19:03,890.7,916.83,23.5
12:19:04,893.9,920.12,23.5
12:19:05,894.2,911.52,24
12:19:06,895.6,908.55,24.25
12:19:07,897.8,928.68,23.25
12:19:08,904.3,940.02,23
12:19:09,904.5,926.5,23.75
12:19:10,905.7,923.24,24
12:19:11,904,912.67,24.5
12:19:12,909.3,931.42,23.75
12:19:13,911.1,942.44,23.25
12:19:13,911.2,933.37,23.75
12:19:14,910.9,928.54,24
12:19:15,915.3,928.53,24.25
12:19:16,918.1,940.44,23.75
12:19:17,916.6,948.13,23.25
12:19:18,918.3,945.24,23.5
12:19:19,921.6,939.45,24
12:19:20,924.6,942.51,24
12:19:21,922.6,959.04,23
12:19:22,924.7,942.61,24
12:19:23,927.3,949.86,23.75
12:19:24,930.2,948.22,24
12:19:25,928.5,941.92,24.25
12:19:26,929.3,951.91,23.75
12:19:27,933,965.09,23.25
12:19:28,935.7,958.46,23.75
12:19:29,935.1,953.21,24
12:19:30,934,947.5,24.25
12:19:31,938.1,965.62,23.5
12:19:32,940.5,972.85,23.25
12:19:33,941.1,963.99,23.75
12:19:34,940,953.59,24.25
12:19:35,943.3,975.74,23.25
12:19:36,946.1,973.85,23.5
12:19:37,945.7,964.02,24
12:19:38,945.6,963.91,24
12:19:39,948.8,967.18,24
12:19:40,951.9,970.34,24
12:19:41,950.6,969.01,24
12:19:42,951.5,974.65,23.75
12:19:43,954.3,968.1,24.25
12:19:44,957.6,980.9,23.75
12:19:45,956.3,989.19,23.25
12:19:46,956.3,974.82,24
12:19:47,959,972.86,24.25
12:19:48,962.4,985.81,23.75
12:19:49,962.7,990.94,23.5
12:19:50,960.7,979.31,24
12:19:51,964.4,983.08,24
12:19:52,968.1,991.65,23.75
12:19:53,968.9,987.67,24
12:19:54,965.8,994.13,23.5
12:19:55,967.7,991.24,23.75
12:19:56,972.2,981.52,24.5
12:19:56,973.7,997.39,23.75
12:19:57,971.1,994.72,23.75
12:19:58,973.1,1006.57,23.25
12:19:59,978.4,1002.2,23.75
12:20:00,977.1,991.22,24.25
12:20:01,978.2,987.58,24.5
12:20:02,977.8,1006.48,23.5
12:20:03,981.9,1015.67,23.25
12:20:04,982.8,997.01,24.25
12:20:05,982.4,991.82,24.5
12:20:06,983.3,1007.22,23.75
12:20:07,986.7,1020.64,23.25
12:20:08,988.4,1012.45,23.75
12:20:09,986.9,1001.17,24.25
12:20:10,987.7,1001.98,24.25
12:20:11,991.3,1020.38,23.5
12:20:12,994.4,1018.59,23.75
12:20:13,991.7,1001.21,24.5
12:20:14,993,1012.23,24
12:20:15,996.1,1015.39,24
12:20:16,997.9,1022.18,23.75
12:20:17,997,1016.31,24
12:20:18,997.6,1012.02,24.25
12:20:19,1001,1015.47,24.25
12:20:20,1001,1020.39,24
12:20:21,1002,1036.46,23.25
12:20:22,1000,1009.59,24.5
12:20:23,1005,1019.53,24.25
12:20:24,1007,1026.5,24
12:20:25,1008,1037.57,23.5
12:20:26,1006,1025.48,24
12:20:27,1010,1019.69,24.5
12:20:28,1013,1022.72,24.5
12:20:29,1013,1032.62,24
12:20:30,1011,1025.61,24.25
12:20:31,1016,1035.68,24
12:20:32,1019,1023.86,24.75
12:20:33,1017,1031.7,24.25
12:20:34,1017,1036.7,24
12:20:35,1020,1044.81,23.75
12:20:36,1022,1036.77,24.25
12:20:37,1022,1031.8,24.5
12:20:38,1022,1041.79,24
12:20:38,1024,1043.83,24
12:20:39,1029,1054.03,23.75
12:20:40,1028,1042.86,24.25
12:20:41,1025,1034.83,24.5
12:20:42,1029,1038.87,24.5
12:20:43,1033,1053.01,24
12:20:44,1033,1053.01,24
12:20:45,1030,1049.95,24
12:20:46,1033,1053.01,24
12:20:47,1038,1047.96,24.5
12:20:48,1038,1058.1,24
12:20:49,1035,1055.05,24
12:20:50,1037,1062.23,23.75
12:20:51,1043,1058.08,24.25
12:20:52,1043,1047.98,24.75
12:20:53,1042,1057.06,24.25
12:20:54,1042,1072.57,23.5
12:20:55,1047,1062.14,24.25
12:20:56,1048,1058.05,24.5
12:20:57,1047,1052,24.75
12:20:58,1046,1066.26,24
12:20:59,1051,1071.36,24
12:21:00,1053,1073.39,24
12:21:01,1050,1060.07,24.5
12:21:02,1051,1051,25
12:21:03,1055,1070.25,24.25
12:21:04,1057,1072.28,24.25
12:21:05,1055,1091.29,23.25
12:21:06,1056,1071.27,24.25
12:21:07,1059,1074.31,24.25
12:21:08,1061,1071.18,24.5
12:21:09,1059,1079.51,24
12:21:10,1060,1091.1,23.5
12:21:11,1064,1074.2,24.5
12:21:12,1064,1084.61,24
12:21:13,1064,1074.2,24.5
12:21:14,1062,1082.57,24
12:21:15,1067,1092.96,23.75
12:21:16,1069,1089.7,24
12:21:17,1068,1078.24,24.5
12:21:18,1067,1072.09,24.75
12:21:19,1070,1070,25
12:21:19,1072,1087.5,24.25
12:21:20,1073,1093.78,24
12:21:21,1071,1086.48,24.25
12:21:22,1074,1074,25
12:21:23,1077,1087.33,24.5
12:21:24,1076,1091.55,24.25
12:21:25,1075,1095.82,24
12:21:26,1078,1093.58,24.25
12:21:27,1081,1091.37,24.5
12:21:28,1079,1089.35,24.5
12:21:29,1079,1099.9,24
12:21:30,1081,1101.94,24
12:21:31,1085,1090.18,24.75
12:21:32,1083,1098.66,24.25
12:21:33,1081,1101.94,24
12:21:34,1084,1115.8,23.5
12:21:35,1088,1103.73,24.25
12:21:36,1088,1103.73,24.25
12:21:37,1084,1089.17,24.75
12:21:38,1087,1108.05,24
12:21:39,1091,1106.77,24.25
12:21:40,1092,1107.79,24.25
12:21:41,1088,1109.07,24
12:21:42,1090,1090,25
12:21:43,1095,1110.83,24.25
12:21:44,1095,1116.21,24
12:21:45,1092,1107.79,24.25
12:21:46,1093,1098.22,24.75
12:21:47,1099,1104.25,24.75
12:21:48,1099,1109.54,24.5
12:21:49,1097,1112.86,24.25
12:21:50,1095,1110.83,24.25
12:21:51,1102,1107.26,24.75
12:21:52,1102,1123.34,24
12:21:53,1100,1115.9,24.25
12:21:54,1099,1114.89,24.25
12:21:55,1105,1105,25
12:21:56,1107,1112.28,24.75
12:21:57,1103,1113.58,24.5
12:21:58,1104,1119.96,24.25
12:21:59,1108,1124.02,24.25
12:22:00,1111,1132.52,24
12:22:01,1106,1121.99,24.25
12:22:01,1107,1117.62,24.5
12:22:02,1112,1128.08,24.25
12:22:03,1113,1134.56,24
12:22:04,1110,1126.05,24.25
12:22:05,1110,1115.3,24.75
12:22:06,1115,1125.69,24.5
12:22:07,1116,1132.13,24.25
12:22:08,1115,1131.12,24.25
12:22:09,1113,1118.31,24.75
12:22:10,1117,1122.33,24.75
12:22:11,1119,1129.73,24.5
12:22:12,1119,1135.18,24.25
12:22:13,1117,1133.15,24.25
12:22:14,1120,1125.35,24.75
12:22:15,1123,1133.77,24.5
12:22:16,1122,1127.35,24.75
12:22:17,1121,1137.21,24.25
12:22:18,1122,1143.73,24
12:22:19,1127,1132.38,24.75
12:22:20,1124,1129.36,24.75
12:22:21,1125,1141.26,24.25
12:22:22,1127,1143.29,24.25
12:22:23,1129,1150.87,24
12:22:24,1128,1149.85,24
12:22:25,1127,1132.38,24.75
12:22:26,1130,1135.39,24.75
12:22:27,1133,1143.87,24.5
12:22:28,1133,1149.38,24.25
12:22:29,1129,1150.87,24
12:22:30,1133,1143.87,24.5
12:22:31,1137,1142.43,24.75
12:22:32,1137,1147.91,24.5
12:22:33,1132,1148.36,24.25
12:22:34,1134,1144.88,24.5
12:22:35,1140,1140,25
12:22:36,1140,1140,25
12:22:37,1127,1132.38,24.75
12:22:38,1127,1154.42,23.75
12:22:39,1133,1149.38,24.25
12:22:40,1134,1139.41,24.75
12:22:41,1131,1131,25
12:22:42,1130,1135.39,24.75
12:22:43,1135,1140.42,24.75
12:22:43,1136,1146.9,24.5
12:22:44,1134,1150.39,24.25
12:22:45,1133,1127.64,25.25
12:22:46,1138,1132.62,25.25
12:22:47,1141,1151.94,24.5
12:22:48,1139,1155.47,24.25
12:22:49,1138,1148.91,24.5
12:22:50,1145,1155.98,24.5
12:22:51,1149,1165.61,24.25
12:22:52,1146,1162.57,24.25
12:22:53,1147,1163.58,24.25
12:22:54,1150,1166.62,24.25
12:22:55,1153,1153,25
12:22:56,1149,1160.02,24.5
12:22:57,1150,1155.49,24.75
12:22:58,1154,1170.68,24.25
12:22:59,1157,1168.1,24.5
12:23:00,1154,1165.07,24.5
12:23:01,1151,1156.49,24.75
12:23:02,1156,1150.53,25.25
12:23:03,1158,1163.53,24.75
12:23:04,1157,1173.73,24.25
12:23:05,1154,1170.68,24.25
12:23:06,1158,1163.53,24.75
12:23:07,1162,1162,25
12:23:08,1161,1166.54,24.75
12:23:09,1157,1168.1,24.5
12:23:10,1160,1171.13,24.5
12:23:11,1165,1165,25
12:23:12,1161,1155.51,25.25
12:23:13,1161,1166.54,24.75
12:23:14,1163,1168.55,24.75
12:23:15,1168,1179.2,24.5
12:23:16,1165,1170.56,24.75
12:23:17,1162,1162,25
12:23:18,1165,1181.84,24.25
12:23:19,1171,1193.68,24
12:23:20,1169,1180.21,24.5
12:23:21,1165,1176.17,24.5
12:23:22,1167,1178.19,24.5
12:23:23,1172,1183.24,24.5
12:23:24,1173,1184.25,24.5
12:23:25,1168,1179.2,24.5
12:23:25,1169,1180.21,24.5
12:23:26,1175,1175,25
12:23:27,1175,1175,25
12:23:28,1171,1176.59,24.75
12:23:29,1170,1181.22,24.5
12:23:30,1177,1188.29,24.5
12:23:31,1177,1177,25
12:23:32,1173,1173,25
12:23:33,1173,1173,25
12:23:34,1179,1184.63,24.75
12:23:35,1180,1197.06,24.25
12:23:36,1177,1188.29,24.5
12:23:37,1176,1181.61,24.75
12:23:38,1181,1175.42,25.25
12:23:39,1183,1200.1,24.25
12:23:40,1179,1184.63,24.75
12:23:41,1179,1179,25
12:23:42,1183,1183,25
12:23:43,1186,1191.66,24.75
12:23:44,1181,1181,25
12:23:45,1181,1192.33,24.5
12:23:46,1186,1191.66,24.75
12:23:48,1187,1181.39,25.25
12:23:48,1184,1172.86,25.5
12:23:49,1182,1182,25
12:23:50,1188,1199.39,24.5
12:23:51,1190,1207.2,24.25
12:23:52,1189,1206.19,24.25
12:23:53,1185,1196.37,24.5
12:23:54,1189,1189,25
12:23:55,1192,1203.43,24.5
12:23:56,1191,1214.07,24
12:23:57,1188,1199.39,24.5
12:23:58,1191,1191,25
12:23:59,1197,1191.34,25.25
12:24:00,1193,1193,25
12:24:01,1190,1201.41,24.5
12:24:02,1193,1198.69,24.75
12:24:03,1199,1216.33,24.25
12:24:04,1195,1195,25
12:24:05,1193,1187.36,25.25
12:24:06,1197,1191.34,25.25
12:24:06,1201,1206.73,24.75
12:24:07,1200,1205.73,24.75
12:24:08,1195,1218.14,24
12:24:09,1198,1203.72,24.75
12:24:11,1204,1204,25
12:24:11,1202,1196.32,25.25
12:24:12,1196,1190.35,25.25
12:24:13,1199,1204.72,24.75
12:24:14,1206,1217.57,24.5
12:24:15,1205,1210.75,24.75
12:24:16,1199,1199,25
12:24:17,1201,1195.32,25.25
12:24:18,1208,1219.59,24.5
12:24:19,1207,1207,25
12:24:20,1203,1220.39,24.25
12:24:21,1202,1207.74,24.75
12:24:22,1209,1209,25
12:24:23,1209,1203.28,25.25
12:24:24,1206,1194.65,25.5
12:24:25,1204,1215.55,24.5
12:24:26,1211,1228.51,24.25
12:24:27,1213,1230.54,24.25
12:24:28,1209,1220.6,24.5
12:24:29,1206,1211.76,24.75
12:24:30,1212,1212,25
12:24:31,1215,1220.8,24.75
12:24:32,1209,1203.28,25.25
12:24:33,1209,1220.6,24.5
12:24:34,1215,1226.65,24.5
12:24:35,1218,1229.68,24.5
12:24:36,1211,1211,25
12:24:37,1211,1211,25
12:24:38,1217,1211.25,25.25
12:24:39,1216,1233.58,24.25
12:24:40,1214,1225.64,24.5
12:24:41,1211,1228.51,24.25
12:24:42,1219,1224.82,24.75
12:24:43,1218,1212.24,25.25
12:24:44,1217,1205.55,25.5
12:24:45,1213,1207.27,25.25
12:24:46,1221,1221,25
12:24:47,1221,1232.71,24.5
12:24:48,1218,1223.81,24.75
12:24:49,1216,1216,25
12:24:49,1222,1222,25
12:24:51,1225,1230.85,24.75
12:24:51,1220,1220,25
12:24:52,1220,1225.82,24.75
12:24:53,1222,1227.83,24.75
12:24:54,1225,1230.85,24.75
12:24:55,1223,1228.84,24.75
12:24:56,1220,1220,25
12:24:57,1224,1218.21,25.25
12:24:58,1227,1232.86,24.75
12:24:59,1226,1237.76,24.5
12:25:00,1221,1232.71,24.5
12:25:01,1227,1227,25
12:25:02,1227,1221.2,25.25
12:25:03,1229,1229,25
12:25:04,1223,1228.84,24.75
12:25:05,1228,1233.86,24.75
12:25:06,1231,1236.88,24.75
12:25:07,1231,1225.18,25.25
12:25:08,1225,1219.21,25.25
12:25:09,1230,1241.8,24.5
12:25:10,1235,1240.89,24.75
12:25:11,1232,1243.82,24.5
12:25:12,1228,1233.86,24.75
12:25:13,1230,1224.19,25.25
12:25:14,1237,1231.15,25.25
12:25:15,1234,1234,25
12:25:16,1231,1231,25
12:25:17,1233,1238.88,24.75
12:25:18,1239,1239,25
12:25:19,1238,1226.35,25.5
12:25:20,1232,1226.18,25.25
12:25:21,1233,1238.88,24.75
12:25:22,1240,1245.92,24.75
12:25:23,1242,1266.06,24
12:25:24,1233,1221.4,25.5
12:25:25,1235,1229.16,25.25
12:25:26,1240,1240,25
12:25:27,1243,1254.92,24.5
12:25:28,1237,1248.86,24.5
12:25:29,1236,1236,25
12:25:30,1242,1242,25
12:25:31,1244,1249.94,24.75
12:25:31,1241,1246.92,24.75
12:25:32,1236,1236,25
12:25:33,1245,1233.28,25.5
12:25:34,1246,1234.27,25.5
12:25:35,1242,1242,25
12:25:36,1239,1239,25
12:25:37,1246,1251.95,24.75
12:25:38,1250,1250,25
12:25:39,1243,1231.3,25.5
12:25:40,1241,1229.32,25.5
12:25:41,1249,1254.96,24.75
12:25:42,1251,1256.97,24.75
12:25:43,1245,1256.94,24.5
12:25:44,1244,1255.93,24.5
12:25:45,1248,1248,25
12:25:46,1252,1240.22,25.5
12:25:47,1247,1252.95,24.75
12:25:48,1247,1258.96,24.5
12:25:49,1250,1261.99,24.5
12:25:50,1253,1253,25
12:25:51,1251,1239.23,25.5
12:25:52,1245,1239.11,25.25
12:25:53,1250,1238.24,25.5
12:25:54,1254,1266.03,24.5
12:25:55,1254,1266.03,24.5
12:25:56,1246,1251.95,24.75
12:25:57,1252,1257.98,24.75
12:25:58,1257,1251.06,25.25
12:25:59,1253,1247.08,25.25
12:26:00,1248,1248,25
12:26:01,1252,1257.98,24.75
12:26:02,1259,1265.01,24.75
12:26:03,1254,1248.07,25.25
12:26:04,1250,1244.09,25.25
12:26:05,1255,1249.07,25.25
12:26:06,1263,1269.03,24.75
12:26:07,1258,1264,24.75
12:26:08,1252,1282.46,23.75
12:26:09,1254,1248.07,25.25
12:26:10,1263,1257.03,25.25
12:26:11,1261,1261,25
12:26:12,1253,1265.02,24.5
12:26:13,1256,1268.05,24.5
12:26:13,1266,1272.04,24.75
12:26:14,1267,1261.01,25.25
