Time,Conductivity (mS),Conductivity @25*C (mS),Temperature_1
16:38:53,504.80,540.76,21.50
16:38:54,504.40,545.89,21.00
16:38:55,504.10,542.77,21.25
16:38:56,504.80,543.53,21.25
16:38:57,505.00,546.54,21.00
16:38:58,504.80,549.14,20.75
16:38:59,504.50,540.44,21.50
16:39:00,505.30,544.06,21.25
16:39:01,505.10,543.85,21.25
16:39:02,504.20,540.12,21.50
16:39:03,505.00,538.24,21.75
16:39:04,505.20,538.45,21.75
16:39:05,504.50,534.99,22.00
16:39:06,505.10,538.34,21.75
16:39:07,504.20,537.38,21.75
16:39:08,504.50,540.44,21.50
16:39:09,504.10,545.56,21.00
16:39:10,505.40,535.95,22.00
16:39:11,504.20,540.12,21.50
16:39:12,504.50,540.44,21.50
16:39:13,505.10,543.85,21.25
16:39:14,504.50,540.44,21.50
16:39:15,504.10,537.28,21.75
16:39:16,505.10,535.63,22.00
16:39:17,504.60,540.55,21.50
16:39:18,504.50,537.70,21.75
16:39:19,504.60,537.81,21.75
16:39:20,505.00,543.74,21.25
16:39:21,504.40,543.10,21.25
16:39:22,504.20,537.38,21.75
16:39:23,504.40,540.33,21.50
16:39:24,503.90,542.56,21.25
16:39:25,504.20,545.67,21.00
16:39:26,505.20,543.96,21.25
16:39:27,504.50,546.00,21.00
16:39:28,504.50,540.44,21.50
16:39:29,504.60,540.55,21.50
16:39:30,505.20,541.19,21.50
16:39:31,504.20,537.38,21.75
16:39:32,504.50,537.70,21.75
16:39:33,504.50,537.70,21.75
16:39:34,505.20,546.75,21.00
16:39:35,504.10,540.01,21.50
16:39:35,504.40,548.71,20.75
16:39:36,504.50,548.82,20.75
16:39:37,504.40,537.60,21.75
16:39:38,504.60,540.55,21.50
16:39:39,504.60,540.55,21.50
16:39:40,504.50,537.70,21.75
16:39:41,505.10,535.63,22.00
16:39:42,504.10,542.77,21.25
16:39:43,503.80,539.69,21.50
16:39:44,504.50,543.20,21.25
16:39:46,504.50,534.99,22.00
16:39:46,504.50,537.70,21.75
16:39:47,504.50,532.31,22.25
16:39:48,505.10,543.85,21.25
16:39:49,504.50,543.20,21.25
16:39:50,504.40,537.60,21.75
16:39:51,503.80,539.69,21.50
16:39:52,505.10,538.34,21.75
16:39:53,505.10,541.08,21.50
16:39:54,504.40,545.89,21.00
16:39:55,505.00,540.97,21.50
16:39:56,505.00,543.74,21.25
16:39:57,505.10,538.34,21.75
16:39:58,504.80,543.53,21.25
16:39:59,504.60,540.55,21.50
16:40:00,504.40,543.10,21.25
16:40:01,505.10,546.65,21.00
16:40:02,504.40,543.10,21.25
16:40:03,504.20,542.88,21.25
16:40:04,505.00,538.24,21.75
16:40:05,504.50,540.44,21.50
16:40:06,505.50,547.08,21.00
16:40:07,504.10,537.28,21.75
16:40:08,504.10,534.57,22.00
16:40:09,504.60,537.81,21.75
16:40:10,505.40,544.17,21.25
16:40:11,504.10,540.01,21.50
16:40:12,504.10,540.01,21.50
16:40:13,505.00,540.97,21.50
16:40:14,504.40,540.33,21.50
16:40:15,504.40,537.60,21.75
16:40:16,505.20,541.19,21.50
16:40:17,504.60,540.55,21.50
16:40:18,504.60,543.31,21.25
16:40:19,505.10,538.34,21.75
16:40:20,504.40,543.10,21.25
16:40:20,505.00,543.74,21.25
16:40:21,504.40,540.33,21.50
16:40:22,504.70,540.65,21.50
16:40:23,504.80,540.76,21.50
16:40:24,504.70,540.65,21.50
16:40:25,505.00,538.24,21.75
16:40:26,504.20,540.12,21.50
16:40:27,503.80,542.45,21.25
16:40:28,504.50,540.44,21.50
16:40:29,504.50,537.70,21.75
16:40:30,504.20,542.88,21.25
16:40:31,504.40,540.33,21.50
16:40:32,504.70,543.42,21.25
16:40:33,504.60,546.10,21.00
16:40:34,505.00,538.24,21.75
16:40:35,504.50,546.00,21.00
16:40:36,505.10,546.65,21.00
16:40:37,503.90,539.80,21.50
16:40:38,504.80,540.76,21.50
16:40:39,505.00,540.97,21.50
16:40:40,504.50,546.00,21.00
16:40:41,505.00,540.97,21.50
16:40:42,504.50,540.44,21.50
16:40:44,504.60,540.55,21.50
16:40:44,505.00,540.97,21.50
16:40:45,504.60,537.81,21.75
16:40:46,504.10,537.28,21.75
16:40:47,503.80,536.96,21.75
16:40:48,504.40,545.89,21.00
16:40:49,504.60,540.55,21.50
16:40:50,504.60,543.31,21.25
16:40:51,505.20,543.96,21.25
16:40:52,504.40,534.89,22.00
16:40:53,503.90,537.06,21.75
16:40:54,504.40,545.89,21.00
16:40:55,504.40,537.60,21.75
16:40:56,504.20,540.12,21.50
16:40:57,504.60,537.81,21.75
16:40:58,504.40,540.33,21.50
16:40:59,503.80,542.45,21.25
16:41:00,505.00,546.54,21.00
16:41:01,504.50,540.44,21.50
16:41:02,505.00,543.74,21.25
16:41:03,504.40,543.10,21.25
16:41:03,505.00,540.97,21.50
16:41:04,503.80,536.96,21.75
16:41:05,504.40,540.33,21.50
16:41:06,503.80,539.69,21.50
16:41:07,504.40,540.33,21.50
16:41:08,504.40,537.60,21.75
16:41:09,503.90,537.06,21.75
16:41:10,503.80,548.06,20.75
16:41:11,503.90,542.56,21.25
16:41:12,504.40,537.60,21.75
16:41:13,504.40,540.33,21.50
16:41:14,503.80,542.45,21.25
16:41:15,503.90,542.56,21.25
16:41:16,504.40,540.33,21.50
16:41:17,504.40,540.33,21.50
16:41:18,504.50,546.00,21.00
16:41:19,504.40,543.10,21.25
16:41:20,504.40,537.60,21.75
16:41:21,505.00,538.24,21.75
16:41:22,504.80,538.02,21.75
16:41:23,504.70,537.92,21.75
16:41:24,504.20,540.12,21.50
16:41:25,504.70,537.92,21.75
16:41:26,504.70,537.92,21.75
16:41:27,504.20,537.38,21.75
16:41:28,505.00,540.97,21.50
16:41:29,504.20,542.88,21.25
16:41:30,504.00,539.90,21.50
16:41:31,504.50,540.44,21.50
16:41:32,504.20,542.88,21.25
16:41:33,504.20,540.12,21.50
16:41:34,504.40,540.33,21.50
16:41:35,504.20,534.68,22.00
16:41:36,505.10,538.34,21.75
16:41:37,503.50,539.37,21.50
16:41:38,504.40,537.60,21.75
16:41:39,503.80,542.45,21.25
16:41:40,504.40,545.89,21.00
16:41:41,504.70,543.42,21.25
16:41:42,504.50,546.00,21.00
16:41:43,504.50,543.20,21.25
16:41:44,504.50,540.44,21.50
16:41:45,504.80,540.76,21.50
16:41:46,504.10,542.77,21.25
16:41:46,504.10,540.01,21.50
16:41:47,504.80,540.76,21.50
16:41:48,505.40,541.40,21.50
16:41:49,504.70,537.92,21.75
16:41:50,504.20,537.38,21.75
16:41:51,503.90,542.56,21.25
16:41:52,504.40,540.33,21.50
16:41:53,503.30,536.42,21.75
16:41:54,504.10,537.28,21.75
16:41:55,504.80,546.32,21.00
16:41:56,504.60,540.55,21.50
16:41:57,504.40,543.10,21.25
16:41:58,503.50,542.13,21.25
16:41:59,504.90,540.87,21.50
16:42:00,504.20,537.38,21.75
16:42:01,504.40,540.33,21.50
16:42:02,504.60,540.55,21.50
16:42:03,504.60,537.81,21.75
16:42:04,504.50,540.44,21.50
16:42:05,503.80,536.96,21.75
16:42:06,504.10,537.28,21.75
16:42:07,505.20,538.45,21.75
16:42:08,503.90,539.80,21.50
16:42:09,504.40,537.60,21.75
16:42:10,505.10,541.08,21.50
16:42:11,504.50,546.00,21.00
16:42:12,504.10,540.01,21.50
16:42:13,504.40,537.60,21.75
16:42:14,504.80,540.76,21.50
16:42:15,503.90,537.06,21.75
16:42:16,505.10,546.65,21.00
16:42:17,503.80,542.45,21.25
16:42:18,504.40,537.60,21.75
16:42:19,504.60,537.81,21.75
16:42:20,504.50,540.44,21.50
16:42:21,504.40,532.21,22.25
16:42:22,504.60,543.31,21.25
16:42:23,504.20,540.12,21.50
16:42:24,504.50,543.20,21.25
16:42:25,503.90,537.06,21.75
16:42:26,503.90,539.80,21.50
16:42:27,504.10,540.01,21.50
16:42:28,504.10,542.77,21.25
16:42:29,504.40,540.33,21.50
16:42:30,504.40,543.10,21.25
16:42:30,504.60,540.55,21.50
16:42:31,504.20,537.38,21.75
16:42:32,503.50,542.13,21.25
16:42:33,503.30,544.70,21.00
16:42:34,504.10,542.77,21.25
16:42:35,504.10,540.01,21.50
16:42:36,504.20,540.12,21.50
16:42:37,504.80,540.76,21.50
16:42:38,504.60,537.81,21.75
16:42:39,504.50,537.70,21.75
16:42:40,503.90,542.56,21.25
16:42:41,504.50,540.44,21.50
16:42:42,505.00,538.24,21.75
16:42:43,504.50,540.44,21.50
16:42:44,503.80,536.96,21.75
16:42:45,504.50,543.20,21.25
16:42:46,504.50,540.44,21.50
16:42:47,504.40,534.89,22.00
16:42:48,504.20,537.38,21.75
16:42:49,503.90,542.56,21.25
16:42:50,504.50,540.44,21.50
16:42:51,504.50,543.20,21.25
16:42:52,504.20,542.88,21.25
16:42:53,504.20,540.12,21.50
16:42:54,505.10,541.08,21.50
16:42:55,504.40,540.33,21.50
16:42:56,504.20,542.88,21.25
16:42:57,504.20,540.12,21.50
16:42:58,504.40,540.33,21.50
16:42:59,503.60,545.02,21.00
16:43:00,504.40,537.60,21.75
16:43:01,504.50,543.20,21.25
16:43:02,505.10,543.85,21.25
16:43:03,504.80,540.76,21.50
16:43:04,503.20,539.05,21.50
16:43:05,504.10,540.01,21.50
16:43:06,503.90,545.35,21.00
16:43:07,504.80,538.02,21.75
16:43:08,503.90,539.80,21.50
16:43:09,504.60,540.55,21.50
16:43:10,504.60,540.55,21.50
16:43:11,504.50,540.44,21.50
16:43:12,504.10,537.28,21.75
16:43:13,504.40,537.60,21.75
16:43:13,504.50,540.44,21.50
16:43:14,504.20,537.38,21.75
16:43:15,504.60,537.81,21.75
16:43:16,504.50,540.44,21.50
16:43:17,505.00,538.24,21.75
16:43:18,505.00,538.24,21.75
16:43:19,504.40,537.60,21.75
16:43:20,504.10,537.28,21.75
16:43:21,504.60,537.81,21.75
16:43:22,504.10,537.28,21.75
16:43:23,504.40,540.33,21.50
16:43:24,504.40,540.33,21.50
16:43:25,503.90,534.36,22.00
16:43:26,504.60,535.10,22.00
16:43:27,504.20,537.38,21.75
16:43:28,503.90,537.06,21.75
16:43:29,504.10,542.77,21.25
16:43:31,504.60,543.31,21.25
16:43:31,504.60,543.31,21.25
16:43:32,504.40,543.10,21.25
16:43:33,504.60,537.81,21.75
16:43:34,504.50,540.44,21.50
16:43:35,504.10,537.28,21.75
16:43:36,503.60,542.23,21.25
16:43:37,504.60,543.31,21.25
16:43:38,504.10,545.56,21.00
16:43:39,504.10,542.77,21.25
16:43:40,504.10,537.28,21.75
16:43:41,504.10,537.28,21.75
16:43:42,503.90,537.06,21.75
16:43:43,503.90,539.80,21.50
16:43:44,504.10,534.57,22.00
16:43:45,504.50,540.44,21.50
16:43:46,504.60,543.31,21.25
16:43:47,504.50,537.70,21.75
16:43:48,503.60,536.74,21.75
16:43:49,504.10,537.28,21.75
16:43:50,504.20,540.12,21.50
16:43:51,503.90,537.06,21.75
16:43:52,504.20,537.38,21.75
16:43:53,504.20,540.12,21.50
16:43:54,504.50,540.44,21.50
16:43:55,504.80,540.76,21.50
16:43:56,504.40,543.10,21.25
16:43:56,504.50,537.70,21.75
