Time,"Conductivity, mS","Temperature, C"
0,0,0
16:36:37,0.846,24.6
0,0,0
0,0,0
16:36:39,0.846,24.6
0,0,0
0,0,0
16:36:41,0.846,24.6
0,0,0
0,0,0
16:36:43,0.846,24.6
0,0,0
0,0,0
16:36:45,0.846,24.6
0,0,0
0,0,0
16:36:47,0.846,24.6
0,0,0
0,0,0
16:36:49,0.846,24.6
0,0,0
0,0,0
16:36:51,0.846,24.6
0,0,0
0,0,0
16:36:53,0.847,24.6
0,0,0
0,0,0
16:36:55,0.847,24.6
0,0,0
0,0,0
16:36:57,0.847,24.6
0,0,0
0,0,0
16:36:59,0.847,24.6
0,0,0
0,0,0
16:37:01,0.846,24.6
0,0,0
0,0,0
16:37:03,0.847,24.6
0,0,0
0,0,0
16:37:05,0.847,24.6
0,0,0
0,0,0
16:37:07,0.847,24.6
0,0,0
0,0,0
16:37:09,0.847,24.6
0,0,0
0,0,0
16:37:11,0.848,24.6
0,0,0
0,0,0
16:37:13,0.848,24.6
0,0,0
0,0,0
16:37:15,0.848,24.6
0,0,0
0,0,0
16:37:17,0.848,24.6
0,0,0
0,0,0
16:37:19,0.847,24.6
0,0,0
0,0,0
16:37:21,0.847,24.6
0,0,0
0,0,0
16:37:23,0.847,24.6
0,0,0
0,0,0
16:37:25,0.847,24.6
0,0,0
0,0,0
16:37:27,0.847,24.6
0,0,0
0,0,0
16:37:29,0.847,24.6
0,0,0
0,0,0
16:37:31,0.847,24.6
0,0,0
0,0,0
16:37:33,0.847,24.6
0,0,0
0,0,0
16:37:35,0.847,24.6
0,0,0
0,0,0
16:37:37,0.848,24.6
0,0,0
0,0,0
16:37:39,0.848,24.6
0,0,0
0,0,0
16:37:41,0.848,24.6
0,0,0
0,0,0
16:37:43,0.848,24.6
0,0,0
0,0,0
16:37:45,0.848,24.6
0,0,0
0,0,0
16:37:47,0.848,24.6
0,0,0
0,0,0
16:37:49,0.848,24.6
0,0,0
0,0,0
16:37:51,0.848,24.6
0,0,0
0,0,0
16:37:53,0.848,24.6
0,0,0
0,0,0
16:37:55,0.848,24.6
0,0,0
0,0,0
16:37:57,0.848,24.6
0,0,0
0,0,0
16:37:59,0.848,24.6
0,0,0
0,0,0
16:38:01,0.849,24.6
0,0,0
0,0,0
16:38:03,0.849,24.6
0,0,0
0,0,0
