Time,"Conductivity, mS","Temperature, C"
13:56:19,0.48,21.7
0,0,0
0,0,0
13:56:21,0.482,21.7
0,0,0
0,0,0
13:56:23,0.485,21.7
0,0,0
0,0,0
13:56:25,0.487,21.8
0,0,0
0,0,0
13:56:27,0.489,21.8
0,0,0
0,0,0
13:56:29,0.491,21.8
0,0,0
0,0,0
13:56:31,0.491,21.8
0,0,0
0,0,0
13:56:33,0.493,21.8
0,0,0
0,0,0
13:56:35,0.495,21.8
0,0,0
0,0,0
13:56:37,0.498,21.9
0,0,0
0,0,0
13:56:39,0.5,21.9
0,0,0
0,0,0
13:56:41,0.502,21.9
0,0,0
0,0,0
13:56:43,0.504,21.9
0,0,0
0,0,0
13:56:45,0.506,21.9
0,0,0
0,0,0
13:56:47,0.508,21.9
0,0,0
0,0,0
13:56:49,0.508,22
0,0,0
0,0,0
13:56:51,0.51,22
0,0,0
0,0,0
13:56:53,0.512,22
0,0,0
0,0,0
13:56:55,0.514,22
0,0,0
0,0,0
13:56:57,0.516,22
0,0,0
0,0,0
13:56:59,0.519,22
0,0,0
0,0,0
13:57:01,0.521,22.1
0,0,0
0,0,0
13:57:03,0.522,22.1
0,0,0
0,0,0
13:57:05,0.524,22.1
0,0,0
0,0,0
13:57:07,0.524,22.1
0,0,0
0,0,0
13:57:09,0.526,22.1
0,0,0
0,0,0
13:57:11,0.528,22.1
0,0,0
0,0,0
13:57:13,0.53,22.2
0,0,0
0,0,0
13:57:15,0.532,22.2
0,0,0
0,0,0
13:57:17,0.534,22.2
0,0,0
0,0,0
13:57:19,0.536,22.2
0,0,0
0,0,0
13:57:21,0.537,22.2
0,0,0
0,0,0
13:57:23,0.539,22.2
0,0,0
0,0,0
13:57:25,0.541,22.2
0,0,0
0,0,0
13:57:27,0.543,22.3
0,0,0
0,0,0
13:57:29,0.543,22.3
0,0,0
0,0,0
13:57:31,0.544,22.3
0,0,0
0,0,0
13:57:33,0.546,22.3
0,0,0
0,0,0
13:57:35,0.548,22.3
0,0,0
0,0,0
13:57:37,0.55,22.3
0,0,0
0,0,0
13:57:39,0.551,22.4
0,0,0
0,0,0
13:57:41,0.553,22.4
0,0,0
0,0,0
13:57:43,0.554,22.4
0,0,0
0,0,0
13:57:45,0.556,22.4
0,0,0
0,0,0
13:57:47,0.556,22.4
0,0,0
0,0,0
13:57:49,0.558,22.4
0,0,0
0,0,0
13:57:51,0.56,22.5
0,0,0
0,0,0
13:57:53,0.561,22.5
0,0,0
0,0,0
13:57:55,0.563,22.5
0,0,0
0,0,0
13:57:57,0.564,22.5
0,0,0
0,0,0
13:57:59,0.566,22.5
0,0,0
0,0,0
13:58:01,0.567,22.5
0,0,0
0,0,0
13:58:03,0.569,22.5
0,0,0
0,0,0
13:58:05,0.569,22.5
0,0,0
0,0,0
13:58:07,0.57,22.6
0,0,0
0,0,0
13:58:09,0.572,22.6
0,0,0
0,0,0
13:58:11,0.573,22.6
0,0,0
0,0,0
13:58:13,0.575,22.6
0,0,0
0,0,0
13:58:15,0.576,22.6
0,0,0
0,0,0
13:58:17,0.578,22.6
0,0,0
0,0,0
13:58:19,0.579,22.7
0,0,0
0,0,0
13:58:21,0.58,22.7
0,0,0
0,0,0
13:58:23,0.581,22.7
0,0,0
0,0,0
13:58:25,0.583,22.7
0,0,0
0,0,0
13:58:27,0.583,22.7
0,0,0
0,0,0
13:58:29,0.584,22.7
0,0,0
0,0,0
13:58:31,0.586,22.7
0,0,0
0,0,0
13:58:33,0.588,22.7
0,0,0
0,0,0
13:58:35,0.589,22.7
0,0,0
0,0,0
13:58:37,0.591,22.8
0,0,0
0,0,0
13:58:39,0.592,22.8
0,0,0
0,0,0
13:58:41,0.594,22.8
0,0,0
0,0,0
13:58:43,0.595,22.8
0,0,0
0,0,0
13:58:45,0.595,22.8
0,0,0
0,0,0
13:58:47,0.596,22.8
0,0,0
0,0,0
13:58:49,0.597,22.8
0,0,0
0,0,0
13:58:51,0.599,22.8
0,0,0
0,0,0
13:58:53,0.601,22.9
0,0,0
0,0,0
13:58:55,0.602,22.9
0,0,0
0,0,0
13:58:57,0.603,22.9
0,0,0
0,0,0
13:58:59,0.605,22.9
0,0,0
0,0,0
13:59:01,0.606,22.9
0,0,0
0,0,0
13:59:03,0.606,22.9
0,0,0
0,0,0
13:59:05,0.608,22.9
0,0,0
0,0,0
13:59:07,0.61,22.9
0,0,0
0,0,0
13:59:09,0.611,23
0,0,0
0,0,0
13:59:11,0.612,23
0,0,0
0,0,0
13:59:13,0.613,23
0,0,0
0,0,0
13:59:15,0.614,23
0,0,0
0,0,0
13:59:17,0.615,23
0,0,0
0,0,0
13:59:19,0.616,23
0,0,0
0,0,0
13:59:21,0.618,23
0,0,0
0,0,0
13:59:23,0.62,23
0,0,0
0,0,0
13:59:25,0.621,23
0,0,0
0,0,0
13:59:27,0.621,23.1
0,0,0
0,0,0
13:59:29,0.623,23.1
0,0,0
0,0,0
13:59:31,0.624,23.1
0,0,0
0,0,0
13:59:33,0.625,23.1
0,0,0
0,0,0
13:59:35,0.626,23.1
0,0,0
0,0,0
13:59:37,0.628,23.1
0,0,0
0,0,0
13:59:39,0.629,23.1
0,0,0
0,0,0
13:59:41,0.631,23.1
0,0,0
0,0,0
13:59:43,0.631,23.1
0,0,0
0,0,0
13:59:45,0.632,23.2
0,0,0
0,0,0
13:59:47,0.633,23.2
0,0,0
0,0,0
13:59:49,0.634,23.2
0,0,0
0,0,0
13:59:51,0.635,23.2
0,0,0
0,0,0
13:59:53,0.636,23.2
0,0,0
0,0,0
13:59:55,0.638,23.2
0,0,0
0,0,0
13:59:57,0.639,23.2
0,0,0
0,0,0
13:59:59,0.64,23.2
0,0,0
0,0,0
14:00:01,0.64,23.2
0,0,0
0,0,0
14:00:03,0.641,23.2
0,0,0
0,0,0
14:00:05,0.642,23.3
0,0,0
0,0,0
14:00:07,0.643,23.3
0,0,0
0,0,0
14:00:09,0.644,23.3
0,0,0
0,0,0
14:00:11,0.645,23.3
0,0,0
0,0,0
14:00:13,0.646,23.3
0,0,0
0,0,0
14:00:15,0.647,23.3
0,0,0
0,0,0
14:00:17,0.648,23.3
0,0,0
0,0,0
14:00:19,0.65,23.3
0,0,0
0,0,0
14:00:21,0.651,23.3
0,0,0
0,0,0
14:00:23,0.652,23.3
0,0,0
0,0,0
14:00:25,0.652,23.3
0,0,0
0,0,0
14:00:27,0.653,23.4
0,0,0
0,0,0
14:00:29,0.653,23.4
0,0,0
0,0,0
14:00:31,0.654,23.4
0,0,0
0,0,0
14:00:33,0.654,23.4
0,0,0
0,0,0
14:00:35,0.655,23.4
0,0,0
0,0,0
14:00:37,0.657,23.4
0,0,0
0,0,0
14:00:39,0.658,23.4
0,0,0
0,0,0
14:00:41,0.66,23.4
0,0,0
0,0,0
14:00:43,0.661,23.4
0,0,0
0,0,0
14:00:45,0.662,23.4
0,0,0
0,0,0
14:00:47,0.662,23.4
0,0,0
0,0,0
14:00:49,0.663,23.5
0,0,0
0,0,0
14:00:51,0.664,23.5
0,0,0
0,0,0
14:00:53,0.664,23.5
0,0,0
0,0,0
14:00:55,0.665,23.5
0,0,0
0,0,0
14:00:57,0.666,23.5
0,0,0
0,0,0
14:00:59,0.667,23.5
0,0,0
0,0,0
14:01:01,0.668,23.5
0,0,0
0,0,0
14:01:03,0.669,23.5
0,0,0
0,0,0
14:01:05,0.669,23.5
0,0,0
0,0,0
14:01:07,0.67,23.5
0,0,0
0,0,0
14:01:09,0.671,23.5
0,0,0
0,0,0
14:01:11,0.672,23.5
0,0,0
0,0,0
14:01:13,0.673,23.6
0,0,0
0,0,0
14:01:15,0.673,23.6
0,0,0
0,0,0
14:01:17,0.674,23.6
0,0,0
0,0,0
14:01:19,0.675,23.6
0,0,0
0,0,0
14:01:21,0.675,23.6
0,0,0
0,0,0
14:01:23,0.675,23.6
0,0,0
0,0,0
14:01:25,0.676,23.6
0,0,0
0,0,0
14:01:27,0.678,23.6
0,0,0
0,0,0
14:01:29,0.68,23.6
0,0,0
0,0,0
14:01:31,0.682,23.6
0,0,0
0,0,0
14:01:33,0.685,23.6
0,0,0
0,0,0
14:01:35,0.686,23.6
0,0,0
0,0,0
14:01:37,0.687,23.6
0,0,0
0,0,0
14:01:39,0.688,23.7
0,0,0
0,0,0
14:01:41,0.689,23.7
0,0,0
0,0,0
14:01:43,0.69,23.7
0,0,0
0,0,0
14:01:45,0.69,23.7
0,0,0
0,0,0
14:01:47,0.69,23.7
0,0,0
0,0,0
14:01:49,0.691,23.7
0,0,0
0,0,0
14:01:51,0.692,23.7
0,0,0
0,0,0
14:01:53,0.693,23.7
0,0,0
0,0,0
14:01:55,0.693,23.7
0,0,0
0,0,0
14:01:57,0.694,23.7
0,0,0
0,0,0
14:01:59,0.695,23.7
0,0,0
0,0,0
14:02:01,0.696,23.7
0,0,0
0,0,0
14:02:03,0.696,23.7
0,0,0
0,0,0
14:02:05,0.697,23.7
0,0,0
0,0,0
14:02:07,0.697,23.8
0,0,0
0,0,0
14:02:09,0.698,23.8
0,0,0
0,0,0
14:02:11,0.698,23.8
0,0,0
0,0,0
14:02:13,0.699,23.8
0,0,0
0,0,0
14:02:15,0.699,23.8
0,0,0
0,0,0
14:02:17,0.7,23.8
0,0,0
0,0,0
14:02:19,0.701,23.8
0,0,0
0,0,0
14:02:21,0.701,23.8
0,0,0
0,0,0
14:02:23,0.701,23.8
0,0,0
0,0,0
14:02:25,0.702,23.8
0,0,0
0,0,0
14:02:27,0.703,23.8
0,0,0
0,0,0
14:02:29,0.704,23.8
0,0,0
0,0,0
14:02:31,0.705,23.8
0,0,0
0,0,0
14:02:33,0.706,23.8
0,0,0
0,0,0
14:02:35,0.706,23.9
0,0,0
0,0,0
14:02:37,0.707,23.9
0,0,0
0,0,0
14:02:39,0.707,23.9
0,0,0
0,0,0
14:02:41,0.708,23.9
0,0,0
0,0,0
14:02:43,0.708,23.9
0,0,0
0,0,0
14:02:45,0.708,23.9
0,0,0
0,0,0
14:02:47,0.709,23.9
0,0,0
0,0,0
14:02:49,0.71,23.9
0,0,0
0,0,0
14:02:51,0.71,23.9
0,0,0
0,0,0
14:02:53,0.711,23.9
0,0,0
0,0,0
14:02:55,0.712,23.9
0,0,0
0,0,0
14:02:57,0.713,23.9
0,0,0
0,0,0
14:02:59,0.714,23.9
0,0,0
0,0,0
14:03:01,0.714,23.9
0,0,0
0,0,0
14:03:03,0.715,23.9
0,0,0
0,0,0
14:03:05,0.716,23.9
0,0,0
0,0,0
14:03:07,0.717,23.9
0,0,0
0,0,0
14:03:09,0.719,24
0,0,0
0,0,0
14:03:11,0.72,24
0,0,0
0,0,0
14:03:13,0.721,24
0,0,0
0,0,0
14:03:15,0.722,24
0,0,0
0,0,0
14:03:17,0.722,24
0,0,0
0,0,0
14:03:19,0.722,24
0,0,0
0,0,0
14:03:21,0.723,24
0,0,0
0,0,0
14:03:23,0.724,24
0,0,0
0,0,0
14:03:25,0.726,24
0,0,0
0,0,0
14:03:27,0.727,24
0,0,0
0,0,0
14:03:29,0.728,24
0,0,0
0,0,0
14:03:31,0.729,24
0,0,0
0,0,0
14:03:33,0.729,24
0,0,0
0,0,0
14:03:35,0.73,24
0,0,0
0,0,0
14:03:37,0.731,24
0,0,0
0,0,0
14:03:39,0.732,24
0,0,0
0,0,0
14:03:41,0.732,24
0,0,0
0,0,0
14:03:43,0.732,24
0,0,0
0,0,0
14:03:45,0.733,24
0,0,0
0,0,0
14:03:47,0.734,24
0,0,0
0,0,0
14:03:49,0.735,24.1
0,0,0
0,0,0
14:03:51,0.736,24.1
0,0,0
0,0,0
14:03:53,0.736,24.1
0,0,0
0,0,0
14:03:55,0.737,24.1
0,0,0
0,0,0
14:03:57,0.737,24.1
0,0,0
0,0,0
14:03:59,0.737,24.1
0,0,0
0,0,0
14:04:01,0.738,24.1
0,0,0
0,0,0
14:04:03,0.739,24.1
0,0,0
0,0,0
14:04:05,0.74,24.1
0,0,0
0,0,0
14:04:07,0.741,24.1
0,0,0
0,0,0
14:04:09,0.742,24.1
0,0,0
0,0,0
14:04:11,0.742,24.1
0,0,0
0,0,0
14:04:13,0.743,24.1
0,0,0
0,0,0
14:04:15,0.744,24.1
0,0,0
0,0,0
14:04:17,0.744,24.1
0,0,0
0,0,0
14:04:19,0.745,24.1
0,0,0
0,0,0
14:04:21,0.745,24.1
0,0,0
0,0,0
14:04:23,0.746,24.1
0,0,0
0,0,0
14:04:25,0.746,24.1
0,0,0
0,0,0
14:04:27,0.747,24.1
0,0,0
0,0,0
14:04:29,0.747,24.2
0,0,0
0,0,0
14:04:31,0.748,24.1
0,0,0
0,0,0
14:04:33,0.748,24.1
0,0,0
0,0,0
14:04:35,0.749,24.2
0,0,0
0,0,0
14:04:37,0.749,24.2
0,0,0
0,0,0
14:04:39,0.75,24.2
0,0,0
0,0,0
14:04:41,0.75,24.2
0,0,0
0,0,0
14:04:43,0.75,24.2
0,0,0
0,0,0
14:04:45,0.75,24.2
0,0,0
0,0,0
14:04:47,0.75,24.2
0,0,0
0,0,0
14:04:49,0.751,24.2
0,0,0
0,0,0
14:04:51,0.751,24.2
0,0,0
0,0,0
14:04:53,0.752,24.2
0,0,0
0,0,0
14:04:55,0.753,24.2
0,0,0
0,0,0
14:04:57,0.755,24.2
0,0,0
0,0,0
14:04:59,0.756,24.2
0,0,0
0,0,0
14:05:01,0.756,24.2
0,0,0
0,0,0
14:05:03,0.756,24.2
0,0,0
0,0,0
14:05:05,0.757,24.2
0,0,0
0,0,0
14:05:07,0.757,24.2
0,0,0
0,0,0
14:05:09,0.757,24.2
0,0,0
0,0,0
14:05:11,0.757,24.2
0,0,0
0,0,0
14:05:13,0.758,24.2
0,0,0
0,0,0
14:05:15,0.758,24.2
0,0,0
0,0,0
14:05:17,0.759,24.2
0,0,0
0,0,0
14:05:19,0.76,24.2
0,0,0
0,0,0
14:05:21,0.76,24.2
0,0,0
0,0,0
14:05:23,0.76,24.2
0,0,0
0,0,0
14:05:25,0.761,24.3
0,0,0
0,0,0
14:05:27,0.761,24.3
0,0,0
0,0,0
14:05:29,0.761,24.3
0,0,0
0,0,0
14:05:31,0.761,24.3
0,0,0
0,0,0
14:05:33,0.762,24.3
0,0,0
0,0,0
14:05:35,0.762,24.3
0,0,0
0,0,0
14:05:37,0.763,24.3
0,0,0
0,0,0
14:05:39,0.763,24.3
0,0,0
0,0,0
14:05:41,0.764,24.3
0,0,0
0,0,0
14:05:43,0.765,24.3
0,0,0
0,0,0
14:05:45,0.766,24.3
0,0,0
0,0,0
14:05:47,0.766,24.3
0,0,0
0,0,0
14:05:49,0.767,24.3
0,0,0
0,0,0
14:05:51,0.767,24.3
0,0,0
0,0,0
14:05:53,0.768,24.3
0,0,0
0,0,0
14:05:55,0.768,24.3
0,0,0
0,0,0
14:05:57,0.769,24.3
0,0,0
0,0,0
14:05:59,0.769,24.3
0,0,0
0,0,0
14:06:01,0.769,24.3
0,0,0
0,0,0
14:06:03,0.77,24.3
0,0,0
0,0,0
14:06:05,0.771,24.3
0,0,0
0,0,0
14:06:07,0.786,24.3
0,0,0
0,0,0
14:06:09,0.786,24.3
0,0,0
0,0,0
14:06:11,0.786,24.3
0,0,0
0,0,0
14:06:13,0.787,24.3
0,0,0
0,0,0
14:06:15,0.787,24.3
0,0,0
0,0,0
14:06:17,0.788,24.3
0,0,0
0,0,0
14:06:19,0.788,24.3
0,0,0
0,0,0
14:06:21,0.789,24.3
0,0,0
0,0,0
14:06:23,0.789,24.3
0,0,0
0,0,0
14:06:25,0.789,24.3
0,0,0
0,0,0
14:06:27,0.79,24.3
0,0,0
0,0,0
14:06:29,0.79,24.3
0,0,0
0,0,0
14:06:31,0.79,24.4
0,0,0
0,0,0
14:06:33,0.79,24.4
0,0,0
0,0,0
14:06:35,0.791,24.4
0,0,0
0,0,0
14:06:37,0.791,24.3
0,0,0
0,0,0
14:06:39,0.791,24.3
0,0,0
0,0,0
14:06:41,0.792,24.4
0,0,0
0,0,0
14:06:43,0.792,24.4
0,0,0
0,0,0
14:06:45,0.793,24.4
0,0,0
0,0,0
14:06:47,0.793,24.4
0,0,0
0,0,0
14:06:49,0.793,24.4
0,0,0
0,0,0
14:06:51,0.793,24.4
0,0,0
0,0,0
14:06:53,0.793,24.4
0,0,0
0,0,0
14:06:55,0.794,24.4
0,0,0
0,0,0
14:06:57,0.794,24.4
0,0,0
0,0,0
14:06:59,0.794,24.4
0,0,0
0,0,0
14:07:01,0.794,24.4
0,0,0
0,0,0
14:07:03,0.795,24.4
0,0,0
0,0,0
14:07:05,0.796,24.4
0,0,0
0,0,0
14:07:07,0.798,24.4
0,0,0
0,0,0
14:07:09,0.799,24.4
0,0,0
0,0,0
14:07:11,0.801,24.4
0,0,0
0,0,0
14:07:13,0.801,24.4
0,0,0
0,0,0
14:07:15,0.802,24.4
0,0,0
0,0,0
14:07:17,0.802,24.4
0,0,0
0,0,0
14:07:19,0.802,24.4
0,0,0
0,0,0
14:07:21,0.802,24.4
0,0,0
0,0,0
14:07:23,0.803,24.4
0,0,0
0,0,0
14:07:25,0.804,24.4
0,0,0
0,0,0
14:07:27,0.804,24.4
0,0,0
0,0,0
14:07:29,0.804,24.4
0,0,0
0,0,0
14:07:31,0.805,24.4
0,0,0
0,0,0
14:07:33,0.805,24.4
0,0,0
0,0,0
14:07:35,0.805,24.4
0,0,0
0,0,0
14:07:37,0.805,24.4
0,0,0
0,0,0
14:07:39,0.806,24.4
0,0,0
0,0,0
14:07:41,0.806,24.4
0,0,0
0,0,0
14:07:43,0.807,24.4
0,0,0
0,0,0
14:07:45,0.808,24.4
0,0,0
0,0,0
14:07:47,0.808,24.4
0,0,0
0,0,0
14:07:49,0.81,24.4
0,0,0
0,0,0
14:07:51,0.811,24.4
0,0,0
0,0,0
14:07:53,0.812,24.4
0,0,0
0,0,0
14:07:55,0.814,24.4
0,0,0
0,0,0
14:07:57,0.814,24.4
0,0,0
0,0,0
14:07:59,0.814,24.4
0,0,0
0,0,0
14:08:01,0.814,24.4
0,0,0
0,0,0
14:08:03,0.814,24.4
0,0,0
0,0,0
14:08:05,0.814,24.4
0,0,0
0,0,0
14:08:07,0.814,24.4
0,0,0
0,0,0
14:08:09,0.814,24.4
0,0,0
0,0,0
14:08:11,0.815,24.5
0,0,0
0,0,0
14:08:13,0.815,24.5
0,0,0
0,0,0
14:08:15,0.815,24.4
0,0,0
0,0,0
14:08:17,0.815,24.5
0,0,0
0,0,0
14:08:19,0.815,24.5
0,0,0
0,0,0
14:08:21,0.815,24.5
0,0,0
0,0,0
14:08:23,0.816,24.5
0,0,0
0,0,0
14:08:25,0.816,24.5
0,0,0
0,0,0
14:08:27,0.816,24.5
0,0,0
0,0,0
14:08:29,0.816,24.5
0,0,0
0,0,0
14:08:31,0.817,24.5
0,0,0
0,0,0
14:08:33,0.817,24.5
0,0,0
0,0,0
14:08:35,0.817,24.5
0,0,0
0,0,0
14:08:37,0.817,24.5
0,0,0
0,0,0
14:08:39,0.818,24.5
0,0,0
0,0,0
14:08:41,0.818,24.5
0,0,0
0,0,0
14:08:43,0.818,24.5
0,0,0
0,0,0
14:08:45,0.818,24.5
0,0,0
0,0,0
14:08:47,0.819,24.5
0,0,0
0,0,0
14:08:49,0.819,24.5
0,0,0
0,0,0
14:08:51,0.819,24.5
0,0,0
0,0,0
14:08:53,0.82,24.5
0,0,0
0,0,0
14:08:55,0.82,24.5
0,0,0
0,0,0
14:08:57,0.82,24.5
0,0,0
0,0,0
14:08:59,0.82,24.5
0,0,0
0,0,0
14:09:01,0.82,24.5
0,0,0
0,0,0
14:09:03,0.821,24.5
0,0,0
0,0,0
14:09:05,0.821,24.5
0,0,0
0,0,0
14:09:07,0.821,24.5
0,0,0
0,0,0
14:09:09,0.822,24.5
0,0,0
0,0,0
14:09:11,0.822,24.5
0,0,0
0,0,0
14:09:13,0.822,24.5
0,0,0
0,0,0
14:09:15,0.822,24.5
0,0,0
0,0,0
14:09:17,0.822,24.5
0,0,0
0,0,0
14:09:19,0.822,24.5
0,0,0
0,0,0
14:09:21,0.823,24.5
0,0,0
0,0,0
14:09:23,0.823,24.5
0,0,0
0,0,0
14:09:25,0.823,24.5
0,0,0
0,0,0
14:09:27,0.824,24.5
0,0,0
0,0,0
14:09:29,0.824,24.5
0,0,0
0,0,0
14:09:31,0.824,24.5
0,0,0
0,0,0
14:09:33,0.825,24.5
0,0,0
0,0,0
14:09:35,0.825,24.5
0,0,0
0,0,0
14:09:37,0.825,24.5
0,0,0
0,0,0
14:09:39,0.825,24.5
0,0,0
0,0,0
14:09:41,0.825,24.5
0,0,0
0,0,0
14:09:43,0.825,24.5
0,0,0
0,0,0
14:09:45,0.825,24.5
0,0,0
0,0,0
14:09:47,0.825,24.5
0,0,0
0,0,0
14:09:49,0.826,24.5
0,0,0
0,0,0
14:09:51,0.826,24.5
0,0,0
0,0,0
14:09:53,0.826,24.5
0,0,0
0,0,0
14:09:55,0.826,24.5
0,0,0
0,0,0
14:09:57,0.826,24.5
0,0,0
0,0,0
14:09:59,0.826,24.5
0,0,0
0,0,0
14:10:01,0.827,24.5
0,0,0
0,0,0
14:10:03,0.827,24.5
0,0,0
0,0,0
14:10:05,0.827,24.5
0,0,0
0,0,0
14:10:07,0.827,24.5
0,0,0
0,0,0
14:10:09,0.828,24.5
0,0,0
0,0,0
14:10:11,0.828,24.5
0,0,0
0,0,0
14:10:13,0.829,24.5
0,0,0
0,0,0
14:10:15,0.83,24.5
0,0,0
0,0,0
14:10:17,0.83,24.5
0,0,0
0,0,0
14:10:19,0.831,24.5
0,0,0
0,0,0
14:10:21,0.831,24.5
0,0,0
0,0,0
14:10:23,0.832,24.5
0,0,0
0,0,0
14:10:25,0.832,24.5
0,0,0
0,0,0
14:10:27,0.832,24.5
0,0,0
0,0,0
14:10:29,0.832,24.5
0,0,0
0,0,0
14:10:31,0.832,24.5
0,0,0
0,0,0
14:10:33,0.833,24.5
0,0,0
0,0,0
14:10:35,0.833,24.5
0,0,0
0,0,0
14:10:37,0.833,24.5
0,0,0
0,0,0
14:10:39,0.833,24.5
0,0,0
0,0,0
14:10:41,0.834,24.5
0,0,0
0,0,0
14:10:43,0.834,24.5
0,0,0
0,0,0
14:10:45,0.835,24.5
0,0,0
0,0,0
14:10:47,0.835,24.5
0,0,0
0,0,0
14:10:49,0.836,24.5
0,0,0
0,0,0
14:10:51,0.836,24.5
0,0,0
0,0,0
14:10:53,0.836,24.5
0,0,0
0,0,0
14:10:55,0.836,24.5
0,0,0
0,0,0
14:10:57,0.836,24.5
0,0,0
0,0,0
14:10:59,0.837,24.5
0,0,0
0,0,0
14:11:01,0.837,24.5
0,0,0
0,0,0
14:11:03,0.838,24.5
0,0,0
0,0,0
14:11:05,0.838,24.5
0,0,0
0,0,0
14:11:07,0.838,24.5
0,0,0
0,0,0
14:11:09,0.838,24.5
0,0,0
0,0,0
14:11:11,0.838,24.5
0,0,0
0,0,0
14:11:13,0.839,24.5
0,0,0
0,0,0
14:11:15,0.839,24.5
0,0,0
0,0,0
14:11:17,0.839,24.5
0,0,0
0,0,0
14:11:19,0.839,24.5
0,0,0
0,0,0
14:11:21,0.84,24.5
0,0,0
0,0,0
14:11:23,0.84,24.5
0,0,0
0,0,0
14:11:25,0.84,24.5
0,0,0
0,0,0
14:11:27,0.84,24.5
0,0,0
0,0,0
14:11:29,0.84,24.5
0,0,0
0,0,0
14:11:31,0.84,24.5
0,0,0
0,0,0
14:11:33,0.84,24.5
0,0,0
0,0,0
14:11:35,0.84,24.5
0,0,0
0,0,0
14:11:37,0.84,24.5
0,0,0
0,0,0
14:11:39,0.841,24.5
0,0,0
0,0,0
14:11:41,0.841,24.5
0,0,0
0,0,0
14:11:43,0.842,24.5
0,0,0
0,0,0
14:11:45,0.842,24.5
0,0,0
0,0,0
14:11:47,0.842,24.5
0,0,0
0,0,0
14:11:49,0.843,24.5
0,0,0
0,0,0
14:11:51,0.843,24.5
0,0,0
0,0,0
14:11:53,0.843,24.5
0,0,0
0,0,0
14:11:55,0.843,24.5
0,0,0
0,0,0
14:11:57,0.844,24.5
0,0,0
0,0,0
14:11:59,0.844,24.5
0,0,0
0,0,0
14:12:01,0.844,24.5
0,0,0
0,0,0
14:12:03,0.844,24.5
0,0,0
0,0,0
14:12:05,0.844,24.5
0,0,0
0,0,0
14:12:07,0.844,24.5
0,0,0
0,0,0
