Time,"Conductivity, mS","Temperature, C"
15:48:35,1.152,27.5
0,0,0
0,0,0
15:48:37,1.152,27.5
0,0,0
0,0,0
15:48:39,1.152,27.5
0,0,0
0,0,0
15:48:41,1.152,27.5
0,0,0
0,0,0
15:48:43,1.153,27.5
0,0,0
0,0,0
15:48:45,1.153,27.5
0,0,0
0,0,0
15:48:47,1.153,27.5
0,0,0
0,0,0
15:48:49,1.152,27.5
0,0,0
0,0,0
15:48:51,1.152,27.5
0,0,0
0,0,0
15:48:53,1.152,27.5
0,0,0
0,0,0
15:48:55,1.152,27.5
0,0,0
0,0,0
15:48:57,1.152,27.5
0,0,0
0,0,0
15:48:59,1.152,27.5
0,0,0
0,0,0
15:49:01,1.152,27.5
0,0,0
0,0,0
15:49:03,1.152,27.5
0,0,0
0,0,0
15:49:05,1.152,27.4
0,0,0
0,0,0
15:49:07,1.153,27.4
0,0,0
0,0,0
15:49:09,1.153,27.4
0,0,0
0,0,0
15:49:11,1.153,27.4
0,0,0
0,0,0
15:49:13,1.154,27.4
0,0,0
0,0,0
15:49:15,1.154,27.4
0,0,0
0,0,0
15:49:17,1.154,27.4
0,0,0
0,0,0
15:49:19,1.154,27.4
0,0,0
0,0,0
15:49:21,1.154,27.4
0,0,0
0,0,0
15:49:23,1.153,27.4
0,0,0
0,0,0
15:49:25,1.153,27.4
0,0,0
0,0,0
15:49:27,1.153,27.4
0,0,0
0,0,0
15:49:29,1.153,27.4
0,0,0
0,0,0
15:49:31,1.153,27.4
0,0,0
0,0,0
15:49:33,1.153,27.4
0,0,0
0,0,0
15:49:35,1.153,27.4
0,0,0
0,0,0
15:49:37,1.153,27.4
0,0,0
0,0,0
15:49:39,1.153,27.3
0,0,0
0,0,0
15:49:41,1.153,27.3
0,0,0
0,0,0
15:49:43,1.154,27.3
0,0,0
0,0,0
15:49:45,1.154,27.3
0,0,0
0,0,0
15:49:47,1.155,27.3
0,0,0
0,0,0
15:49:49,1.155,27.3
0,0,0
0,0,0
15:49:51,1.155,27.3
0,0,0
0,0,0
15:49:53,1.155,27.3
0,0,0
0,0,0
15:49:55,1.154,27.3
0,0,0
0,0,0
15:49:57,1.154,27.3
0,0,0
0,0,0
15:49:59,1.154,27.3
0,0,0
0,0,0
15:50:01,1.154,27.3
0,0,0
0,0,0
15:50:03,1.154,27.3
0,0,0
0,0,0
15:50:05,1.154,27.3
0,0,0
0,0,0
15:50:07,1.154,27.3
0,0,0
0,0,0
15:50:09,1.153,27.3
0,0,0
0,0,0
15:50:11,1.153,27.3
0,0,0
0,0,0
15:50:13,1.153,27.3
0,0,0
0,0,0
15:50:15,1.153,27.2
0,0,0
0,0,0
15:50:17,1.154,27.2
0,0,0
0,0,0
15:50:19,1.154,27.2
0,0,0
0,0,0
15:50:21,1.154,27.2
0,0,0
0,0,0
15:50:23,1.155,27.2
0,0,0
0,0,0
15:50:25,1.155,27.2
0,0,0
0,0,0
15:50:27,1.155,27.2
0,0,0
0,0,0
15:50:29,1.156,27.2
0,0,0
0,0,0
15:50:31,1.155,27.2
0,0,0
0,0,0
15:50:33,1.155,27.2
0,0,0
0,0,0
15:50:35,1.155,27.2
0,0,0
0,0,0
15:50:37,1.155,27.2
0,0,0
0,0,0
15:50:39,1.154,27.2
0,0,0
0,0,0
15:50:41,1.154,27.2
0,0,0
0,0,0
15:50:43,1.154,27.2
0,0,0
0,0,0
15:50:45,1.154,27.2
0,0,0
0,0,0
15:50:47,1.155,27.2
0,0,0
0,0,0
15:50:49,1.155,27.1
0,0,0
0,0,0
15:50:51,1.155,27.1
0,0,0
0,0,0
15:50:53,1.155,27.1
0,0,0
0,0,0
15:50:55,1.155,27.1
0,0,0
0,0,0
15:50:57,1.156,27.1
0,0,0
0,0,0
15:50:59,1.156,27.1
0,0,0
0,0,0
15:51:01,1.156,27.1
0,0,0
0,0,0
15:51:03,1.156,27.1
0,0,0
0,0,0
15:51:05,1.156,27.1
0,0,0
0,0,0
15:51:07,1.156,27.1
0,0,0
0,0,0
15:51:09,1.155,27.1
0,0,0
0,0,0
15:51:11,1.155,27.1
0,0,0
0,0,0
15:51:13,1.155,27.1
0,0,0
0,0,0
15:51:15,1.155,27.1
0,0,0
0,0,0
15:51:17,1.155,27.1
0,0,0
0,0,0
15:51:19,1.156,27.1
0,0,0
0,0,0
15:51:21,1.155,27.1
0,0,0
0,0,0
15:51:23,1.155,27.1
0,0,0
0,0,0
15:51:25,1.155,27
0,0,0
0,0,0
15:51:27,1.155,27
0,0,0
0,0,0
15:51:29,1.156,27
0,0,0
0,0,0
15:51:31,1.157,27
0,0,0
0,0,0
15:51:33,1.157,27
0,0,0
0,0,0
15:51:35,1.157,27
0,0,0
0,0,0
15:51:37,1.156,27
0,0,0
0,0,0
15:51:39,1.156,27
0,0,0
0,0,0
15:51:41,1.156,27
0,0,0
0,0,0
15:51:43,1.157,27
0,0,0
0,0,0
15:51:45,1.157,27
0,0,0
0,0,0
15:51:47,1.156,27
0,0,0
0,0,0
15:51:49,1.156,27
0,0,0
0,0,0
15:51:51,1.156,27
0,0,0
0,0,0
15:51:53,1.156,27
0,0,0
0,0,0
15:51:55,1.156,27
0,0,0
0,0,0
15:51:57,1.156,27
0,0,0
0,0,0
15:51:59,1.156,27
0,0,0
0,0,0
15:52:01,1.156,27
0,0,0
0,0,0
15:52:03,1.156,26.9
0,0,0
0,0,0
15:52:05,1.156,26.9
0,0,0
0,0,0
15:52:07,1.156,26.9
0,0,0
0,0,0
15:52:09,1.157,26.9
0,0,0
0,0,0
15:52:11,1.157,26.9
0,0,0
0,0,0
15:52:13,1.157,26.9
0,0,0
0,0,0
15:52:15,1.157,26.9
0,0,0
0,0,0
15:52:17,1.157,26.9
0,0,0
0,0,0
15:52:19,1.157,26.9
0,0,0
0,0,0
15:52:21,1.157,26.9
0,0,0
0,0,0
15:52:23,1.157,26.9
0,0,0
0,0,0
15:52:25,1.157,26.9
0,0,0
0,0,0
15:52:27,1.157,26.9
0,0,0
0,0,0
15:52:29,1.157,26.9
0,0,0
0,0,0
15:52:31,1.157,26.9
0,0,0
0,0,0
15:52:33,1.156,26.9
0,0,0
0,0,0
15:52:35,1.156,26.9
0,0,0
0,0,0
15:52:37,1.156,26.9
0,0,0
0,0,0
15:52:39,1.156,26.9
0,0,0
0,0,0
15:52:41,1.157,26.8
0,0,0
0,0,0
15:52:43,1.157,26.8
0,0,0
0,0,0
15:52:45,1.157,26.8
0,0,0
0,0,0
15:52:47,1.157,26.8
0,0,0
0,0,0
15:52:49,1.158,26.8
0,0,0
0,0,0
15:52:51,1.158,26.8
0,0,0
0,0,0
15:52:53,1.158,26.8
0,0,0
0,0,0
15:52:55,1.158,26.8
0,0,0
0,0,0
15:52:57,1.158,26.8
0,0,0
0,0,0
15:52:59,1.158,26.8
0,0,0
0,0,0
15:53:01,1.157,26.8
0,0,0
0,0,0
15:53:03,1.157,26.8
0,0,0
0,0,0
15:53:05,1.157,26.8
0,0,0
0,0,0
15:53:07,1.157,26.8
0,0,0
0,0,0
15:53:09,1.158,26.8
0,0,0
0,0,0
15:53:11,1.158,26.8
0,0,0
0,0,0
15:53:13,1.157,26.8
0,0,0
0,0,0
15:53:15,1.157,26.8
0,0,0
0,0,0
15:53:17,1.157,26.8
0,0,0
0,0,0
15:53:19,1.157,26.8
0,0,0
0,0,0
15:53:21,1.157,26.8
0,0,0
0,0,0
15:53:23,1.157,26.7
0,0,0
0,0,0
15:53:25,1.157,26.7
0,0,0
0,0,0
15:53:27,1.158,26.7
0,0,0
0,0,0
15:53:29,1.158,26.7
0,0,0
0,0,0
15:53:31,1.159,26.7
0,0,0
0,0,0
15:53:33,1.159,26.7
0,0,0
0,0,0
15:53:35,1.159,26.7
0,0,0
0,0,0
15:53:37,1.159,26.7
0,0,0
0,0,0
15:53:39,1.159,26.7
0,0,0
0,0,0
15:53:41,1.158,26.7
0,0,0
0,0,0
15:53:43,1.159,26.7
0,0,0
0,0,0
15:53:45,1.158,26.7
0,0,0
0,0,0
15:53:47,1.158,26.7
0,0,0
0,0,0
15:53:49,1.158,26.7
0,0,0
0,0,0
15:53:51,1.158,26.7
0,0,0
0,0,0
15:53:53,1.158,26.7
0,0,0
0,0,0
15:53:55,1.158,26.7
0,0,0
0,0,0
15:53:57,1.158,26.7
0,0,0
0,0,0
15:53:59,1.158,26.7
0,0,0
0,0,0
15:54:01,1.158,26.7
0,0,0
0,0,0
15:54:03,1.157,26.6
0,0,0
0,0,0
15:54:05,1.158,26.6
0,0,0
0,0,0
15:54:07,1.158,26.6
0,0,0
0,0,0
15:54:09,1.159,26.6
0,0,0
0,0,0
15:54:11,1.159,26.6
0,0,0
0,0,0
15:54:13,1.159,26.6
0,0,0
0,0,0
15:54:15,1.159,26.6
0,0,0
0,0,0
