Time,Conductivity (mS),Conductivity @25*C (mS),Temperature_1
15:06:03,633.70,668.64,22.25
15:06:04,632.30,667.16,22.25
15:06:05,637.50,679.46,21.75
15:06:06,640.90,683.08,21.75
15:06:07,642.50,681.34,22.00
15:06:08,640.30,675.60,22.25
15:06:09,643.70,682.61,22.00
15:06:10,643.40,685.74,21.75
15:06:11,633.00,674.66,21.75
15:06:12,638.90,674.12,22.25
15:06:13,641.40,676.76,22.25
15:06:14,639.80,678.47,22.00
15:06:15,643.70,682.61,22.00
15:06:16,645.10,673.91,22.75
15:06:17,642.50,674.54,22.50
15:06:18,639.30,677.94,22.00
15:06:19,638.70,684.20,21.50
15:06:20,640.50,669.10,22.75
15:06:21,642.30,674.33,22.50
15:06:22,645.90,681.51,22.25
15:06:22,644.70,683.67,22.00
15:06:23,641.40,673.39,22.50
15:06:24,645.30,677.48,22.50
15:06:25,647.70,683.41,22.25
15:06:26,646.70,685.79,22.00
15:06:27,647.40,686.53,22.00
15:06:28,646.70,672.25,23.00
15:06:29,648.70,681.05,22.50
15:06:30,647.00,682.67,22.25
15:06:31,652.00,698.45,21.50
15:06:32,655.10,694.70,22.00
15:06:33,654.90,691.01,22.25
15:06:34,652.20,688.16,22.25
15:06:35,653.40,685.98,22.50
15:06:36,651.20,690.56,22.00
15:06:37,652.90,688.89,22.25
15:06:38,656.10,688.82,22.50
15:06:39,658.20,691.02,22.50
15:06:40,657.00,686.34,22.75
15:06:41,656.10,692.27,22.25
15:06:42,655.80,691.95,22.25
15:06:43,655.50,691.64,22.25
15:06:44,661.40,690.94,22.75
15:06:45,659.40,692.28,22.50
15:06:46,659.40,706.37,21.50
15:06:47,657.30,693.54,22.25
15:06:48,657.30,690.08,22.50
15:06:49,664.00,693.65,22.75
15:06:50,667.00,696.79,22.75
15:06:51,666.40,706.68,22.00
15:06:52,664.80,701.45,22.25
15:06:53,669.50,699.40,22.75
15:06:54,670.10,696.57,23.00
15:06:55,672.20,705.72,22.50
15:06:56,671.10,704.57,22.50
15:06:57,671.40,711.98,22.00
15:06:58,674.90,701.56,23.00
15:06:59,672.20,702.22,22.75
15:07:00,674.70,711.90,22.25
15:07:01,675.60,712.85,22.25
15:07:02,676.60,713.90,22.25
15:07:03,674.70,704.83,22.75
15:07:04,682.90,713.40,22.75
15:07:05,685.50,716.11,22.75
15:07:05,687.20,717.89,22.75
15:07:06,689.20,716.42,23.00
15:07:07,691.30,718.61,23.00
15:07:08,689.20,719.98,22.75
15:07:09,691.20,725.67,22.50
15:07:10,691.30,729.41,22.25
15:07:11,687.60,714.76,23.00
15:07:12,692.60,719.96,23.00
15:07:13,695.10,726.14,22.75
15:07:14,696.50,727.61,22.75
15:07:15,692.90,716.73,23.25
15:07:16,694.30,718.18,23.25
15:07:17,699.60,734.49,22.50
15:07:18,701.90,729.63,23.00
15:07:19,692.90,716.73,23.25
15:07:20,699.20,734.07,22.50
15:07:21,699.60,723.66,23.25
15:07:22,697.80,728.96,22.75
15:07:23,694.70,722.14,23.00
15:07:24,694.10,725.10,22.75
15:07:25,702.80,726.97,23.25
15:07:26,702.60,726.76,23.25
15:07:27,696.90,731.65,22.50
15:07:28,702.40,730.15,23.00
15:07:29,707.20,738.78,22.75
15:07:30,705.10,729.35,23.25
15:07:31,702.20,729.94,23.00
15:07:32,707.10,727.84,23.50
15:07:33,705.50,729.76,23.25
15:07:34,704.20,739.32,22.50
15:07:35,701.50,729.21,23.00
15:07:36,703.80,728.01,23.25
15:07:37,704.00,724.65,23.50
15:07:38,705.90,730.18,23.25
15:07:39,703.60,727.80,23.25
15:07:40,705.20,736.69,22.75
15:07:41,707.60,731.94,23.25
15:07:42,708.70,733.07,23.25
15:07:43,707.90,735.86,23.00
15:07:44,708.40,736.38,23.00
15:07:45,710.60,742.33,22.75
15:07:46,733.20,758.42,23.25
15:07:47,731.60,753.06,23.50
15:07:48,717.30,745.63,23.00
15:07:49,734.70,763.72,23.00
15:07:49,736.30,761.62,23.25
15:07:50,733.50,755.02,23.50
15:07:51,735.70,757.28,23.50
15:07:52,737.50,770.44,22.75
15:07:53,739.70,765.14,23.25
15:07:54,739.10,772.11,22.75
15:07:55,736.50,754.42,23.75
15:07:56,741.30,766.80,23.25
15:07:57,744.30,773.70,23.00
15:07:58,743.70,765.52,23.50
15:07:59,743.50,769.07,23.25
15:08:00,744.10,762.20,23.75
15:08:01,743.70,765.52,23.50
15:08:02,735.30,756.87,23.50
15:08:03,809.50,833.25,23.50
15:08:04,812.10,840.03,23.25
15:08:05,813.30,849.62,22.75
15:08:06,816.70,840.66,23.50
15:08:07,817.30,833.13,24.00
15:08:08,817.90,850.21,23.00
15:08:09,821.40,849.65,23.25
15:08:10,823.60,847.76,23.50
15:08:11,825.50,849.72,23.50
15:08:12,826.70,846.81,23.75
15:08:13,829.40,849.58,23.75
15:08:14,832.50,856.92,23.50
15:08:15,833.90,866.84,23.00
15:08:16,835.40,855.72,23.75
15:08:17,838.60,854.84,24.00
15:08:18,840.90,874.12,23.00
15:08:19,842.20,866.91,23.50
15:08:20,844.20,868.97,23.50
15:08:21,846.50,867.09,23.75
15:08:22,850.10,866.56,24.00
15:08:23,852.10,868.60,24.00
15:08:24,853.70,878.74,23.50
15:08:25,855.60,880.70,23.50
15:08:26,858.60,888.13,23.25
15:08:27,860.50,872.94,24.25
15:08:28,861.10,882.05,23.75
15:08:29,864.30,889.66,23.50
15:08:30,867.20,901.46,23.00
15:08:31,868.70,894.18,23.50
15:08:32,869.90,886.75,24.00
15:08:32,872.10,888.99,24.00
15:08:33,875.50,901.18,23.50
15:08:34,877.00,898.34,23.75
15:08:35,877.90,890.59,24.25
15:08:36,879.70,892.42,24.25
15:08:37,882.40,899.49,24.00
15:08:38,883.90,905.40,23.75
15:08:39,885.40,906.94,23.75
15:08:40,887.30,908.89,23.75
15:08:41,890.00,907.24,24.00
15:08:42,891.80,913.50,23.75
15:08:43,892.70,923.40,23.25
15:08:44,893.90,915.65,23.75
15:08:45,895.40,912.74,24.00
15:08:46,897.90,906.51,24.50
15:08:47,899.50,912.50,24.25
15:08:48,900.50,922.41,23.75
15:08:49,903.70,925.69,23.75
15:08:50,904.40,913.07,24.50
15:08:51,904.90,917.98,24.25
15:08:52,906.70,919.81,24.25
15:08:53,909.10,931.22,23.75
15:08:54,911.10,924.27,24.25
15:08:55,912.10,929.77,24.00
15:08:56,913.80,927.01,24.25
15:08:57,917.60,930.86,24.25
15:08:58,919.70,946.68,23.50
15:08:59,920.70,938.53,24.00
15:09:00,921.80,939.65,24.00
15:09:01,924.90,933.77,24.50
15:09:02,926.80,935.69,24.50
15:09:03,927.90,955.12,23.50
15:09:04,929.10,947.09,24.00
15:09:05,931.30,940.23,24.50
15:09:06,932.80,941.75,24.50
15:09:07,933.90,942.86,24.50
15:09:08,935.10,953.21,24.00
15:09:09,937.30,950.85,24.25
15:09:10,937.30,941.77,24.75
15:09:11,939.90,939.90,25.00
15:09:12,940.60,945.09,24.75
15:09:13,943.20,961.47,24.00
15:09:14,944.00,962.28,24.00
15:09:15,945.80,950.31,24.75
15:09:16,946.10,955.17,24.50
15:09:16,948.00,966.36,24.00
15:09:17,943.80,966.76,23.75
15:09:18,945.50,954.57,24.50
15:09:19,951.40,960.53,24.50
15:09:20,955.00,964.16,24.50
15:09:21,957.20,975.74,24.00
15:09:22,958.10,976.66,24.00
15:09:23,958.40,972.25,24.25
15:09:24,960.90,960.90,25.00
15:09:25,964.30,973.55,24.50
15:09:26,963.30,972.54,24.50
15:09:27,964.30,964.30,25.00
15:09:28,966.70,971.31,24.75
15:09:29,966.60,980.57,24.25
15:09:30,966.90,980.88,24.25
15:09:31,969.40,988.18,24.00
15:09:32,971.90,981.22,24.50
15:09:33,971.60,985.65,24.25
15:09:34,971.90,985.95,24.25
15:09:35,973.40,982.74,24.50
15:09:36,976.20,990.31,24.25
15:09:37,976.90,981.56,24.75
15:09:38,977.50,982.17,24.75
15:09:39,977.80,987.18,24.50
15:09:40,984.60,989.30,24.75
15:09:41,983.40,988.09,24.75
15:09:42,982.80,982.80,25.00
15:09:43,984.60,984.60,25.00
15:09:44,989.40,998.89,24.50
15:09:45,989.90,999.39,24.50
15:09:46,998.90,1003.67,24.75
15:09:47,999.50,999.50,25.00
15:09:48,1000.00,995.27,25.25
15:09:49,1000.00,1019.37,24.00
15:09:50,1003.00,1012.62,24.50
15:09:51,1003.00,1007.79,24.75
15:09:52,1005.00,1005.00,25.00
15:09:53,1007.00,1007.00,25.00
15:09:54,1009.00,1009.00,25.00
15:09:55,1009.00,1009.00,25.00
15:09:56,1010.00,1014.82,24.75
15:09:57,1012.00,1012.00,25.00
15:09:58,1014.00,1014.00,25.00
15:09:59,1013.00,1008.21,25.25
15:10:00,1015.00,1019.84,24.75
15:10:00,1017.00,1017.00,25.00
15:10:01,1020.00,1015.18,25.25
15:10:02,1021.00,1021.00,25.00
15:10:03,1022.00,1026.88,24.75
15:10:04,1024.00,1019.16,25.25
15:10:05,1026.00,1035.84,24.50
15:10:06,1023.00,1027.88,24.75
15:10:07,1024.00,1028.89,24.75
15:10:08,1027.00,1027.00,25.00
15:10:09,1028.00,1028.00,25.00
15:10:10,1029.00,1029.00,25.00
15:10:11,1028.00,1028.00,25.00
15:10:12,1031.00,1031.00,25.00
15:10:13,1001.00,996.27,25.25
15:10:14,1033.00,1033.00,25.00
15:10:15,1034.00,1024.27,25.50
15:10:16,1036.00,1036.00,25.00
15:10:17,1039.00,1039.00,25.00
15:10:18,1038.00,1038.00,25.00
15:10:19,1038.00,1033.09,25.25
15:10:20,1040.00,1035.08,25.25
15:10:21,1042.00,1027.36,25.75
15:10:22,1042.00,1046.97,24.75
15:10:23,1042.00,1046.97,24.75
15:10:24,1045.00,1045.00,25.00
15:10:25,1047.00,1052.00,24.75
15:10:26,1048.00,1043.05,25.25
15:10:27,1046.00,1036.16,25.50
15:10:28,1049.00,1044.04,25.25
15:10:29,1051.00,1061.08,24.50
15:10:30,1047.00,1042.05,25.25
15:10:31,1049.00,1049.00,25.00
15:10:32,1051.00,1056.02,24.75
15:10:33,1051.00,1036.23,25.75
15:10:34,1049.00,1044.04,25.25
15:10:35,1052.00,1047.03,25.25
15:10:36,1055.00,1055.00,25.00
15:10:37,1055.00,1055.00,25.00
15:10:38,1054.00,1039.19,25.75
15:10:39,1055.00,1045.07,25.50
15:10:40,1059.00,1059.00,25.00
15:10:41,1059.00,1059.00,25.00
15:10:42,1057.00,1047.05,25.50
15:10:43,1059.00,1053.99,25.25
15:10:44,1063.00,1063.00,25.00
15:10:44,1063.00,1043.18,26.00
15:10:45,1062.00,1047.08,25.75
15:10:46,1062.00,1052.01,25.50
15:10:47,1067.00,1056.96,25.50
15:10:48,1066.00,1060.96,25.25
15:10:49,1065.00,1059.97,25.25
15:10:50,1070.00,1064.94,25.25
15:10:51,1073.00,1052.99,26.00
15:10:52,1074.00,1068.92,25.25
15:10:53,1074.00,1074.00,25.00
15:10:54,1074.00,1063.89,25.50
15:10:55,1076.00,1051.04,26.25
15:10:56,1078.00,1052.99,26.25
15:10:57,1077.00,1061.87,25.75
15:10:58,1078.00,1072.90,25.25
15:10:59,1079.00,1063.84,25.75
15:11:00,1081.00,1060.84,26.00
15:11:01,1082.00,1061.83,26.00
15:11:02,1084.00,1068.77,25.75
15:11:03,1087.00,1076.77,25.50
15:11:04,1090.00,1074.69,25.75
15:11:05,1088.00,1077.76,25.50
15:11:06,1089.00,1068.69,26.00
15:11:07,1091.00,1085.84,25.25
15:11:08,1094.00,1083.70,25.50
15:11:09,1092.00,1076.66,25.75
15:11:10,1093.00,1072.62,26.00
15:11:11,1091.00,1065.69,26.25
15:11:12,1094.00,1083.70,25.50
15:11:13,1094.00,1083.70,25.50
15:11:14,1094.00,1078.63,25.75
15:11:15,1096.00,1075.56,26.00
15:11:16,1098.00,1072.53,26.25
15:11:17,1098.00,1092.81,25.25
15:11:18,1099.00,1088.66,25.50
15:11:19,1100.00,1084.55,25.75
15:11:20,1102.00,1081.45,26.00
15:11:21,1104.00,1078.39,26.25
15:11:22,1103.00,1082.43,26.00
15:11:23,1104.00,1093.61,25.50
15:11:24,1106.00,1100.77,25.25
15:11:25,1106.00,1075.35,26.50
15:11:26,1106.00,1085.38,26.00
15:11:27,1106.00,1080.34,26.25
15:11:28,1109.00,1098.56,25.50
15:11:28,1110.00,1094.40,25.75
15:11:30,1109.00,1093.42,25.75
15:11:30,1110.00,1084.25,26.25
15:11:31,1113.00,1087.18,26.25
15:11:32,1113.00,1102.53,25.50
15:11:33,1113.00,1097.36,25.75
15:11:34,1114.00,1098.35,25.75
15:11:35,1114.00,1088.16,26.25
15:11:36,1113.00,1087.18,26.25
15:11:37,1112.00,1086.20,26.25
15:11:38,1113.00,1092.25,26.00
15:11:39,1115.00,1089.13,26.25
15:11:40,1116.00,1090.11,26.25
15:11:41,1114.00,1083.13,26.50
15:11:42,1115.00,1099.33,25.75
15:11:43,1117.00,1106.49,25.50
15:11:44,1119.00,1108.47,25.50
15:11:45,1118.00,1092.06,26.25
15:11:46,1118.00,1102.29,25.75
15:11:47,1120.00,1099.12,26.00
15:11:48,1121.00,1105.25,25.75
15:11:49,1122.00,1095.97,26.25
15:11:50,1120.00,1094.02,26.25
15:11:51,1122.00,1085.89,26.75
15:11:52,1124.00,1092.85,26.50
15:11:53,1123.00,1091.88,26.50
15:11:54,1123.00,1102.06,26.00
15:11:55,1125.00,1104.02,26.00
15:11:56,1127.00,1105.99,26.00
15:11:57,1126.00,1099.88,26.25
15:11:58,1125.00,1093.83,26.50
15:11:59,1128.00,1101.83,26.25
15:12:00,1118.00,1102.29,25.75
15:12:01,1121.00,1094.99,26.25
15:12:02,1120.00,1088.96,26.50
15:12:03,1122.00,1085.89,26.75
15:12:04,1125.00,1104.02,26.00
15:12:05,1123.00,1107.22,25.75
15:12:06,1123.00,1096.95,26.25
15:12:07,1124.00,1092.85,26.50
15:12:08,1126.00,1084.78,27.00
15:12:09,1123.00,1091.88,26.50
15:12:10,1126.00,1089.77,26.75
15:12:11,1126.00,1105.00,26.00
15:12:12,1128.00,1101.83,26.25
15:12:12,1126.00,1094.80,26.50
15:12:13,1127.00,1090.73,26.75
15:12:14,1127.00,1090.73,26.75
15:12:15,1128.00,1096.74,26.50
15:12:16,1129.00,1102.81,26.25
15:12:17,1128.00,1096.74,26.50
15:12:18,1130.00,1093.64,26.75
15:12:19,1133.00,1096.54,26.75
15:12:20,1132.00,1100.63,26.50
15:12:21,1130.00,1103.79,26.25
15:12:22,1131.00,1104.76,26.25
15:12:23,1133.00,1096.54,26.75
15:12:24,1133.00,1091.52,27.00
15:12:25,1131.00,1094.60,26.75
15:12:26,1132.00,1110.89,26.00
15:12:27,1133.00,1101.60,26.50
15:12:28,1133.00,1106.72,26.25
15:12:29,1131.00,1099.66,26.50
15:12:30,1132.00,1085.59,27.25
15:12:31,1133.00,1101.60,26.50
15:12:32,1134.00,1107.69,26.25
15:12:33,1131.00,1099.66,26.50
15:12:34,1131.00,1109.91,26.00
15:12:35,1190.00,1151.71,26.75
15:12:36,1193.00,1149.33,27.00
15:12:37,1192.00,1153.64,26.75
15:12:38,1191.00,1152.67,26.75
15:12:39,1194.00,1160.91,26.50
15:12:40,1195.00,1156.54,26.75
