Time,Conductivity (mS),Conductivity @25*C (mS),Temperature_1
11:15:16,471.30,531.94,19.00
11:15:17,473.90,540.67,18.50
11:15:18,477.00,544.21,18.50
11:15:19,479.50,544.11,18.75
11:15:20,482.10,541.23,19.25
11:15:21,484.40,549.67,18.75
11:15:22,487.20,558.88,18.25
11:15:23,490.00,559.04,18.50
11:15:24,492.70,559.09,18.75
11:15:25,495.20,555.94,19.25
11:15:26,498.40,559.53,19.25
11:15:27,500.60,568.06,18.75
11:15:28,503.60,577.69,18.25
11:15:29,505.60,576.84,18.50
11:15:32,508.80,568.17,19.50
11:15:32,510.90,579.74,18.75
11:15:32,513.50,585.85,18.50
11:15:33,516.60,589.39,18.50
11:15:34,519.00,585.78,19.00
11:15:35,515.20,581.49,19.00
11:15:36,523.00,596.69,18.50
11:15:37,526.50,610.61,17.75
11:15:38,528.30,606.02,18.25
11:15:39,530.50,605.25,18.50
11:15:40,532.80,594.97,19.50
11:15:41,534.50,606.52,18.75
11:15:42,537.30,609.70,18.75
11:15:43,539.00,614.95,18.50
11:15:44,541.70,618.03,18.50
11:15:45,544.40,611.17,19.25
11:15:46,545.70,615.91,19.00
11:15:47,547.90,625.10,18.50
11:15:48,550.70,624.91,18.75
11:15:49,552.90,630.80,18.50
11:15:50,554.10,615.50,19.75
11:15:51,557.50,632.62,18.75
11:15:52,558.70,637.42,18.50
11:15:53,560.70,639.70,18.50
11:15:54,563.60,643.01,18.50
11:15:55,565.90,631.94,19.50
11:15:56,567.80,640.86,19.00
11:15:56,570.10,653.97,18.25
11:15:57,573.20,650.44,18.75
11:15:58,575.30,659.94,18.25
11:15:59,576.90,651.13,19.00
11:16:00,578.50,649.45,19.25
11:16:01,581.60,659.97,18.75
11:16:02,583.70,665.94,18.50
11:16:03,585.80,664.74,18.75
11:16:04,587.70,656.28,19.50
11:16:05,590.80,663.26,19.25
11:16:06,592.70,679.90,18.25
11:16:07,594.60,678.38,18.50
11:16:08,596.70,669.88,19.25
11:16:09,598.50,675.51,19.00
11:16:10,601.60,686.37,18.50
11:16:11,608.90,690.95,18.75
11:16:12,634.30,704.58,19.75
11:16:13,636.20,714.23,19.25
11:16:14,639.40,717.82,19.25
11:16:15,641.00,727.38,18.75
11:16:16,643.20,718.26,19.50
11:16:17,645.30,716.80,19.75
11:16:18,648.10,731.49,19.00
11:16:19,650.00,741.59,18.50
11:16:20,651.70,731.63,19.25
11:16:21,654.70,735.00,19.25
11:16:22,657.00,741.53,19.00
11:16:23,659.10,756.07,18.25
11:16:24,661.50,750.64,18.75
11:16:25,663.90,745.33,19.25
11:16:26,665.30,739.02,19.75
11:16:27,668.30,750.27,19.25
11:16:28,669.90,760.17,18.75
11:16:29,672.10,754.53,19.25
11:16:30,674.40,753.10,19.50
11:16:31,677.00,752.01,19.75
11:16:32,679.50,754.79,19.75
11:16:33,681.10,760.58,19.50
11:16:34,683.00,770.88,19.00
11:16:35,686.00,766.05,19.50
11:16:36,688.10,768.40,19.50
11:16:37,690.50,767.01,19.75
11:16:38,692.50,777.43,19.25
11:16:39,694.70,784.09,19.00
11:16:39,695.80,781.14,19.25
11:16:40,698.80,784.51,19.25
11:16:41,701.20,774.81,20.00
11:16:42,703.10,789.33,19.25
11:16:43,705.00,787.27,19.50
11:16:44,706.90,806.50,18.50
11:16:45,708.80,800.00,19.00
11:16:46,710.80,797.98,19.25
11:16:47,712.80,791.78,19.75
11:16:48,715.40,798.88,19.50
11:16:49,717.00,813.62,18.75
11:16:50,718.70,815.55,18.75
11:16:51,721.00,805.14,19.50
11:16:52,722.00,797.79,20.00
11:16:53,725.00,805.33,19.75
11:16:54,727.20,820.77,19.00
11:16:55,728.80,813.85,19.50
11:16:56,730.80,820.43,19.25
11:16:57,733.10,827.43,19.00
11:16:58,735.30,821.11,19.50
11:16:59,737.30,832.17,19.00
11:17:00,738.70,833.75,19.00
11:17:01,740.90,827.36,19.50
11:17:02,743.00,820.99,20.00
11:17:03,744.90,831.83,19.50
11:17:04,747.20,838.84,19.25
11:17:05,749.40,850.38,18.75
11:17:06,752.00,835.32,19.75
11:17:07,753.40,841.32,19.50
11:17:08,755.80,844.00,19.50
11:17:09,758.10,851.08,19.25
11:17:10,759.70,852.88,19.25
11:17:11,761.40,841.33,20.00
11:17:12,763.00,852.04,19.50
11:17:13,764.90,854.16,19.50
11:17:14,767.20,861.30,19.25
11:17:15,768.70,862.98,19.25
11:17:16,770.50,851.38,20.00
11:17:17,772.20,853.26,20.00
11:17:18,773.60,863.87,19.50
11:17:19,775.40,875.17,19.00
11:17:20,777.40,863.54,19.75
11:17:21,779.90,857.27,20.25
11:17:22,782.00,864.09,20.00
11:17:22,783.00,869.76,19.75
11:17:23,784.60,876.16,19.50
11:17:24,786.40,882.85,19.25
11:17:25,788.20,880.18,19.50
11:17:26,789.80,868.15,20.25
11:17:27,791.90,879.64,19.75
11:17:28,793.70,895.82,19.00
11:17:29,796.00,893.63,19.25
11:17:30,797.80,881.55,20.00
11:17:31,799.10,878.37,20.25
11:17:32,800.90,880.35,20.25
11:17:33,803.20,896.93,19.50
11:17:34,804.60,893.75,19.75
11:17:35,806.90,896.31,19.75
11:17:36,808.70,898.31,19.75
11:17:37,810.60,905.19,19.50
11:17:38,812.10,906.87,19.50
11:17:39,813.20,908.10,19.50
11:17:40,815.40,900.99,20.00
11:17:41,817.70,898.82,20.25
11:17:42,818.20,899.37,20.25
11:17:43,820.00,925.51,19.00
11:17:44,822.50,918.48,19.50
11:17:45,823.60,914.86,19.75
11:17:46,824.70,901.80,20.50
11:17:47,826.20,908.16,20.25
11:17:48,828.50,920.30,19.75
11:17:49,830.80,927.75,19.50
11:17:50,832.00,919.34,20.00
11:17:51,832.80,929.98,19.50
11:17:52,835.50,918.38,20.25
11:17:53,836.80,919.81,20.25
11:17:54,838.50,941.34,19.25
11:17:55,839.70,942.69,19.25
11:17:56,842.00,940.26,19.50
11:17:57,842.90,936.30,19.75
11:17:58,844.30,923.24,20.50
11:17:59,845.60,934.36,20.00
11:18:00,847.80,946.73,19.50
11:18:01,849.30,948.41,19.50
11:18:02,850.70,935.09,20.25
11:18:03,851.70,941.11,20.00
11:18:04,856.00,940.92,20.25
11:18:05,860.30,945.64,20.25
11:18:05,861.20,961.70,19.50
11:18:06,862.10,962.70,19.50
11:18:07,864.80,960.62,19.75
11:18:08,866.60,952.57,20.25
11:18:09,867.70,948.82,20.50
11:18:10,868.30,954.44,20.25
11:18:11,870.10,966.51,19.75
11:18:12,872.40,979.40,19.25
11:18:13,873.40,980.52,19.25
11:18:14,874.50,961.25,20.25
11:18:15,875.70,952.62,20.75
11:18:16,878.70,960.85,20.50
11:18:17,879.50,971.82,20.00
11:18:18,880.50,988.49,19.25
11:18:19,882.40,969.94,20.25
11:18:20,884.70,982.73,19.75
11:18:21,885.00,967.74,20.50
11:18:22,885.90,973.78,20.25
11:18:23,888.00,976.09,20.25
11:18:24,889.70,993.52,19.50
11:18:25,891.20,984.75,20.00
11:18:26,891.50,979.94,20.25
11:18:27,893.10,971.55,20.75
11:18:28,895.00,983.79,20.25
11:18:29,896.90,991.05,20.00
11:18:30,896.00,995.28,19.75
11:18:31,899.00,998.61,19.75
11:18:32,899.50,988.73,20.25
11:18:33,901.40,985.68,20.50
11:18:34,902.90,982.21,20.75
11:18:35,903.10,992.69,20.25
11:18:36,904.40,1009.94,19.50
11:18:37,906.50,1001.66,20.00
11:18:38,906.50,986.13,20.75
11:18:39,906.90,991.69,20.50
11:18:40,909.80,989.72,20.75
11:18:41,910.60,1000.93,20.25
11:18:42,911.10,1006.74,20.00
11:18:43,911.80,1007.51,20.00
11:18:44,912.40,987.45,21.00
11:18:45,914.50,994.83,20.75
11:18:46,916.30,1001.97,20.50
11:18:47,917.50,1019.16,19.75
11:18:48,917.80,1014.14,20.00
11:18:48,919.30,1010.50,20.25
11:18:49,921.70,997.51,21.00
11:18:50,922.60,1008.86,20.50
11:18:51,922.60,1014.12,20.25
11:18:52,925.00,1027.49,19.75
11:18:53,926.50,1029.16,19.75
11:18:54,927.30,1024.64,20.00
11:18:55,927.70,1009.19,20.75
11:18:56,929.10,1005.52,21.00
11:18:57,931.20,1013.00,20.75
11:18:58,931.40,1034.60,19.75
11:18:59,932.30,1035.60,19.75
11:19:00,933.20,1031.16,20.00
11:19:01,935.30,1012.23,21.00
11:19:02,936.40,1029.29,20.25
11:19:03,935.80,1045.00,19.50
11:19:04,938.40,1036.91,20.00
11:19:05,939.60,1027.45,20.50
11:19:06,940.80,1023.44,20.75
11:19:07,940.50,1023.12,20.75
11:19:08,942.70,1047.15,19.75
11:19:09,945.10,1038.86,20.25
11:19:10,945.80,1028.88,20.75
11:19:11,945.70,1028.77,20.75
11:19:12,947.00,1030.19,20.75
11:19:13,949.10,1048.73,20.00
11:19:14,949.70,1038.49,20.50
11:19:15,949.70,1038.49,20.50
11:19:16,951.00,1034.54,20.75
11:19:17,953.00,1047.54,20.25
11:19:18,955.50,1050.29,20.25
11:19:19,954.60,1049.30,20.25
11:19:20,955.70,1045.05,20.50
11:19:21,958.20,1042.37,20.75
11:19:22,959.80,1044.11,20.75
11:19:23,958.50,1059.12,20.00
11:19:24,959.80,1055.02,20.25
11:19:25,962.90,1063.98,20.00
11:19:26,964.40,1038.39,21.25
11:19:27,964.30,1038.28,21.25
11:19:28,964.40,1065.64,20.00
11:19:29,966.60,1073.70,19.75
11:19:30,967.10,1057.52,20.50
11:19:31,966.90,1046.43,21.00
11:19:31,968.30,1053.36,20.75
11:19:32,969.90,1055.10,20.75
11:19:33,973.00,1069.52,20.25
11:19:34,972.00,1068.43,20.25
11:19:35,972.00,1057.38,20.75
11:19:36,974.70,1044.14,21.50
11:19:37,975.00,1049.80,21.25
11:19:38,988.00,1069.26,21.00
11:19:39,987.60,1091.27,20.00
11:19:40,989.80,1082.34,20.50
11:19:41,992.90,1080.12,20.75
11:19:42,991.40,1072.94,21.00
11:19:43,991.40,1078.49,20.75
11:19:44,992.90,1085.73,20.50
11:19:45,995.70,1088.79,20.50
11:19:46,996.00,1083.49,20.75
11:19:47,995.10,1071.44,21.25
11:19:48,997.00,1084.58,20.75
11:19:49,999.80,1087.63,20.75
11:19:50,1000.00,1099.20,20.25
11:19:51,999.10,1092.51,20.50
11:19:52,1001.00,1083.33,21.00
11:19:53,1003.00,1079.95,21.25
11:19:54,1004.00,1086.58,21.00
11:19:55,1003.00,1096.77,20.50
11:19:56,1004.00,1097.87,20.50
11:19:57,1008.00,1090.91,21.00
11:19:58,1010.00,1081.95,21.50
11:19:59,1008.00,1085.33,21.25
11:20:00,1009.00,1103.34,20.50
11:20:01,1012.00,1112.39,20.25
11:20:02,1013.00,1101.99,20.75
11:20:03,1014.00,1091.79,21.25
11:20:04,1014.00,1097.40,21.00
11:20:05,1017.00,1100.65,21.00
11:20:06,1019.00,1120.09,20.25
11:20:07,1018.00,1113.18,20.50
11:20:08,1018.00,1113.18,20.50
11:20:09,1021.00,1093.73,21.50
11:20:10,1024.00,1102.56,21.25
11:20:11,1021.00,1116.46,20.50
11:20:12,1022.00,1117.55,20.50
11:20:13,1027.00,1117.22,20.75
11:20:14,1029.00,1102.30,21.50
11:20:14,1028.00,1124.11,20.50
11:20:15,1028.00,1124.11,20.50
11:20:16,1032.00,1122.65,20.75
11:20:17,1034.00,1130.67,20.50
11:20:18,1032.00,1128.49,20.50
11:20:19,1032.00,1105.52,21.50
11:20:20,1036.00,1115.48,21.25
11:20:21,1038.00,1129.18,20.75
11:20:22,1037.00,1128.09,20.75
11:20:23,1035.00,1120.13,21.00
11:20:24,1038.00,1123.38,21.00
11:20:25,1041.00,1120.86,21.25
11:20:26,1041.00,1120.86,21.25
11:20:27,1039.00,1118.71,21.25
11:20:28,1042.00,1139.42,20.50
11:20:29,1046.00,1137.88,20.75
11:20:30,1045.00,1119.44,21.50
11:20:31,1043.00,1128.79,21.00
11:20:32,1046.00,1137.88,20.75
11:20:33,1050.00,1136.36,21.00
11:20:34,1049.00,1147.07,20.50
11:20:35,1047.00,1121.59,21.50
11:20:37,1050.00,1124.80,21.50
11:20:37,1054.00,1146.59,20.75
11:20:38,1054.00,1146.59,20.75
11:20:39,1051.00,1137.45,21.00
11:20:41,1054.00,1129.08,21.50
11:20:41,1058.00,1133.37,21.50
11:20:42,1058.00,1162.96,20.25
11:20:43,1055.00,1141.77,21.00
11:20:44,1058.00,1150.94,20.75
11:20:45,1062.00,1137.65,21.50
11:20:46,1061.00,1154.20,20.75
11:20:47,1060.00,1141.32,21.25
11:20:48,1062.00,1143.47,21.25
11:20:49,1065.00,1152.60,21.00
11:20:50,1067.00,1166.76,20.50
11:20:51,1062.00,1137.65,21.50
11:20:52,1064.00,1145.63,21.25
11:20:53,1070.00,1152.09,21.25
11:20:54,1070.00,1158.01,21.00
11:20:55,1068.00,1161.82,20.75
11:20:56,1068.00,1149.93,21.25
11:20:57,1072.00,1148.37,21.50
11:20:57,1075.00,1145.75,21.75
11:20:58,1071.00,1153.16,21.25
11:20:59,1072.00,1160.17,21.00
11:21:00,1076.00,1164.50,21.00
11:21:01,1079.00,1161.78,21.25
11:21:02,1076.00,1152.65,21.50
11:21:03,1077.00,1153.72,21.50
11:21:04,1080.00,1156.94,21.50
11:21:05,1082.00,1183.16,20.50
11:21:07,1080.00,1168.83,21.00
11:21:07,1079.00,1161.78,21.25
11:21:08,1083.00,1160.15,21.50
11:21:09,1092.00,1175.77,21.25
11:21:11,1142.00,1217.16,21.75
11:21:11,1140.00,1227.46,21.25
11:21:12,1146.00,1240.26,21.00
11:21:13,1147.00,1241.34,21.00
11:21:14,1146.00,1246.67,20.75
11:21:15,1147.00,1228.71,21.50
11:21:17,1149.00,1224.62,21.75
11:21:17,1150.00,1231.92,21.50
11:21:18,1149.00,1237.15,21.25
11:21:19,1151.00,1252.11,20.75
11:21:20,1153.00,1247.84,21.00
11:21:21,1154.00,1242.53,21.25
11:21:22,1154.00,1242.53,21.25
11:21:23,1155.00,1224.81,22.00
11:21:24,1157.00,1233.15,21.75
11:21:25,1158.00,1240.49,21.50
11:21:26,1158.00,1253.25,21.00
11:21:27,1159.00,1254.33,21.00
11:21:28,1161.00,1250.07,21.25
11:21:29,1163.00,1258.66,21.00
11:21:30,1162.00,1238.48,21.75
11:21:31,1162.00,1244.78,21.50
11:21:32,1164.00,1240.61,21.75
11:21:33,1165.00,1247.99,21.50
11:21:34,1166.00,1261.90,21.00
11:21:35,1166.00,1261.90,21.00
11:21:36,1168.00,1257.60,21.25
11:21:37,1171.00,1254.42,21.50
11:21:38,1170.00,1240.72,22.00
11:21:39,1170.00,1247.00,21.75
11:21:39,1171.00,1248.07,21.75
11:21:40,1173.00,1256.56,21.50
11:21:41,1174.00,1270.56,21.00
11:21:42,1173.00,1256.56,21.50
11:21:43,1174.00,1264.06,21.25
11:21:44,1181.00,1252.39,22.00
11:21:45,1182.00,1253.45,22.00
11:21:46,1181.00,1271.60,21.25
11:21:47,1182.00,1266.20,21.50
11:21:48,1185.00,1275.91,21.25
11:21:49,1185.00,1275.91,21.25
11:21:50,1184.00,1274.83,21.25
11:21:51,1186.00,1276.99,21.25
11:21:52,1187.00,1271.56,21.50
11:21:53,1187.00,1265.12,21.75
11:21:54,1187.00,1278.06,21.25
11:21:55,1188.00,1272.63,21.50
11:21:56,1190.00,1274.77,21.50
11:21:57,1192.00,1283.45,21.25
11:21:58,1190.00,1281.29,21.25
11:21:59,1187.00,1258.75,22.00
11:22:00,1192.00,1276.91,21.50
11:22:01,1194.00,1266.17,22.00
11:22:02,1194.00,1292.21,21.00
11:22:03,1194.00,1285.60,21.25
11:22:04,1196.00,1274.71,21.75
11:22:05,1198.00,1276.85,21.75
11:22:06,1197.00,1288.83,21.25
11:22:07,1197.00,1282.27,21.50
11:22:08,1200.00,1292.06,21.25
11:22:09,1200.00,1278.98,21.75
11:22:10,1199.00,1271.47,22.00
11:22:11,1198.00,1283.34,21.50
11:22:12,1201.00,1293.14,21.25
11:22:13,1203.00,1282.17,21.75
11:22:14,1203.00,1288.70,21.50
11:22:15,1199.00,1284.41,21.50
11:22:16,1204.00,1283.24,21.75
11:22:17,1206.00,1285.37,21.75
11:22:18,1205.00,1304.11,21.00
11:22:19,1204.00,1289.77,21.50
11:22:20,1206.00,1285.37,21.75
11:22:21,1208.00,1300.67,21.25
11:22:22,1207.00,1273.54,22.25
11:22:23,1208.00,1294.05,21.50
11:22:23,1209.00,1301.75,21.25
11:22:24,1211.00,1290.70,21.75
11:22:25,1210.00,1283.14,22.00
11:22:26,1209.00,1282.08,22.00
11:22:27,1209.00,1275.65,22.25
11:22:28,1214.00,1300.48,21.50
11:22:29,1213.00,1292.83,21.75
11:22:30,1212.00,1291.77,21.75
11:22:31,1214.00,1293.90,21.75
11:22:32,1217.00,1290.56,22.00
11:22:33,1216.00,1283.04,22.25
11:22:34,1214.00,1300.48,21.50
11:22:35,1217.00,1303.70,21.50
11:22:36,1219.00,1305.84,21.50
11:22:37,1219.00,1292.68,22.00
11:22:38,1217.00,1290.56,22.00
11:22:39,1218.00,1291.62,22.00
11:22:40,1221.00,1307.98,21.50
11:22:41,1222.00,1309.05,21.50
11:22:42,1220.00,1300.29,21.75
11:22:43,1211.00,1297.27,21.50
11:22:44,1224.00,1291.48,22.25
11:22:45,1224.00,1297.99,22.00
11:22:46,1223.00,1303.49,21.75
11:22:47,1225.00,1318.98,21.25
11:22:48,1225.00,1318.98,21.25
11:22:49,1228.00,1308.82,21.75
11:22:50,1227.00,1294.65,22.25
11:22:51,1227.00,1307.75,21.75
11:22:52,1231.00,1325.44,21.25
11:22:53,1230.00,1317.62,21.50
11:22:54,1229.00,1323.28,21.25
11:22:55,1230.00,1297.81,22.25
11:22:56,1232.00,1299.92,22.25
11:22:57,1232.00,1313.08,21.75
11:22:58,1231.00,1312.02,21.75
11:22:59,1232.00,1319.76,21.50
11:23:00,1239.00,1313.89,22.00
11:23:01,1234.00,1295.54,22.50
11:23:02,1233.00,1300.98,22.25
11:23:03,1233.00,1300.98,22.25
11:23:04,1234.00,1315.21,21.75
11:23:04,1234.00,1315.21,21.75
11:23:05,1233.00,1314.15,21.75
11:23:06,1230.00,1304.35,22.00
11:23:07,1207.00,1279.96,22.00
11:23:08,1205.00,1277.84,22.00
11:23:09,1202.00,1287.63,21.50
11:23:10,1201.00,1286.56,21.50
11:23:11,1199.00,1271.47,22.00
11:23:12,1194.00,1259.83,22.25
11:23:13,1172.00,1236.61,22.25
11:23:14,1294.00,1365.34,22.25
11:23:15,1294.00,1379.16,21.75
11:23:16,1296.00,1381.29,21.75
11:23:17,1296.00,1374.34,22.00
11:23:18,1296.00,1367.45,22.25
11:23:19,1299.00,1384.49,21.75
11:23:20,1300.00,1378.58,22.00
11:23:21,1300.00,1385.56,21.75
11:23:22,1299.00,1405.84,21.00
11:23:23,1302.00,1409.09,21.00
11:23:24,1304.00,1411.26,21.00
11:23:25,1304.00,1362.24,22.75
11:23:26,1302.00,1380.70,22.00
11:23:27,1304.00,1375.89,22.25
11:23:28,1307.00,1386.00,22.00
11:23:29,1307.00,1386.00,22.00
11:23:30,1306.00,1391.95,21.75
11:23:31,1309.00,1388.12,22.00
11:23:32,1311.00,1383.28,22.25
11:23:33,1310.00,1382.22,22.25
11:23:34,1310.00,1382.22,22.25
11:23:35,1311.00,1397.28,21.75
11:23:36,1312.00,1391.30,22.00
11:23:37,1313.00,1385.39,22.25
11:23:38,1314.00,1379.53,22.50
11:23:39,1314.00,1393.43,22.00
11:23:40,1316.00,1388.55,22.25
11:23:41,1317.00,1396.61,22.00
11:23:42,1317.00,1396.61,22.00
11:23:43,1318.00,1404.74,21.75
11:23:44,1319.00,1398.73,22.00
11:23:45,1320.00,1392.77,22.25
11:23:46,1319.00,1384.78,22.50
11:23:46,1320.00,1406.87,21.75
11:23:47,1322.00,1409.01,21.75
11:23:48,1324.00,1404.03,22.00
11:23:49,1323.00,1410.07,21.75
11:23:50,1323.00,1395.94,22.25
11:23:51,1325.00,1412.20,21.75
11:23:52,1326.00,1406.15,22.00
11:23:53,1326.00,1427.73,21.25
11:23:54,1326.00,1413.27,21.75
11:23:55,1328.00,1408.27,22.00
11:23:56,1329.00,1402.27,22.25
11:23:57,1329.00,1402.27,22.25
11:23:58,1330.00,1424.75,21.50
11:23:59,1332.00,1419.66,21.75
11:24:00,1332.00,1405.43,22.25
11:24:01,1332.00,1405.43,22.25
11:24:02,1333.00,1413.57,22.00
11:24:03,1331.00,1411.45,22.00
11:24:04,1337.00,1424.99,21.75
11:24:05,1335.00,1408.60,22.25
11:24:06,1336.00,1409.65,22.25
11:24:07,1338.00,1418.88,22.00
11:24:08,1339.00,1419.94,22.00
11:24:09,1339.00,1427.13,21.75
11:24:10,1339.00,1405.77,22.50
11:24:11,1341.00,1407.87,22.50
11:24:12,1342.00,1415.99,22.25
11:24:13,1342.00,1423.12,22.00
11:24:14,1341.00,1422.06,22.00
11:24:15,1343.00,1417.04,22.25
11:24:16,1345.00,1412.07,22.50
11:24:17,1345.00,1419.15,22.25
11:24:18,1344.00,1425.24,22.00
11:24:19,1346.00,1427.36,22.00
11:24:20,1348.00,1422.32,22.25
11:24:21,1348.00,1408.20,22.75
11:24:22,1347.00,1421.26,22.25
11:24:23,1348.00,1422.32,22.25
11:24:24,1351.00,1425.48,22.25
11:24:25,1351.00,1432.66,22.00
11:24:26,1350.00,1424.43,22.25
11:24:27,1351.00,1418.37,22.50
