Time,"Conductivity, mS","Temperature, C"
0,0,0
11:24:05,0.891,26.4
0,0,0
0,0,0
11:24:07,0.892,26.4
0,0,0
0,0,0
11:24:09,0.893,26.4
0,0,0
0,0,0
11:24:11,0.893,26.4
0,0,0
0,0,0
11:24:13,0.895,26.5
0,0,0
0,0,0
11:24:15,0.895,26.5
0,0,0
0,0,0
11:24:17,0.896,26.5
0,0,0
0,0,0
11:24:19,0.896,26.5
0,0,0
0,0,0
11:24:21,0.896,26.5
0,0,0
0,0,0
11:24:23,0.897,26.5
0,0,0
0,0,0
11:24:25,0.898,26.5
0,0,0
0,0,0
11:24:27,0.898,26.5
0,0,0
0,0,0
11:24:29,0.898,26.5
0,0,0
0,0,0
11:24:31,0.899,26.5
0,0,0
0,0,0
11:24:33,0.9,26.5
0,0,0
0,0,0
11:24:35,0.901,26.5
0,0,0
0,0,0
11:24:37,0.902,26.6
0,0,0
0,0,0
11:24:39,0.902,26.6
0,0,0
0,0,0
11:24:41,0.903,26.6
0,0,0
0,0,0
11:24:43,0.903,26.6
0,0,0
0,0,0
11:24:45,0.903,26.6
0,0,0
0,0,0
11:24:47,0.903,26.6
0,0,0
0,0,0
11:24:49,0.904,26.6
0,0,0
0,0,0
11:24:51,0.904,26.6
0,0,0
0,0,0
11:24:53,0.905,26.6
0,0,0
0,0,0
11:24:55,0.906,26.6
0,0,0
0,0,0
11:24:57,0.907,26.6
0,0,0
0,0,0
11:24:59,0.908,26.6
0,0,0
0,0,0
11:25:01,0.909,26.6
0,0,0
0,0,0
11:25:03,0.909,26.7
0,0,0
0,0,0
11:25:05,0.909,26.7
0,0,0
0,0,0
11:25:07,0.909,26.7
0,0,0
0,0,0
11:25:09,0.909,26.7
0,0,0
0,0,0
11:25:11,0.909,26.7
0,0,0
0,0,0
11:25:13,0.909,26.7
0,0,0
0,0,0
11:25:15,0.91,26.7
0,0,0
0,0,0
11:25:17,0.911,26.7
0,0,0
0,0,0
11:25:19,0.912,26.7
0,0,0
0,0,0
11:25:21,0.913,26.7
0,0,0
0,0,0
11:25:23,0.914,26.7
0,0,0
0,0,0
11:25:25,0.914,26.7
0,0,0
0,0,0
11:25:27,0.914,26.7
0,0,0
0,0,0
11:25:29,0.915,26.7
0,0,0
0,0,0
11:25:31,0.915,26.7
0,0,0
0,0,0
11:25:33,0.916,26.7
0,0,0
0,0,0
11:25:35,0.916,26.7
0,0,0
0,0,0
11:25:37,0.917,26.8
0,0,0
0,0,0
11:25:39,0.917,26.8
0,0,0
0,0,0
11:25:41,0.917,26.8
0,0,0
0,0,0
11:25:43,0.918,26.8
0,0,0
0,0,0
11:25:45,0.918,26.8
0,0,0
0,0,0
11:25:47,0.918,26.8
0,0,0
0,0,0
11:25:49,0.918,26.8
0,0,0
0,0,0
11:25:51,0.919,26.8
0,0,0
0,0,0
11:25:53,0.919,26.8
0,0,0
0,0,0
11:25:55,0.919,26.8
0,0,0
0,0,0
11:25:57,0.92,26.8
0,0,0
0,0,0
11:25:59,0.921,26.8
0,0,0
0,0,0
11:26:01,0.922,26.8
0,0,0
0,0,0
11:26:03,0.922,26.8
0,0,0
0,0,0
11:26:05,0.922,26.8
0,0,0
0,0,0
11:26:07,0.922,26.8
0,0,0
0,0,0
11:26:09,0.923,26.8
0,0,0
0,0,0
11:26:11,0.923,26.8
0,0,0
0,0,0
11:26:13,0.924,26.8
0,0,0
0,0,0
11:26:15,0.925,26.8
0,0,0
0,0,0
11:26:17,0.926,26.9
0,0,0
0,0,0
11:26:19,0.925,26.9
0,0,0
0,0,0
11:26:21,0.925,26.9
0,0,0
0,0,0
11:26:23,0.925,26.9
0,0,0
0,0,0
11:26:25,0.925,26.9
0,0,0
0,0,0
11:26:27,0.926,26.9
0,0,0
0,0,0
11:26:29,0.927,26.9
0,0,0
0,0,0
11:26:31,0.927,26.9
0,0,0
0,0,0
11:26:33,0.928,26.9
0,0,0
0,0,0
11:26:35,0.928,26.9
0,0,0
0,0,0
11:26:37,0.929,26.9
0,0,0
0,0,0
11:26:39,0.929,26.9
0,0,0
0,0,0
11:26:41,0.93,26.9
0,0,0
0,0,0
11:26:43,0.931,26.9
0,0,0
0,0,0
11:26:45,0.931,26.9
0,0,0
0,0,0
11:26:47,0.932,26.9
0,0,0
0,0,0
11:26:49,0.932,26.9
0,0,0
0,0,0
11:26:51,0.932,26.9
0,0,0
0,0,0
11:26:53,0.933,26.9
0,0,0
0,0,0
11:26:55,0.933,26.9
0,0,0
0,0,0
11:26:57,0.934,26.9
0,0,0
0,0,0
11:26:59,0.934,26.9
0,0,0
0,0,0
11:27:01,0.934,26.9
0,0,0
0,0,0
11:27:03,0.934,26.9
0,0,0
0,0,0
11:27:05,0.934,26.9
0,0,0
0,0,0
11:27:07,0.935,26.9
0,0,0
0,0,0
11:27:09,0.935,26.9
0,0,0
0,0,0
11:27:11,0.936,27
0,0,0
0,0,0
11:27:13,0.936,27
0,0,0
0,0,0
11:27:15,0.935,27
0,0,0
0,0,0
11:27:17,0.935,27
0,0,0
0,0,0
11:27:19,0.935,27
0,0,0
0,0,0
11:27:21,0.935,27
0,0,0
0,0,0
11:27:23,0.935,27
0,0,0
0,0,0
11:27:25,0.936,27
0,0,0
0,0,0
11:27:27,0.937,27
0,0,0
0,0,0
11:27:29,0.938,27
0,0,0
0,0,0
11:27:31,0.939,27
0,0,0
0,0,0
11:27:33,0.941,27
0,0,0
0,0,0
11:27:35,0.942,27
0,0,0
0,0,0
11:27:37,0.943,27
0,0,0
0,0,0
11:27:39,0.945,27
0,0,0
0,0,0
11:27:41,0.945,27
0,0,0
0,0,0
11:27:43,0.946,27
0,0,0
0,0,0
11:27:45,0.946,27
0,0,0
0,0,0
11:27:47,0.946,27
0,0,0
0,0,0
11:27:49,0.946,27
0,0,0
0,0,0
11:27:51,0.947,27
0,0,0
0,0,0
11:27:53,0.947,27
0,0,0
0,0,0
11:27:55,0.947,27
0,0,0
0,0,0
11:27:57,0.947,27
0,0,0
0,0,0
11:27:59,0.948,27
0,0,0
0,0,0
11:28:01,0.949,27
0,0,0
0,0,0
11:28:03,0.949,27
0,0,0
0,0,0
11:28:05,0.949,27
0,0,0
0,0,0
11:28:07,0.949,27
0,0,0
0,0,0
11:28:09,0.949,27
0,0,0
0,0,0
11:28:11,0.949,27
0,0,0
0,0,0
11:28:13,0.95,27
0,0,0
0,0,0
11:28:15,0.95,27
0,0,0
0,0,0
11:28:17,0.951,27
0,0,0
0,0,0
11:28:19,0.951,27
0,0,0
0,0,0
11:28:21,0.952,27
0,0,0
0,0,0
11:28:23,0.952,27
0,0,0
0,0,0
11:28:25,0.952,27
0,0,0
0,0,0
11:28:27,0.952,27
0,0,0
0,0,0
11:28:29,0.952,27
0,0,0
0,0,0
11:28:31,0.953,27
0,0,0
0,0,0
11:28:33,0.954,27
0,0,0
0,0,0
11:28:35,0.954,27
0,0,0
0,0,0
11:28:37,0.954,27
0,0,0
0,0,0
11:28:39,0.955,27
0,0,0
0,0,0
11:28:41,0.955,27
0,0,0
0,0,0
11:28:43,0.955,27
0,0,0
0,0,0
11:28:45,0.955,27
0,0,0
0,0,0
11:28:47,0.956,27
0,0,0
0,0,0
11:28:49,0.956,27
0,0,0
0,0,0
11:28:51,0.956,27
0,0,0
0,0,0
11:28:53,0.957,27
0,0,0
0,0,0
11:28:55,0.957,27
0,0,0
0,0,0
11:28:57,0.957,27
0,0,0
0,0,0
11:28:59,0.958,27
0,0,0
0,0,0
11:29:01,0.958,27
0,0,0
0,0,0
11:29:03,0.959,27
0,0,0
0,0,0
11:29:05,0.96,27
0,0,0
0,0,0
11:29:07,0.96,27
0,0,0
0,0,0
11:29:09,0.96,27.1
0,0,0
0,0,0
11:29:11,0.96,27.1
0,0,0
0,0,0
11:29:13,0.96,27
0,0,0
0,0,0
11:29:15,0.96,27.1
0,0,0
0,0,0
11:29:17,0.96,27
0,0,0
0,0,0
11:29:19,0.961,27
0,0,0
0,0,0
11:29:21,0.962,27
0,0,0
0,0,0
11:29:23,0.962,27
0,0,0
0,0,0
11:29:25,0.962,27
0,0,0
0,0,0
11:29:27,0.963,27
0,0,0
0,0,0
11:29:29,0.963,27.1
0,0,0
0,0,0
11:29:31,0.963,27.1
0,0,0
0,0,0
11:29:33,0.963,27.1
0,0,0
0,0,0
11:29:35,0.963,27
0,0,0
0,0,0
11:29:37,0.963,27
0,0,0
0,0,0
11:29:39,0.964,27
0,0,0
0,0,0
11:29:41,0.965,27
0,0,0
0,0,0
11:29:43,0.965,27
0,0,0
0,0,0
11:29:45,0.965,27
0,0,0
0,0,0
11:29:47,0.966,27
0,0,0
0,0,0
11:29:49,0.965,27.1
0,0,0
0,0,0
11:29:51,0.965,27
0,0,0
0,0,0
11:29:53,0.965,27.1
0,0,0
0,0,0
11:29:55,0.965,27
0,0,0
0,0,0
11:29:57,0.965,27
0,0,0
0,0,0
11:29:59,0.966,27
0,0,0
0,0,0
11:30:01,0.967,27
0,0,0
0,0,0
11:30:03,0.968,27
0,0,0
0,0,0
11:30:05,0.968,27
0,0,0
0,0,0
11:30:07,0.968,27
0,0,0
0,0,0
11:30:09,0.969,27.1
0,0,0
0,0,0
11:30:11,0.969,27
0,0,0
0,0,0
11:30:13,0.969,27
0,0,0
0,0,0
11:30:15,0.97,27
0,0,0
0,0,0
11:30:17,0.971,27
0,0,0
0,0,0
11:30:19,0.972,27
0,0,0
0,0,0
11:30:21,0.972,27
0,0,0
0,0,0
11:30:23,0.972,27
0,0,0
0,0,0
11:30:25,0.972,27
0,0,0
0,0,0
11:30:27,0.973,27
0,0,0
0,0,0
11:30:29,0.973,27
0,0,0
0,0,0
11:30:31,0.973,27
0,0,0
0,0,0
11:30:33,0.974,27
0,0,0
0,0,0
11:30:35,0.974,27
0,0,0
0,0,0
11:30:37,0.975,27
0,0,0
0,0,0
11:30:39,0.975,27
0,0,0
0,0,0
11:30:41,0.975,27
0,0,0
0,0,0
11:30:43,0.975,27
0,0,0
0,0,0
11:30:45,0.975,27
0,0,0
0,0,0
11:30:47,0.975,27
0,0,0
0,0,0
11:30:49,0.975,27
0,0,0
0,0,0
11:30:51,0.975,27
0,0,0
0,0,0
11:30:53,0.975,27
0,0,0
0,0,0
11:30:55,0.976,27
0,0,0
0,0,0
11:30:57,0.978,27
0,0,0
0,0,0
11:30:59,0.979,27
0,0,0
0,0,0
11:31:01,0.98,27
0,0,0
0,0,0
11:31:03,0.981,27
0,0,0
0,0,0
11:31:05,0.981,27
0,0,0
0,0,0
11:31:07,0.981,27
0,0,0
0,0,0
11:31:09,0.981,27
0,0,0
0,0,0
11:31:11,0.981,27
0,0,0
0,0,0
11:31:13,0.981,27
0,0,0
0,0,0
11:31:15,0.981,27
0,0,0
0,0,0
11:31:17,0.982,27
0,0,0
0,0,0
11:31:19,0.982,27
0,0,0
0,0,0
11:31:21,0.982,27
0,0,0
0,0,0
11:31:23,0.983,27
0,0,0
0,0,0
11:31:25,0.984,27
0,0,0
0,0,0
11:31:27,0.984,27
0,0,0
0,0,0
11:31:29,0.985,27
0,0,0
0,0,0
11:31:31,0.985,27
0,0,0
0,0,0
11:31:33,0.986,27
0,0,0
0,0,0
11:31:35,0.986,27
0,0,0
0,0,0
11:31:37,0.986,27
0,0,0
0,0,0
11:31:39,0.986,27
0,0,0
0,0,0
11:31:41,0.986,27
0,0,0
0,0,0
11:31:43,0.986,27
0,0,0
0,0,0
11:31:45,0.986,27
0,0,0
0,0,0
11:31:47,0.986,27
0,0,0
0,0,0
11:31:49,0.987,27
0,0,0
0,0,0
11:31:51,0.988,27
0,0,0
0,0,0
11:31:53,0.989,27
0,0,0
0,0,0
11:31:55,0.991,27
0,0,0
0,0,0
11:31:57,0.992,27
0,0,0
0,0,0
11:31:59,0.992,27
0,0,0
0,0,0
11:32:01,0.992,27
0,0,0
0,0,0
11:32:03,0.992,27
0,0,0
0,0,0
11:32:05,0.992,27
0,0,0
0,0,0
11:32:07,0.992,27
0,0,0
0,0,0
11:32:09,0.992,27
0,0,0
0,0,0
11:32:11,0.992,27
0,0,0
0,0,0
11:32:13,0.993,27
0,0,0
0,0,0
11:32:15,0.993,27
0,0,0
0,0,0
11:32:17,0.994,27
0,0,0
0,0,0
11:32:19,0.994,27
0,0,0
0,0,0
11:32:21,0.994,27
0,0,0
0,0,0
11:32:23,0.993,27
0,0,0
0,0,0
11:32:25,0.993,27
0,0,0
0,0,0
11:32:27,0.993,27
0,0,0
0,0,0
11:32:29,0.993,27
0,0,0
0,0,0
11:32:31,0.993,26.9
0,0,0
0,0,0
11:32:33,0.994,26.9
0,0,0
0,0,0
11:32:35,0.995,26.9
0,0,0
0,0,0
11:32:37,0.996,26.9
0,0,0
0,0,0
11:32:39,0.996,26.9
0,0,0
0,0,0
11:32:41,0.996,26.9
0,0,0
0,0,0
11:32:43,0.996,26.9
0,0,0
0,0,0
11:32:45,0.996,26.9
0,0,0
0,0,0
11:32:47,0.996,26.9
0,0,0
0,0,0
11:32:49,0.996,26.9
0,0,0
0,0,0
11:32:51,0.996,26.9
0,0,0
0,0,0
11:32:53,0.996,26.9
0,0,0
0,0,0
11:32:55,0.997,26.9
0,0,0
0,0,0
11:32:57,0.996,26.9
0,0,0
0,0,0
11:32:59,0.996,26.9
0,0,0
0,0,0
11:33:01,0.996,26.9
0,0,0
0,0,0
11:33:03,0.996,26.9
0,0,0
0,0,0
11:33:05,0.996,26.9
0,0,0
0,0,0
11:33:07,0.996,26.9
0,0,0
0,0,0
11:33:09,0.996,26.9
0,0,0
0,0,0
11:33:11,0.997,26.9
0,0,0
0,0,0
11:33:13,0.997,26.9
0,0,0
0,0,0
11:33:15,0.998,26.9
0,0,0
0,0,0
11:33:17,0.998,26.9
0,0,0
0,0,0
11:33:19,0.998,26.9
0,0,0
0,0,0
11:33:21,0.998,26.9
0,0,0
0,0,0
11:33:23,0.998,26.9
0,0,0
0,0,0
11:33:25,0.997,26.9
0,0,0
0,0,0
11:33:27,0.997,26.9
0,0,0
0,0,0
11:33:29,0.997,26.9
0,0,0
0,0,0
11:33:31,0.997,26.9
0,0,0
0,0,0
11:33:33,0.997,26.9
0,0,0
0,0,0
11:33:35,0.997,26.9
0,0,0
0,0,0
11:33:37,0.998,26.9
0,0,0
0,0,0
11:33:39,0.998,26.9
0,0,0
0,0,0
11:33:41,0.998,26.8
0,0,0
0,0,0
11:33:43,0.998,26.9
0,0,0
0,0,0
11:33:45,0.998,26.8
0,0,0
0,0,0
11:33:47,0.999,26.8
0,0,0
0,0,0
11:33:49,1.001,26.8
0,0,0
0,0,0
11:33:51,1.003,26.8
0,0,0
0,0,0
11:33:53,1.004,26.8
0,0,0
0,0,0
11:33:55,1.006,26.8
0,0,0
0,0,0
11:33:57,1.007,26.8
0,0,0
0,0,0
11:33:59,1.007,26.8
0,0,0
0,0,0
11:34:01,1.009,26.8
0,0,0
0,0,0
11:34:03,1.011,26.8
0,0,0
0,0,0
11:34:05,1.014,26.8
0,0,0
0,0,0
11:34:07,1.015,26.8
0,0,0
0,0,0
11:34:09,1.016,26.8
0,0,0
0,0,0
11:34:11,1.018,26.8
0,0,0
0,0,0
11:34:13,1.018,26.8
0,0,0
0,0,0
11:34:15,1.018,26.8
0,0,0
0,0,0
11:34:17,1.018,26.8
0,0,0
0,0,0
11:34:19,1.018,26.8
0,0,0
0,0,0
11:34:21,1.018,26.8
0,0,0
0,0,0
11:34:23,1.018,26.8
0,0,0
0,0,0
11:34:25,1.018,26.8
0,0,0
0,0,0
11:34:27,1.018,26.8
0,0,0
0,0,0
11:34:29,1.019,26.8
0,0,0
0,0,0
11:34:31,1.02,26.8
0,0,0
0,0,0
11:34:33,1.02,26.8
0,0,0
0,0,0
11:34:35,1.021,26.8
0,0,0
0,0,0
11:34:37,1.021,26.8
0,0,0
0,0,0
11:34:39,1.021,26.8
0,0,0
0,0,0
11:34:41,1.021,26.8
0,0,0
0,0,0
11:34:43,1.021,26.8
0,0,0
0,0,0
11:34:45,1.021,26.8
0,0,0
0,0,0
11:34:47,1.021,26.8
0,0,0
0,0,0
11:34:49,1.022,26.7
0,0,0
0,0,0
11:34:51,1.022,26.7
0,0,0
0,0,0
11:34:53,1.023,26.7
0,0,0
0,0,0
11:34:55,1.023,26.7
0,0,0
0,0,0
11:34:57,1.023,26.7
0,0,0
0,0,0
11:34:59,1.024,26.7
0,0,0
0,0,0
11:35:01,1.024,26.7
0,0,0
0,0,0
11:35:03,1.025,26.7
0,0,0
0,0,0
11:35:05,1.025,26.7
0,0,0
0,0,0
11:35:07,1.025,26.7
0,0,0
0,0,0
11:35:09,1.025,26.7
0,0,0
0,0,0
11:35:11,1.026,26.7
0,0,0
0,0,0
11:35:13,1.026,26.7
0,0,0
0,0,0
11:35:15,1.026,26.7
0,0,0
0,0,0
11:35:17,1.026,26.7
0,0,0
0,0,0
11:35:19,1.026,26.7
0,0,0
0,0,0
11:35:21,1.027,26.7
0,0,0
0,0,0
11:35:23,1.028,26.7
0,0,0
0,0,0
11:35:25,1.029,26.7
0,0,0
0,0,0
11:35:27,1.03,26.7
0,0,0
0,0,0
11:35:29,1.03,26.7
0,0,0
0,0,0
11:35:31,1.03,26.7
0,0,0
0,0,0
11:35:33,1.03,26.7
0,0,0
0,0,0
11:35:35,1.03,26.7
0,0,0
0,0,0
11:35:37,1.03,26.7
0,0,0
0,0,0
11:35:39,1.03,26.7
0,0,0
0,0,0
11:35:41,1.03,26.7
0,0,0
0,0,0
11:35:43,1.03,26.7
0,0,0
0,0,0
11:35:45,1.031,26.7
0,0,0
0,0,0
11:35:47,1.031,26.6
0,0,0
0,0,0
11:35:49,1.031,26.6
0,0,0
0,0,0
11:35:51,1.032,26.6
0,0,0
0,0,0
11:35:53,1.033,26.6
0,0,0
0,0,0
11:35:55,1.033,26.6
0,0,0
0,0,0
11:35:57,1.033,26.6
0,0,0
0,0,0
11:35:59,1.034,26.6
0,0,0
0,0,0
11:36:01,1.034,26.6
0,0,0
0,0,0
11:36:03,1.034,26.6
0,0,0
0,0,0
11:36:05,1.034,26.6
0,0,0
0,0,0
11:36:07,1.034,26.6
0,0,0
0,0,0
11:36:09,1.034,26.6
0,0,0
0,0,0
11:36:11,1.035,26.6
0,0,0
0,0,0
11:36:13,1.035,26.6
0,0,0
0,0,0
11:36:15,1.035,26.6
0,0,0
0,0,0
11:36:17,1.035,26.6
0,0,0
0,0,0
11:36:19,1.035,26.6
0,0,0
0,0,0
11:36:21,1.035,26.6
0,0,0
0,0,0
11:36:23,1.035,26.6
0,0,0
0,0,0
11:36:25,1.035,26.6
0,0,0
0,0,0
11:36:27,1.035,26.6
0,0,0
0,0,0
11:36:29,1.035,26.6
0,0,0
0,0,0
11:36:31,1.035,26.6
0,0,0
0,0,0
11:36:33,1.035,26.6
0,0,0
0,0,0
11:36:35,1.035,26.6
0,0,0
0,0,0
11:36:37,1.036,26.6
0,0,0
0,0,0
11:36:39,1.036,26.6
0,0,0
0,0,0
11:36:41,1.036,26.6
0,0,0
0,0,0
11:36:43,1.037,26.6
0,0,0
0,0,0
11:36:45,1.037,26.5
0,0,0
0,0,0
11:36:47,1.038,26.5
0,0,0
0,0,0
11:36:49,1.039,26.5
0,0,0
0,0,0
11:36:51,1.04,26.5
0,0,0
0,0,0
11:36:53,1.04,26.5
0,0,0
0,0,0
11:36:55,1.041,26.5
0,0,0
0,0,0
11:36:57,1.042,26.5
0,0,0
0,0,0
11:36:59,1.042,26.5
0,0,0
0,0,0
11:37:01,1.042,26.5
0,0,0
0,0,0
11:37:03,1.042,26.5
0,0,0
0,0,0
11:37:05,1.042,26.5
0,0,0
0,0,0
11:37:07,1.042,26.5
0,0,0
0,0,0
11:37:09,1.043,26.5
0,0,0
0,0,0
11:37:11,1.043,26.5
0,0,0
0,0,0
11:37:13,1.043,26.5
0,0,0
0,0,0
11:37:15,1.043,26.5
0,0,0
0,0,0
11:37:17,1.043,26.5
0,0,0
0,0,0
11:37:19,1.042,26.5
0,0,0
0,0,0
11:37:21,1.042,26.5
0,0,0
0,0,0
11:37:23,1.043,26.5
0,0,0
0,0,0
11:37:25,1.043,26.5
0,0,0
0,0,0
11:37:27,1.043,26.5
0,0,0
0,0,0
11:37:29,1.044,26.5
0,0,0
0,0,0
11:37:31,1.043,26.5
0,0,0
0,0,0
11:37:33,1.043,26.4
0,0,0
0,0,0
11:37:35,1.044,26.4
0,0,0
0,0,0
11:37:37,1.044,26.4
0,0,0
0,0,0
11:37:39,1.044,26.4
0,0,0
0,0,0
11:37:41,1.045,26.4
0,0,0
0,0,0
11:37:43,1.046,26.4
0,0,0
0,0,0
11:37:45,1.046,26.4
0,0,0
0,0,0
11:37:47,1.046,26.4
0,0,0
0,0,0
11:37:49,1.045,26.4
0,0,0
0,0,0
11:37:51,1.045,26.4
0,0,0
0,0,0
11:37:53,1.045,26.4
0,0,0
0,0,0
11:37:55,1.045,26.4
0,0,0
0,0,0
11:37:57,1.045,26.4
0,0,0
0,0,0
11:37:59,1.045,26.4
0,0,0
0,0,0
11:38:01,1.045,26.4
0,0,0
0,0,0
11:38:03,1.047,26.4
0,0,0
0,0,0
11:38:05,1.048,26.4
0,0,0
0,0,0
11:38:07,1.049,26.4
0,0,0
0,0,0
11:38:09,1.05,26.4
0,0,0
0,0,0
11:38:11,1.05,26.4
0,0,0
0,0,0
11:38:13,1.05,26.4
0,0,0
0,0,0
11:38:15,1.05,26.4
0,0,0
0,0,0
11:38:17,1.051,26.4
0,0,0
0,0,0
11:38:19,1.051,26.3
0,0,0
0,0,0
11:38:21,1.052,26.4
0,0,0
0,0,0
11:38:23,1.052,26.3
0,0,0
0,0,0
11:38:25,1.052,26.3
0,0,0
0,0,0
11:38:27,1.053,26.3
0,0,0
0,0,0
11:38:29,0.749,26.3
0,0,0
0,0,0
11:38:31,74.9,26.3
0,0,0
0,0,0
11:38:33,5,26.2
0,0,0
0,0,0
11:38:35,3.9,26.1
0,0,0
0,0,0
11:38:37,0.039,26.1
0,0,0
0,0,0
11:38:39,1.118,25.9
0,0,0
0,0,0
11:38:41,1.116,25.9
0,0,0
0,0,0
11:38:43,1.115,26
0,0,0
0,0,0
11:38:45,1.113,26
0,0,0
0,0,0
11:38:47,1.111,26.1
0,0,0
0,0,0
11:38:49,1.109,26.1
0,0,0
0,0,0
11:38:51,1.108,26.1
0,0,0
0,0,0
11:38:53,1.107,26.1
0,0,0
0,0,0
11:38:55,1.107,26.2
0,0,0
0,0,0
11:38:57,1.107,26.2
0,0,0
0,0,0
11:38:59,1.106,26.2
0,0,0
0,0,0
11:39:01,1.106,26.2
0,0,0
0,0,0
11:39:03,1.106,26.2
0,0,0
0,0,0
11:39:05,1.106,26.2
0,0,0
0,0,0
11:39:07,1.105,26.2
0,0,0
0,0,0
11:39:09,1.105,26.2
0,0,0
0,0,0
11:39:11,1.105,26.2
0,0,0
0,0,0
11:39:13,1.105,26.2
0,0,0
0,0,0
11:39:15,1.105,26.2
0,0,0
0,0,0
11:39:17,1.105,26.2
0,0,0
0,0,0
11:39:19,1.106,26.2
0,0,0
0,0,0
11:39:21,1.106,26.2
0,0,0
0,0,0
11:39:23,1.107,26.2
0,0,0
0,0,0
11:39:25,1.106,26.2
0,0,0
0,0,0
11:39:27,1.106,26.2
0,0,0
0,0,0
11:39:29,1.106,26.2
0,0,0
0,0,0
11:39:31,1.106,26.2
0,0,0
0,0,0
11:39:33,1.106,26.2
0,0,0
0,0,0
11:39:35,1.106,26.2
0,0,0
0,0,0
