Time,"Conductivity, mS","Temperature, C"
12:28:29,0.879,28.2
0,0,0
0,0,0
12:28:31,0.88,28.2
0,0,0
0,0,0
12:28:33,0.881,28.2
0,0,0
0,0,0
12:28:35,0.881,28.2
0,0,0
0,0,0
12:28:37,0.881,28.2
0,0,0
0,0,0
12:28:39,0.882,28.2
0,0,0
0,0,0
12:28:41,0.883,28.2
0,0,0
0,0,0
