Time,"Conductivity, mS","Temperature, C"
16:53:25,0.382,23.8
0,0,0
0,0,0
16:53:27,0.383,23.8
0,0,0
0,0,0
16:53:29,0.383,23.8
0,0,0
0,0,0
16:53:31,0.383,23.8
0,0,0
0,0,0
16:53:33,0.383,23.8
0,0,0
0,0,0
16:53:35,0.383,23.8
0,0,0
0,0,0
16:53:37,0.383,23.9
0,0,0
0,0,0
16:53:39,0.383,23.8
0,0,0
0,0,0
16:53:41,0.383,23.8
0,0,0
0,0,0
16:53:43,0.383,23.8
0,0,0
0,0,0
16:53:45,0.383,23.8
0,0,0
0,0,0
16:53:47,0.383,23.9
0,0,0
0,0,0
16:53:49,0.382,23.9
0,0,0
0,0,0
16:53:51,0.382,23.8
0,0,0
0,0,0
16:53:53,0.382,23.8
0,0,0
0,0,0
16:53:55,0.382,23.8
0,0,0
0,0,0
16:53:57,0.382,23.9
0,0,0
0,0,0
16:53:59,0.383,23.9
0,0,0
0,0,0
16:54:01,0.382,23.9
0,0,0
0,0,0
16:54:03,0.382,23.9
0,0,0
0,0,0
16:54:05,0.382,23.9
0,0,0
0,0,0
16:54:07,0.382,23.9
0,0,0
0,0,0
16:54:09,0.382,23.9
0,0,0
0,0,0
16:54:11,0.382,23.8
0,0,0
0,0,0
16:54:13,0.382,23.9
0,0,0
0,0,0
16:54:15,0.382,23.9
0,0,0
0,0,0
16:54:17,0.382,23.9
0,0,0
0,0,0
16:54:19,0.382,23.9
0,0,0
0,0,0
16:54:21,0.382,23.9
0,0,0
0,0,0
16:54:23,0.382,23.9
0,0,0
0,0,0
16:54:25,0.382,23.9
0,0,0
0,0,0
16:54:27,0.382,23.9
0,0,0
0,0,0
16:54:29,0.382,23.9
0,0,0
0,0,0
16:54:31,0.382,23.9
0,0,0
0,0,0
16:54:33,0.382,23.9
0,0,0
0,0,0
16:54:35,0.382,23.9
0,0,0
0,0,0
16:54:37,0.382,23.9
0,0,0
0,0,0
16:54:39,0.382,23.9
0,0,0
0,0,0
16:54:41,0.382,23.9
0,0,0
0,0,0
16:54:43,0.382,23.9
0,0,0
0,0,0
16:54:45,0.382,23.9
0,0,0
0,0,0
16:54:47,0.382,23.9
0,0,0
0,0,0
16:54:49,0.382,23.9
0,0,0
0,0,0
16:54:51,0.382,23.9
0,0,0
0,0,0
16:54:53,0.382,23.9
0,0,0
0,0,0
16:54:55,0.382,23.9
0,0,0
0,0,0
16:54:57,0.382,23.9
0,0,0
0,0,0
16:54:59,0.382,23.9
0,0,0
0,0,0
16:55:01,0.382,23.9
0,0,0
0,0,0
16:55:03,0.382,23.9
0,0,0
0,0,0
16:55:05,0.382,23.9
0,0,0
0,0,0
16:55:07,0.382,23.9
0,0,0
0,0,0
16:55:09,0.382,23.9
0,0,0
0,0,0
16:55:11,0.382,23.9
0,0,0
0,0,0
16:55:13,0.382,23.9
0,0,0
0,0,0
16:55:15,0.382,23.9
0,0,0
0,0,0
16:55:17,0.382,23.9
0,0,0
0,0,0
16:55:19,0.382,23.9
0,0,0
0,0,0
16:55:21,0.382,23.9
0,0,0
0,0,0
16:55:23,0.382,23.9
0,0,0
0,0,0
16:55:25,0.382,23.9
0,0,0
0,0,0
16:55:27,0.382,23.9
0,0,0
0,0,0
16:55:29,38.2,23.9
0,0,0
0,0,0
16:55:31,4.6,23.8
0,0,0
0,0,0
16:55:33,1.3,23.8
0,0,0
0,0,0
